PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20542122","Cost function masking during normalization of brains with focal lesions: still a necessity?","Andersen SM, Rapcsak SZ, Beeson PM.","Neuroimage. 2010 Oct 15;53(1):78-84. doi: 10.1016/j.neuroimage.2010.06.003. Epub 2010 Jun 11.","Andersen SM","Neuroimage","2010","2010/06/15","PMC2938189","NIHMS214345","10.1016/j.neuroimage.2010.06.003"
"16697664","The neural basis of the hemodynamic response nonlinearity in human primary visual cortex: Implications for neurovascular coupling mechanism","Wan X, Riera J, Iwata K, Takahashi M, Wakabayashi T, Kawashima R.","Neuroimage. 2006 Aug 15;32(2):616-25. doi: 10.1016/j.neuroimage.2006.03.040. Epub 2006 May 11.","Wan X","Neuroimage","2006","2006/05/16","","","10.1016/j.neuroimage.2006.03.040"
"15488418","fMRI activation maps based on the NN-ARx model","Riera J, Bosch J, Yamashita O, Kawashima R, Sadato N, Okada T, Ozaki T.","Neuroimage. 2004 Oct;23(2):680-97. doi: 10.1016/j.neuroimage.2004.06.039.","Riera J","Neuroimage","2004","2004/10/19","","","10.1016/j.neuroimage.2004.06.039"
"10860788","Susceptibility-induced loss of signal: comparing PET and fMRI on a semantic task","Devlin JT, Russell RP, Davis MH, Price CJ, Wilson J, Moss HE, Matthews PM, Tyler LK.","Neuroimage. 2000 Jun;11(6 Pt 1):589-600. doi: 10.1006/nimg.2000.0595.","Devlin JT","Neuroimage","2000","2000/06/22","","","10.1006/nimg.2000.0595"
"10471846","Delineating necessary and sufficient neural systems with functional imaging studies of neuropsychological patients","Price CJ, Mummery CJ, Moore CJ, Frakowiak RS, Friston KJ.","J Cogn Neurosci. 1999 Jul;11(4):371-82. doi: 10.1162/089892999563481.","Price CJ","J Cogn Neurosci","1999","1999/09/03","","","10.1162/089892999563481"
"32536536","What kind of explanation is the constructing and coasting strategy?: Comment on: ""The sense of should: A biologically-based framework for modeling social pressure"" by Jordan E. Theriault, Liane Young, and Lisa Feldman Barrett","Constant A, Friston KJ, Ramstead MJD.","Phys Life Rev. 2021 Mar;36:80-82. doi: 10.1016/j.plrev.2020.06.003. Epub 2020 Jun 8.","Constant A","Phys Life Rev","2021","2020/06/16","","","10.1016/j.plrev.2020.06.003"
"36584883","Canalization and plasticity in psychopathology","Carhart-Harris RL, Chandaria S, Erritzoe DE, Gazzaley A, Girn M, Kettner H, Mediano PAM, Nutt DJ, Rosas FE, Roseman L, Timmermann C, Weiss B, Zeifman RJ, Friston KJ.","Neuropharmacology. 2023 Mar 15;226:109398. doi: 10.1016/j.neuropharm.2022.109398. Epub 2022 Dec 27.","Carhart-Harris RL","Neuropharmacology","2023","2022/12/30","","","10.1016/j.neuropharm.2022.109398"
"35814345","Augmenting Human Selves Through Artificial Agents - Lessons From the Brain","Northoff G, Fraser M, Griffiths J, Pinotsis DA, Panangaden P, Moran R, Friston K.","Front Comput Neurosci. 2022 Jun 23;16:892354. doi: 10.3389/fncom.2022.892354. eCollection 2022.","Northoff G","Front Comput Neurosci","2022","2022/07/11","PMC9260143","","10.3389/fncom.2022.892354"
"31914167","Percent amplitude of fluctuation: A simple measure for resting-state fMRI signal at single voxel level","Jia XZ, Sun JW, Ji GJ, Liao W, Lv YT, Wang J, Wang Z, Zhang H, Liu DQ, Zang YF.","PLoS One. 2020 Jan 8;15(1):e0227021. doi: 10.1371/journal.pone.0227021. eCollection 2020.","Jia XZ","PLoS One","2020","2020/01/09","PMC6948733","","10.1371/journal.pone.0227021"
"29304087","Human visual exploration reduces uncertainty about the sensed world","Mirza MB, Adams RA, Mathys C, Friston KJ.","PLoS One. 2018 Jan 5;13(1):e0190429. doi: 10.1371/journal.pone.0190429. eCollection 2018.","Mirza MB","PLoS One","2018","2018/01/06","PMC5755757","","10.1371/journal.pone.0190429"
"27718099","Bayesian Modelling of Induced Responses and Neuronal Rhythms","Pinotsis DA, Loonis R, Bastos AM, Miller EK, Friston KJ.","Brain Topogr. 2019 Jul;32(4):569-582. doi: 10.1007/s10548-016-0526-y. Epub 2016 Oct 7.","Pinotsis DA","Brain Topogr","2019","2016/10/09","PMC6592965","","10.1007/s10548-016-0526-y"
"25583383","Active inference and oculomotor pursuit: the dynamic causal modelling of eye movements","Adams RA, Aponte E, Marshall L, Friston KJ.","J Neurosci Methods. 2015 Mar 15;242:1-14. doi: 10.1016/j.jneumeth.2015.01.003. Epub 2015 Jan 10.","Adams RA","J Neurosci Methods","2015","2015/01/14","PMC4346275","","10.1016/j.jneumeth.2015.01.003"
"19457358","Selecting forward models for MEG source-reconstruction using model-evidence","Henson RN, Mattout J, Phillips C, Friston KJ.","Neuroimage. 2009 May 15;46(1):168-76. doi: 10.1016/j.neuroimage.2009.01.062. Epub 2009 Feb 11.","Henson RN","Neuroimage","2009","2009/05/22","PMC2912517","UKMS31524","10.1016/j.neuroimage.2009.01.062"
"18353286","Temporal activation patterns of lateralized cognitive and task control processes in the human brain","Gobbelé R, Lamberty K, Stephan KE, Stegelmeyer U, Buchner H, Marshall JC, Fink GR, Waberski TD.","Brain Res. 2008 Apr 18;1205:81-90. doi: 10.1016/j.brainres.2008.02.031. Epub 2008 Mar 10.","Gobbelé R","Brain Res","2008","2008/03/21","","","10.1016/j.brainres.2008.02.031"
"9345513","Detecting activations in PET and fMRI: levels of inference and power","Friston KJ, Holmes A, Poline JB, Price CJ, Frith CD.","Neuroimage. 1996 Dec;4(3 Pt 1):223-35. doi: 10.1006/nimg.1996.0074.","Friston KJ","Neuroimage","1996","1996/12/01","","","10.1006/nimg.1996.0074"
"9343609","A voxel-based method for the statistical analysis of gray and white matter density applied to schizophrenia","Wright IC, McGuire PK, Poline JB, Travere JM, Murray RM, Frith CD, Frackowiak RS, Friston KJ.","Neuroimage. 1995 Dec;2(4):244-52. doi: 10.1006/nimg.1995.1032.","Wright IC","Neuroimage","1995","1995/12/01","","","10.1006/nimg.1995.1032"
"37213925","On Bayesian mechanics: a physics of and by beliefs","Ramstead MJD, Sakthivadivel DAR, Heins C, Koudahl M, Millidge B, Da Costa L, Klein B, Friston KJ.","Interface Focus. 2023 Apr 14;13(3):20220029. doi: 10.1098/rsfs.2022.0029. eCollection 2023 Jun 6.","Ramstead MJD","Interface Focus","2023","2023/05/22","PMC10198254","","10.1098/rsfs.2022.0029"
"31430277","Hallucinations both in and out of context: An active inference account","Benrimoh D, Parr T, Adams RA, Friston K.","PLoS One. 2019 Aug 20;14(8):e0212379. doi: 10.1371/journal.pone.0212379. eCollection 2019.","Benrimoh D","PLoS One","2019","2019/08/21","PMC6701798","","10.1371/journal.pone.0212379"
"30302538","Linking structural and effective brain connectivity: structurally informed Parametric Empirical Bayes (si-PEB)","Sokolov AA, Zeidman P, Erb M, Ryvlin P, Pavlova MA, Friston KJ.","Brain Struct Funct. 2019 Jan;224(1):205-217. doi: 10.1007/s00429-018-1760-8. Epub 2018 Oct 9.","Sokolov AA","Brain Struct Funct","2019","2018/10/11","PMC6373362","","10.1007/s00429-018-1760-8"
"29400357","Large-scale DCMs for resting-state fMRI","Razi A, Seghier ML, Zhou Y, McColgan P, Zeidman P, Park HJ, Sporns O, Rees G, Friston KJ.","Netw Neurosci. 2017;1(3):222-241. doi: 10.1162/NETN_a_00015. Epub 2017 Oct 27.","Razi A","Netw Neurosci","2017","2018/02/06","PMC5796644","EMS75271","10.1162/NETN_a_00015"
"28341164","Expectation violation and attention to pain jointly modulate neural gain in somatosensory cortex","Fardo F, Auksztulewicz R, Allen M, Dietz MJ, Roepstorff A, Friston KJ.","Neuroimage. 2017 Jun;153:109-121. doi: 10.1016/j.neuroimage.2017.03.041. Epub 2017 Mar 21.","Fardo F","Neuroimage","2017","2017/03/26","PMC5460976","","10.1016/j.neuroimage.2017.03.041"
"24495812","Contrast gain control and horizontal interactions in V1: a DCM study","Pinotsis DA, Brunet N, Bastos A, Bosman CA, Litvak V, Fries P, Friston KJ.","Neuroimage. 2014 May 15;92(100):143-55. doi: 10.1016/j.neuroimage.2014.01.047. Epub 2014 Feb 2.","Pinotsis DA","Neuroimage","2014","2014/02/06","PMC4010674","","10.1016/j.neuroimage.2014.01.047"
"21310247","Generalised filtering and stochastic DCM for fMRI","Li B, Daunizeau J, Stephan KE, Penny W, Hu D, Friston K.","Neuroimage. 2011 Sep 15;58(2):442-57. doi: 10.1016/j.neuroimage.2011.01.085. Epub 2011 Feb 17.","Li B","Neuroimage","2011","2011/02/12","","","10.1016/j.neuroimage.2011.01.085"
"15978493","Assessing interactions of linear and nonlinear neuronal sources using MEG beamformers: a proof of concept","Hadjipapas A, Hillebrand A, Holliday IE, Singh KD, Barnes GR.","Clin Neurophysiol. 2005 Jun;116(6):1300-13. doi: 10.1016/j.clinph.2005.01.014. Epub 2005 Mar 28.","Hadjipapas A","Clin Neurophysiol","2005","2005/06/28","","","10.1016/j.clinph.2005.01.014"
"12832556","Acute remapping within the motor system induced by low-frequency repetitive transcranial magnetic stimulation","Lee L, Siebner HR, Rowe JB, Rizzo V, Rothwell JC, Frackowiak RS, Friston KJ.","J Neurosci. 2003 Jun 15;23(12):5308-18. doi: 10.1523/JNEUROSCI.23-12-05308.2003.","Lee L","J Neurosci","2003","2003/07/02","PMC6741158","","10.1523/JNEUROSCI.23-12-05308.2003"
"11554805","Nonlinear coupling between evoked rCBF and BOLD signals: a simulation study of hemodynamic responses","Mechelli A, Price CJ, Friston KJ.","Neuroimage. 2001 Oct;14(4):862-72. doi: 10.1006/nimg.2001.0876.","Mechelli A","Neuroimage","2001","2001/09/14","","","10.1006/nimg.2001.0876"
"9835386","Functional magnetic resonance imaging of the human brain: data acquisition and analysis","Turner R, Howseman A, Rees GE, Josephs O, Friston K.","Exp Brain Res. 1998 Nov;123(1-2):5-12. doi: 10.1007/s002210050538.","Turner R","Exp Brain Res","1998","1998/12/03","","","10.1007/s002210050538"
"36763644","Global dynamics of neural mass models","Cooray GK, Rosch RE, Friston KJ.","PLoS Comput Biol. 2023 Feb 10;19(2):e1010915. doi: 10.1371/journal.pcbi.1010915. eCollection 2023 Feb.","Cooray GK","PLoS Comput Biol","2023","2023/02/10","PMC9949652","","10.1371/journal.pcbi.1010915"
"31830589","Dynamic causal modelling of phase-amplitude interactions","Fagerholm ED, Moran RJ, Violante IR, Leech R, Friston KJ.","Neuroimage. 2020 Mar;208:116452. doi: 10.1016/j.neuroimage.2019.116452. Epub 2019 Dec 9.","Fagerholm ED","Neuroimage","2020","2019/12/13","","","10.1016/j.neuroimage.2019.116452"
"31562544","Generalised free energy and active inference","Parr T, Friston KJ.","Biol Cybern. 2019 Dec;113(5-6):495-513. doi: 10.1007/s00422-019-00805-w. Epub 2019 Sep 27.","Parr T","Biol Cybern","2019","2019/09/29","PMC6848054","","10.1007/s00422-019-00805-w"
"31226492","A guide to group effective connectivity analysis, part 2: Second level analysis with PEB","Zeidman P, Jafarian A, Seghier ML, Litvak V, Cagnan H, Price CJ, Friston KJ.","Neuroimage. 2019 Oct 15;200:12-25. doi: 10.1016/j.neuroimage.2019.06.032. Epub 2019 Jun 18.","Zeidman P","Neuroimage","2019","2019/06/22","PMC6711451","","10.1016/j.neuroimage.2019.06.032"
"31221820","REBUS and the Anarchic Brain: Toward a Unified Model of the Brain Action of Psychedelics","Carhart-Harris RL, Friston KJ.","Pharmacol Rev. 2019 Jul;71(3):316-344. doi: 10.1124/pr.118.017160.","Carhart-Harris RL","Pharmacol Rev","2019","2019/06/22","PMC6588209","","10.1124/pr.118.017160"
"30130648","Generic dynamic causal modelling: An illustrative application to Parkinson's disease","van Wijk BCM, Cagnan H, Litvak V, Kühn AA, Friston KJ.","Neuroimage. 2018 Nov 1;181:818-830. doi: 10.1016/j.neuroimage.2018.08.039. Epub 2018 Aug 18.","van Wijk BCM","Neuroimage","2018","2018/08/22","PMC7343527","EMS86719","10.1016/j.neuroimage.2018.08.039"
"22245638","Distributed processing; distributed functions?","Fox PT, Friston KJ.","Neuroimage. 2012 Jun;61(2):407-26. doi: 10.1016/j.neuroimage.2011.12.051. Epub 2012 Jan 5.","Fox PT","Neuroimage","2012","2012/01/17","PMC4791046","NIHMS764331","10.1016/j.neuroimage.2011.12.051"
"19635016","A dynamic causal model of the coupling between pulse stimulation and neural activity","Lefebvre V, Zheng Y, Martin C, Devonshire IM, Harris S, Mayhew JE.","Neural Comput. 2009 Oct;21(10):2846-68. doi: 10.1162/neco.2009.07-08-820.","Lefebvre V","Neural Comput","2009","2009/07/29","","","10.1162/neco.2009.07-08-820"
"19306932","Bayesian model selection for group studies","Stephan KE, Penny WD, Daunizeau J, Moran RJ, Friston KJ.","Neuroimage. 2009 Jul 15;46(4):1004-17. doi: 10.1016/j.neuroimage.2009.03.025. Epub 2009 Mar 20.","Stephan KE","Neuroimage","2009","2009/03/25","PMC2703732","UKMS5226","10.1016/j.neuroimage.2009.03.025"
"18565765","Nonlinear dynamic causal models for fMRI","Stephan KE, Kasper L, Harrison LM, Daunizeau J, den Ouden HE, Breakspear M, Friston KJ.","Neuroimage. 2008 Aug 15;42(2):649-62. doi: 10.1016/j.neuroimage.2008.04.262. Epub 2008 May 11.","Stephan KE","Neuroimage","2008","2008/06/21","PMC2636907","UKMS3758","10.1016/j.neuroimage.2008.04.262"
"14628754","A dynamic causal modeling study on category effects: bottom-up or top-down mediation?","Mechelli A, Price CJ, Noppeney U, Friston KJ.","J Cogn Neurosci. 2003 Oct 1;15(7):925-34. doi: 10.1162/089892903770007317.","Mechelli A","J Cogn Neurosci","2003","2003/11/25","","","10.1162/089892903770007317"
"35250743","Osteopathic Care as (En)active Inference: A Theoretical Framework for Developing an Integrative Hypothesis in Osteopathy","Esteves JE, Cerritelli F, Kim J, Friston KJ.","Front Psychol. 2022 Feb 18;13:812926. doi: 10.3389/fpsyg.2022.812926. eCollection 2022.","Esteves JE","Front Psychol","2022","2022/03/07","PMC8894811","","10.3389/fpsyg.2022.812926"
"31230144","Modeling subjective belief states in computational psychiatry: interoceptive inference as a candidate framework","Gu X, FitzGerald THB, Friston KJ.","Psychopharmacology (Berl). 2019 Aug;236(8):2405-2412. doi: 10.1007/s00213-019-05300-5. Epub 2019 Jun 22.","Gu X","Psychopharmacology (Berl)","2019","2019/06/24","PMC6697568","NIHMS1532684","10.1007/s00213-019-05300-5"
"31074743","Computational mechanisms of curiosity and goal-directed exploration","Schwartenbeck P, Passecker J, Hauser TU, FitzGerald TH, Kronbichler M, Friston KJ.","Elife. 2019 May 10;8:e41703. doi: 10.7554/eLife.41703.","Schwartenbeck P","Elife","2019","2019/05/11","PMC6510535","","10.7554/eLife.41703"
"26032883","Characterising seizures in anti-NMDA-receptor encephalitis with dynamic causal modelling","Cooray GK, Sengupta B, Douglas P, Englund M, Wickstrom R, Friston K.","Neuroimage. 2015 Sep;118:508-19. doi: 10.1016/j.neuroimage.2015.05.064. Epub 2015 May 30.","Cooray GK","Neuroimage","2015","2015/06/03","PMC4558461","","10.1016/j.neuroimage.2015.05.064"
"25585017","A DCM study of spectral asymmetries in feedforward and feedback connections between visual areas V1 and V4 in the monkey","Bastos AM, Litvak V, Moran R, Bosman CA, Fries P, Friston KJ.","Neuroimage. 2015 Mar;108:460-75. doi: 10.1016/j.neuroimage.2014.12.081. Epub 2015 Jan 10.","Bastos AM","Neuroimage","2015","2015/01/14","PMC4334664","","10.1016/j.neuroimage.2014.12.081"
"15955502","Delayed hemodynamic responses in schizophrenia","Ford JM, Johnson MB, Whitfield SL, Faustman WO, Mathalon DH.","Neuroimage. 2005 Jul 1;26(3):922-31. doi: 10.1016/j.neuroimage.2005.03.001. Epub 2005 Apr 15.","Ford JM","Neuroimage","2005","2005/06/16","","","10.1016/j.neuroimage.2005.03.001"
"15087550","Dissociable roles of ventral and dorsal striatum in instrumental conditioning","O'Doherty J, Dayan P, Schultz J, Deichmann R, Friston K, Dolan RJ.","Science. 2004 Apr 16;304(5669):452-4. doi: 10.1126/science.1094285.","O'Doherty J","Science","2004","2004/04/17","","","10.1126/science.1094285"
"36279345","Metameric Inpainting for Image Warping","Kuffner Dos Anjos R, Walton DR, Aksit K, Friston S, Swapp D, Steed A, Ritschel T.","IEEE Trans Vis Comput Graph. 2022 Oct 24;PP. doi: 10.1109/TVCG.2022.3216712. Online ahead of print.","Kuffner Dos Anjos R","IEEE Trans Vis Comput Graph","2022","2022/10/24","","","10.1109/TVCG.2022.3216712"
"20144665","Analytic measures for quantification of arousal from spontaneous skin conductance fluctuations","Bach DR, Friston KJ, Dolan RJ.","Int J Psychophysiol. 2010 Apr;76(1):52-5. doi: 10.1016/j.ijpsycho.2010.01.011. Epub 2010 Feb 6.","Bach DR","Int J Psychophysiol","2010","2010/02/11","PMC2877802","","10.1016/j.ijpsycho.2010.01.011"
"34059775","Dynamic causal modelling of immune heterogeneity","Parr T, Bhat A, Zeidman P, Goel A, Billig AJ, Moran R, Friston KJ.","Sci Rep. 2021 May 31;11(1):11400. doi: 10.1038/s41598-021-91011-x.","Parr T","Sci Rep","2021","2021/06/01","PMC8167139","","10.1038/s41598-021-91011-x"
"29264112","Altered intrinsic and extrinsic connectivity in schizophrenia","Zhou Y, Zeidman P, Wu S, Razi A, Chen C, Yang L, Zou J, Wang G, Wang H, Friston KJ.","Neuroimage Clin. 2017 Dec 5;17:704-716. doi: 10.1016/j.nicl.2017.12.006. eCollection 2018.","Zhou Y","Neuroimage Clin","2017","2017/12/22","PMC5726753","","10.1016/j.nicl.2017.12.006"
"17884583","Comparing hemodynamic models with DCM","Stephan KE, Weiskopf N, Drysdale PM, Robinson PA, Friston KJ.","Neuroimage. 2007 Nov 15;38(3):387-401. doi: 10.1016/j.neuroimage.2007.07.040. Epub 2007 Aug 11.","Stephan KE","Neuroimage","2007","2007/09/22","PMC2636182","UKMS3786","10.1016/j.neuroimage.2007.07.040"
"15808977","Modelling event-related responses in the brain","David O, Harrison L, Friston KJ.","Neuroimage. 2005 Apr 15;25(3):756-70. doi: 10.1016/j.neuroimage.2004.12.030.","David O","Neuroimage","2005","2005/04/06","","","10.1016/j.neuroimage.2004.12.030"
"14980557","A state-space model of the hemodynamic approach: nonlinear filtering of BOLD signals","Riera JJ, Watanabe J, Kazuki I, Naoki M, Aubert E, Ozaki T, Kawashima R.","Neuroimage. 2004 Feb;21(2):547-67. doi: 10.1016/j.neuroimage.2003.09.052.","Riera JJ","Neuroimage","2004","2004/02/26","","","10.1016/j.neuroimage.2003.09.052"
"35231631","Directed coupling in multi-brain networks underlies generalized synchrony during social exchange","Bilek E, Zeidman P, Kirsch P, Tost H, Meyer-Lindenberg A, Friston K.","Neuroimage. 2022 May 15;252:119038. doi: 10.1016/j.neuroimage.2022.119038. Epub 2022 Feb 26.","Bilek E","Neuroimage","2022","2022/03/01","PMC8987739","","10.1016/j.neuroimage.2022.119038"
"33253028","Deeply Felt Affect: The Emergence of Valence in Deep Active Inference","Hesp C, Smith R, Parr T, Allen M, Friston KJ, Ramstead MJD.","Neural Comput. 2021 Feb;33(2):398-446. doi: 10.1162/neco_a_01341. Epub 2020 Nov 30.","Hesp C","Neural Comput","2021","2020/11/30","PMC8594962","","10.1162/neco_a_01341"
"33088924","Effective immunity and second waves: a dynamic causal modelling study","Friston KJ, Parr T, Zeidman P, Razi A, Flandin G, Daunizeau J, Hulme OJ, Billig AJ, Litvak V, Price CJ, Moran RJ, Costello A, Pillay D, Lambert C.","Wellcome Open Res. 2020 Sep 30;5:204. doi: 10.12688/wellcomeopenres.16253.2. eCollection 2020.","Friston KJ","Wellcome Open Res","2020","2020/10/23","PMC7549178","","10.12688/wellcomeopenres.16253.2"
"34116151","Adiabatic dynamic causal modelling","Jafarian A, Zeidman P, Wykes RC, Walker M, Friston KJ.","Neuroimage. 2021 Sep;238:118243. doi: 10.1016/j.neuroimage.2021.118243. Epub 2021 Jun 8.","Jafarian A","Neuroimage","2021","2021/06/11","PMC8350149","","10.1016/j.neuroimage.2021.118243"
"31142395","Thinking through other minds: A variational approach to cognition and culture","Veissière SPL, Constant A, Ramstead MJD, Friston KJ, Kirmayer LJ.","Behav Brain Sci. 2019 May 30;43:e90. doi: 10.1017/S0140525X19001213.","Veissière SPL","Behav Brain Sci","2019","2019/05/31","","","10.1017/S0140525X19001213"
"26573969","Charting the landscape of priority problems in psychiatry, part 2: pathogenesis and aetiology","Stephan KE, Binder EB, Breakspear M, Dayan P, Johnstone EC, Meyer-Lindenberg A, Schnyder U, Wang XJ, Bach DR, Fletcher PC, Flint J, Frank MJ, Heinz A, Huys QJM, Montague PR, Owen MJ, Friston KJ.","Lancet Psychiatry. 2016 Jan;3(1):84-90. doi: 10.1016/S2215-0366(15)00360-0. Epub 2015 Nov 11.","Stephan KE","Lancet Psychiatry","2016","2015/11/18","","","10.1016/S2215-0366(15)00360-0"
"23611860","A switching multi-scale dynamical network model of EEG/MEG","Olier I, Trujillo-Barreto NJ, El-Deredy W.","Neuroimage. 2013 Dec;83:262-87. doi: 10.1016/j.neuroimage.2013.04.046. Epub 2013 Apr 21.","Olier I","Neuroimage","2013","2013/04/25","","","10.1016/j.neuroimage.2013.04.046"
"16473023","Dynamic causal modeling of evoked responses in EEG and MEG","David O, Kiebel SJ, Harrison LM, Mattout J, Kilner JM, Friston KJ.","Neuroimage. 2006 May 1;30(4):1255-72. doi: 10.1016/j.neuroimage.2005.10.045. Epub 2006 Feb 9.","David O","Neuroimage","2006","2006/02/14","","","10.1016/j.neuroimage.2005.10.045"
"12414285","Effective connectivity and intersubject variability: using a multisubject network to test differences and commonalities","Mechelli A, Penny WD, Price CJ, Gitelman DR, Friston KJ.","Neuroimage. 2002 Nov;17(3):1459-69. doi: 10.1006/nimg.2002.1231.","Mechelli A","Neuroimage","2002","2002/11/05","","","10.1006/nimg.2002.1231"
"35995945","Reply to 'Towards a cross-cultural framework for predictive coding of music'","Vuust P, Heggli OA, Friston KJ, Kringelbach ML.","Nat Rev Neurosci. 2022 Oct;23(10):641-642. doi: 10.1038/s41583-022-00621-5.","Vuust P","Nat Rev Neurosci","2022","2022/08/22","","","10.1038/s41583-022-00621-5"
"9608726","Experience-dependent modulation of tonotopic neural responses in human auditory cortex","Morris JS, Friston KJ, Dolan RJ.","Proc Biol Sci. 1998 Apr 22;265(1397):649-57. doi: 10.1098/rspb.1998.0343.","Morris JS","Proc Biol Sci","1998","1998/06/03","PMC1689028","","10.1098/rspb.1998.0343"
"1679944","Willed action and the prefrontal cortex in man: a study with PET","Frith CD, Friston K, Liddle PF, Frackowiak RS.","Proc Biol Sci. 1991 Jun 22;244(1311):241-6. doi: 10.1098/rspb.1991.0077.","Frith CD","Proc Biol Sci","1991","1991/06/22","","","10.1098/rspb.1991.0077"
"30381799","A Bayesian Account of Psychopathy: A Model of Lacks Remorse and Self-Aggrandizing","Prosser A, Friston KJ, Bakker N, Parr T.","Comput Psychiatr. 2018 Oct;2:92-140. doi: 10.1162/cpsy_a_00016.","Prosser A","Comput Psychiatr","2018","2018/11/02","PMC6184370","","10.1162/cpsy_a_00016"
"24700400","Surprise beyond prediction error","Chumbley JR, Burke CJ, Stephan KE, Friston KJ, Tobler PN, Fehr E.","Hum Brain Mapp. 2014 Sep;35(9):4805-14. doi: 10.1002/hbm.22513. Epub 2014 Apr 3.","Chumbley JR","Hum Brain Mapp","2014","2014/04/05","PMC4312927","","10.1002/hbm.22513"
"17429704","Predictive coding: an account of the mirror neuron system","Kilner JM, Friston KJ, Frith CD.","Cogn Process. 2007 Sep;8(3):159-66. doi: 10.1007/s10339-007-0170-2. Epub 2007 Apr 12.","Kilner JM","Cogn Process","2007","2007/04/13","PMC2649419","UKMS3881","10.1007/s10339-007-0170-2"
"10853725","How does the brain sustain a visual percept?","Portas CM, Strange BA, Friston KJ, Dolan RJ, Frith CD.","Proc Biol Sci. 2000 May 7;267(1446):845-50. doi: 10.1098/rspb.2000.1080.","Portas CM","Proc Biol Sci","2000","2000/06/15","PMC1690623","","10.1098/rspb.2000.1080"
"9632390","Neural correlates of perceptual rivalry in the human brain","Lumer ED, Friston KJ, Rees G.","Science. 1998 Jun 19;280(5371):1930-4. doi: 10.1126/science.280.5371.1930.","Lumer ED","Science","1998","1998/06/25","","","10.1126/science.280.5371.1930"
"1677194","Cortical and subcortical localization of response to pain in man using positron emission tomography","Jones AK, Brown WD, Friston KJ, Qi LY, Frackowiak RS.","Proc Biol Sci. 1991 Apr 22;244(1309):39-44. doi: 10.1098/rspb.1991.0048.","Jones AK","Proc Biol Sci","1991","1991/04/22","","","10.1098/rspb.1991.0048"
"11162279","Assessing study-specific regional variations in fMRI signal","Lipschutz B, Friston KJ, Ashburner J, Turner R, Price CJ.","Neuroimage. 2001 Feb;13(2):392-8. doi: 10.1006/nimg.2000.0687.","Lipschutz B","Neuroimage","2001","2001/02/13","","","10.1006/nimg.2000.0687"
"1540757","Patterns of cerebral blood flow in schizophrenia","Liddle PF, Friston KJ, Frith CD, Hirsch SR, Jones T, Frackowiak RS.","Br J Psychiatry. 1992 Feb;160:179-86. doi: 10.1192/bjp.160.2.179.","Liddle PF","Br J Psychiatry","1992","1992/02/01","","","10.1192/bjp.160.2.179"
"35444580","Integrating Evolutionary, Cultural, and Computational Psychiatry: A Multilevel Systemic Approach","Constant A, Badcock P, Friston K, Kirmayer LJ.","Front Psychiatry. 2022 Apr 4;13:763380. doi: 10.3389/fpsyt.2022.763380. eCollection 2022.","Constant A","Front Psychiatry","2022","2022/04/21","PMC9013887","","10.3389/fpsyt.2022.763380"
"34354621","A Variational Approach to Scripts","Albarracin M, Constant A, Friston KJ, Ramstead MJD.","Front Psychol. 2021 Jul 20;12:585493. doi: 10.3389/fpsyg.2021.585493. eCollection 2021.","Albarracin M","Front Psychol","2021","2021/08/06","PMC8329037","","10.3389/fpsyg.2021.585493"
"15610392","Degenerate neuronal systems sustaining cognitive functions","Noppeney U, Friston KJ, Price CJ.","J Anat. 2004 Dec;205(6):433-42. doi: 10.1111/j.0021-8782.2004.00343.x.","Noppeney U","J Anat","2004","2004/12/22","PMC1571441","","10.1111/j.0021-8782.2004.00343.x"
"10686116","Characterization and correction of interpolation effects in the realignment of fMRI time series","Grootoonk S, Hutton C, Ashburner J, Howseman AM, Josephs O, Rees G, Friston KJ, Turner R.","Neuroimage. 2000 Jan;11(1):49-57. doi: 10.1006/nimg.1999.0515.","Grootoonk S","Neuroimage","2000","2000/02/25","","","10.1006/nimg.1999.0515"
"36684985","Using a Dynamic Causal Model to validate previous predictions and offer a 12-month forecast of the long-term effects of the COVID-19 epidemic in the UK","Bowie C, Friston K.","Front Public Health. 2023 Jan 6;10:1108886. doi: 10.3389/fpubh.2022.1108886. eCollection 2022.","Bowie C","Front Public Health","2023","2023/01/23","PMC9853371","","10.3389/fpubh.2022.1108886"
"33489551","The Clinical, Philosophical, Evolutionary and Mathematical Machinery of Consciousness: An Analytic Dissection of the Field Theories and a Consilience of Ideas","Kesserwani H.","Cureus. 2020 Dec 18;12(12):e12139. doi: 10.7759/cureus.12139.","Kesserwani H","Cureus","2020","2021/01/25","PMC7813534","","10.7759/cureus.12139"
"18702583","Dynamic changes in the mental rotation network revealed by pattern recognition analysis of fMRI data","Mourao-Miranda J, Ecker C, Sato JR, Brammer M.","J Cogn Neurosci. 2009 May;21(5):890-904. doi: 10.1162/jocn.2009.21078.","Mourao-Miranda J","J Cogn Neurosci","2009","2008/08/16","","","10.1162/jocn.2009.21078"
