PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35990063","A computational lens on menopause-associated psychosis","Fisher VL, Ortiz LS, Powers AR 3rd.","Front Psychiatry. 2022 Aug 3;13:906796. doi: 10.3389/fpsyt.2022.906796. eCollection 2022.","Fisher VL","Front Psychiatry","2022","2022/08/22","PMC9381820","","10.3389/fpsyt.2022.906796"
"35012898","[The predictive mind: An introduction to Bayesian Brain Theory]","Bottemanne H, Longuet Y, Gauld C.","Encephale. 2022 Aug;48(4):436-444. doi: 10.1016/j.encep.2021.09.011. Epub 2022 Jan 7.","Bottemanne H","Encephale","2022","2022/01/11","","","10.1016/j.encep.2021.09.011"
"34749190","Predictive eye movements are adjusted in a Bayes-optimal fashion in response to unexpectedly changing environmental probabilities","Arthur T, Harris DJ.","Cortex. 2021 Dec;145:212-225. doi: 10.1016/j.cortex.2021.09.017. Epub 2021 Oct 16.","Arthur T","Cortex","2021","2021/11/08","","","10.1016/j.cortex.2021.09.017"
"30344497","Processing of Emotion in Functional Neurological Disorder","Sojka P, Bareš M, Kašpárek T, Světlák M.","Front Psychiatry. 2018 Oct 5;9:479. doi: 10.3389/fpsyt.2018.00479. eCollection 2018.","Sojka P","Front Psychiatry","2018","2018/10/23","PMC6182079","","10.3389/fpsyt.2018.00479"
"29379867","Electrophysiology Reveals the Neural Dynamics of Naturalistic Auditory Language Processing: Event-Related Potentials Reflect Continuous Model Updates","Alday PM, Schlesewsky M, Bornkessel-Schlesewsky I.","eNeuro. 2017 Dec 8;4(6):ENEURO.0311-16.2017. doi: 10.1523/ENEURO.0311-16.2017. eCollection 2017 Nov-Dec.","Alday PM","eNeuro","2017","2018/01/31","PMC5779117","","10.1523/ENEURO.0311-16.2017"
"27450778","The dysconnection hypothesis (2016)","Friston K, Brown HR, Siemerkus J, Stephan KE.","Schizophr Res. 2016 Oct;176(2-3):83-94. doi: 10.1016/j.schres.2016.07.014. Epub 2016 Jul 20.","Friston K","Schizophr Res","2016","2016/07/25","PMC5147460","","10.1016/j.schres.2016.07.014"
"18290069","On ordering color maps for lossless predictive coding","Memon ND, Venkateswaran A.","IEEE Trans Image Process. 1996;5(11):1522-7. doi: 10.1109/83.541422.","Memon ND","IEEE Trans Image Process","1996","1996/01/01","","","10.1109/83.541422"
"18285219","An image multiresolution representation for lossless and lossy compression","Said A, Pearlman WA.","IEEE Trans Image Process. 1996;5(9):1303-10. doi: 10.1109/83.535842.","Said A","IEEE Trans Image Process","1996","1996/01/01","","","10.1109/83.535842"
"22485102","Attention and conscious perception in the hypothesis testing brain","Hohwy J.","Front Psychol. 2012 Apr 2;3:96. doi: 10.3389/fpsyg.2012.00096. eCollection 2012.","Hohwy J","Front Psychol","2012","2012/04/10","PMC3317264","","10.3389/fpsyg.2012.00096"
"37310190","Spatiotemporal dynamics across visual cortical laminae support a predictive coding framework for interpreting mismatch responses","Gallimore CG, Ricci DA, Hamm JP.","Cereb Cortex. 2023 Jul 24;33(15):9417-9428. doi: 10.1093/cercor/bhad215.","Gallimore CG","Cereb Cortex","2023","2023/06/13","PMC10393498","","10.1093/cercor/bhad215"
"36251693","Optimal noise level for coding with tightly balanced networks of spiking neurons in the presence of transmission delays","Timcheck J, Kadmon J, Boahen K, Ganguli S.","PLoS Comput Biol. 2022 Oct 17;18(10):e1010593. doi: 10.1371/journal.pcbi.1010593. eCollection 2022 Oct.","Timcheck J","PLoS Comput Biol","2022","2022/10/17","PMC9576105","","10.1371/journal.pcbi.1010593"
"33551756","Top-Down Inference in the Auditory System: Potential Roles for Corticofugal Projections","Asilador A, Llano DA.","Front Neural Circuits. 2021 Jan 22;14:615259. doi: 10.3389/fncir.2020.615259. eCollection 2020.","Asilador A","Front Neural Circuits","2021","2021/02/08","PMC7862336","","10.3389/fncir.2020.615259"
"30811381","Attention promotes the neural encoding of prediction errors","Smout CA, Tang MF, Garrido MI, Mattingley JB.","PLoS Biol. 2019 Feb 27;17(2):e2006812. doi: 10.1371/journal.pbio.2006812. eCollection 2019 Feb.","Smout CA","PLoS Biol","2019","2019/02/28","PMC6411367","","10.1371/journal.pbio.2006812"
"29566355","Predictive Coding in Area V4: Dynamic Shape Discrimination under Partial Occlusion","Choi H, Pasupathy A, Shea-Brown E.","Neural Comput. 2018 May;30(5):1209-1257. doi: 10.1162/NECO_a_01072. Epub 2018 Mar 22.","Choi H","Neural Comput","2018","2018/03/23","PMC5930045","NIHMS940202","10.1162/NECO_a_01072"
"37467844","The impact of cardiac phases on multisensory integration","Saltafossi M, Zaccaro A, Perrucci MG, Ferri F, Costantini M.","Biol Psychol. 2023 Sep;182:108642. doi: 10.1016/j.biopsycho.2023.108642. Epub 2023 Jul 18.","Saltafossi M","Biol Psychol","2023","2023/07/19","","","10.1016/j.biopsycho.2023.108642"
"24920613","Deficits in predictive coding underlie hallucinations in schizophrenia","Horga G, Schatz KC, Abi-Dargham A, Peterson BS.","J Neurosci. 2014 Jun 11;34(24):8072-82. doi: 10.1523/JNEUROSCI.0200-14.2014.","Horga G","J Neurosci","2014","2014/06/13","PMC4051966","","10.1523/JNEUROSCI.0200-14.2014"
"17010569","Assessment of the formant frequencies in normal and laryngectomized individuals using linear predictive coding","Kazi RA, Prasad VM, Kanagalingam J, Nutting CM, Clarke P, Rhys-Evans P, Harrington KJ.","J Voice. 2007 Nov;21(6):661-8. doi: 10.1016/j.jvoice.2006.07.001. Epub 2006 Sep 28.","Kazi RA","J Voice","2007","2006/10/03","","","10.1016/j.jvoice.2006.07.001"
"31798432","Prediction and Mismatch Negativity Responses Reflect Impairments in Action Semantic Processing in Adults With Autism Spectrum Disorders","Grisoni L, Moseley RL, Motlagh S, Kandia D, Sener N, Pulvermüller F, Roepke S, Mohr B.","Front Hum Neurosci. 2019 Nov 14;13:395. doi: 10.3389/fnhum.2019.00395. eCollection 2019.","Grisoni L","Front Hum Neurosci","2019","2019/12/05","PMC6868096","","10.3389/fnhum.2019.00395"
"28424293","Prediction suppression and surprise enhancement in monkey inferotemporal cortex","Ramachandran S, Meyer T, Olson CR.","J Neurophysiol. 2017 Jul 1;118(1):374-382. doi: 10.1152/jn.00136.2017. Epub 2017 Apr 19.","Ramachandran S","J Neurophysiol","2017","2017/04/21","PMC5501919","","10.1152/jn.00136.2017"
"19398017","Effects of timing and movement uncertainty implicate the temporo-parietal junction in the prediction of forthcoming motor actions","Jakobs O, Wang LE, Dafotakis M, Grefkes C, Zilles K, Eickhoff SB.","Neuroimage. 2009 Aug 15;47(2):667-77. doi: 10.1016/j.neuroimage.2009.04.065. Epub 2009 May 3.","Jakobs O","Neuroimage","2009","2009/04/29","PMC8019092","NIHMS1684255","10.1016/j.neuroimage.2009.04.065"
"28238047","Premotor neural correlates of predictive motor timing for speech production and hand movement: evidence for a temporal predictive code in the motor system","Johari K, Behroozmand R.","Exp Brain Res. 2017 May;235(5):1439-1453. doi: 10.1007/s00221-017-4900-0. Epub 2017 Feb 25.","Johari K","Exp Brain Res","2017","2017/02/27","","","10.1007/s00221-017-4900-0"
"21097185","Automatic characterization and detection of behavioral patterns using linear predictive coding of accelerometer sensor data","Min CH, Tewfik AH.","Annu Int Conf IEEE Eng Med Biol Soc. 2010;2010:220-3. doi: 10.1109/IEMBS.2010.5627850.","Min CH","Annu Int Conf IEEE Eng Med Biol Soc","2010","2010/11/25","","","10.1109/IEMBS.2010.5627850"
"36092106","Rapid adaptation of predictive models during language comprehension: Aperiodic EEG slope, individual alpha frequency and idea density modulate individual differences in real-time model updating","Bornkessel-Schlesewsky I, Sharrad I, Howlett CA, Alday PM, Corcoran AW, Bellan V, Wilkinson E, Kliegl R, Lewis RL, Small SL, Schlesewsky M.","Front Psychol. 2022 Aug 26;13:817516. doi: 10.3389/fpsyg.2022.817516. eCollection 2022.","Bornkessel-Schlesewsky I","Front Psychol","2022","2022/09/12","PMC9461998","","10.3389/fpsyg.2022.817516"
"30296562","Pattern-sensitive neurons reveal encoding of complex auditory regularities in the rat inferior colliculus","Malmierca MS, Niño-Aguillón BE, Nieto-Diego J, Porteros Á, Pérez-González D, Escera C.","Neuroimage. 2019 Jan 1;184:889-900. doi: 10.1016/j.neuroimage.2018.10.012. Epub 2018 Oct 5.","Malmierca MS","Neuroimage","2019","2018/10/09","","","10.1016/j.neuroimage.2018.10.012"
"30030399","Face Repetition Probability Does Not Affect Repetition Suppression in Macaque Inferotemporal Cortex","Vinken K, Op de Beeck HP, Vogels R.","J Neurosci. 2018 Aug 22;38(34):7492-7504. doi: 10.1523/JNEUROSCI.0462-18.2018. Epub 2018 Jul 20.","Vinken K","J Neurosci","2018","2018/07/22","PMC6596142","","10.1523/JNEUROSCI.0462-18.2018"
"29617056","Predictable information in neural signals during resting state is reduced in autism spectrum disorder","Brodski-Guerniero A, Naumer MJ, Moliadze V, Chan J, Althen H, Ferreira-Santos F, Lizier JT, Schlitt S, Kitzerow J, Schütz M, Langer A, Kaiser J, Freitag CM, Wibral M.","Hum Brain Mapp. 2018 Aug;39(8):3227-3240. doi: 10.1002/hbm.24072. Epub 2018 Apr 4.","Brodski-Guerniero A","Hum Brain Mapp","2018","2018/04/05","PMC6866422","","10.1002/hbm.24072"
"28810184","Design and evaluation of a parametric model for cardiac sounds","Ibarra-Hernández RF, Alonso-Arévalo MA, Cruz-Gutiérrez A, Licona-Chávez AL, Villarreal-Reyes S.","Comput Biol Med. 2017 Oct 1;89:170-180. doi: 10.1016/j.compbiomed.2017.08.007. Epub 2017 Aug 9.","Ibarra-Hernández RF","Comput Biol Med","2017","2017/08/16","","","10.1016/j.compbiomed.2017.08.007"
"31058383","A roadmap to integrate astrocytes into Systems Neuroscience","Kastanenka KV, Moreno-Bote R, De Pittà M, Perea G, Eraso-Pichot A, Masgrau R, Poskanzer KE, Galea E.","Glia. 2020 Jan;68(1):5-26. doi: 10.1002/glia.23632. Epub 2019 May 6.","Kastanenka KV","Glia","2020","2019/05/07","PMC6832773","NIHMS1024271","10.1002/glia.23632"
"26404281","Onboard Image Processing System for Hyperspectral Sensor","Hihara H, Moritani K, Inoue M, Hoshi Y, Iwasaki A, Takada J, Inada H, Suzuki M, Seki T, Ichikawa S, Tanii J.","Sensors (Basel). 2015 Sep 25;15(10):24926-44. doi: 10.3390/s151024926.","Hihara H","Sensors (Basel)","2015","2015/09/26","PMC4634475","","10.3390/s151024926"
"25217807","Interareal oscillatory synchronization in top-down neocortical processing","Bressler SL, Richter CG.","Curr Opin Neurobiol. 2015 Apr;31:62-6. doi: 10.1016/j.conb.2014.08.010. Epub 2014 Sep 15.","Bressler SL","Curr Opin Neurobiol","2015","2014/09/15","","","10.1016/j.conb.2014.08.010"
"21228454","Compressive neural activity detection with fMR images using Graphical Model Inference","Li C, Hao Q, Guo W, Hu F.","Int J Comput Biol Drug Des. 2010;3(3):187-200. doi: 10.1504/IJCBDD.2010.038024. Epub 2011 Jan 11.","Li C","Int J Comput Biol Drug Des","2010","2011/01/14","","","10.1504/IJCBDD.2010.038024"
"436411","Compact digital storage of ECG's","Pahlm O, Börjesson PO, Werner O.","Comput Programs Biomed. 1979 May;9(3):293-300. doi: 10.1016/0010-468x(79)90041-2.","Pahlm O","Comput Programs Biomed","1979","1979/05/01","","","10.1016/0010-468x(79)90041-2"
"37023719","Attention in flux","Nobre AC, van Ede F.","Neuron. 2023 Apr 5;111(7):971-986. doi: 10.1016/j.neuron.2023.02.032.","Nobre AC","Neuron","2023","2023/04/06","","","10.1016/j.neuron.2023.02.032"
"35850047","Egocentric biases are predicted by the precision of self-related predictions","Sevi L, Stantic M, Murphy J, Coll MP, Catmur C, Bird G.","Cortex. 2022 Sep;154:322-332. doi: 10.1016/j.cortex.2022.04.021. Epub 2022 Jun 9.","Sevi L","Cortex","2022","2022/07/19","","","10.1016/j.cortex.2022.04.021"
"35173572","Alterations of Prefrontal-Posterior Information Processing Patterns in Autism Spectrum Disorders","Zhao HC, Lv R, Zhang GY, He LM, Cai XT, Sun Q, Yan CY, Bao XY, Lv XY, Fu B.","Front Neurosci. 2022 Jan 31;15:768219. doi: 10.3389/fnins.2021.768219. eCollection 2021.","Zhao HC","Front Neurosci","2022","2022/02/17","PMC8841879","","10.3389/fnins.2021.768219"
"33994972","What to Expect When the Unexpected Becomes Expected: Harmonic Surprise and Preference Over Time in Popular Music","Miles SA, Rosen DS, Barry S, Grunberg D, Grzywacz N.","Front Hum Neurosci. 2021 Apr 30;15:578644. doi: 10.3389/fnhum.2021.578644. eCollection 2021.","Miles SA","Front Hum Neurosci","2021","2021/05/17","PMC8121146","","10.3389/fnhum.2021.578644"
"32587506","Shaping the Cortical Landscape: Functions and Mechanisms of Top-Down Cortical Feedback Pathways","Zagha E.","Front Syst Neurosci. 2020 Jun 10;14:33. doi: 10.3389/fnsys.2020.00033. eCollection 2020.","Zagha E","Front Syst Neurosci","2020","2020/06/27","PMC7299084","","10.3389/fnsys.2020.00033"
"31806493","Two Distinct Neural Timescales for Predictive Speech Processing","Donhauser PW, Baillet S.","Neuron. 2020 Jan 22;105(2):385-393.e9. doi: 10.1016/j.neuron.2019.10.019. Epub 2019 Dec 2.","Donhauser PW","Neuron","2020","2019/12/07","PMC6981026","NIHMS1545084","10.1016/j.neuron.2019.10.019"
"31067416","An Active Inference Approach to Interoceptive Psychopathology","Paulus MP, Feinstein JS, Khalsa SS.","Annu Rev Clin Psychol. 2019 May 7;15:97-122. doi: 10.1146/annurev-clinpsy-050718-095617.","Paulus MP","Annu Rev Clin Psychol","2019","2019/05/09","PMC7280559","NIHMS1595626","10.1146/annurev-clinpsy-050718-095617"
"29564505","The event-related potential component P3a is diminished by identical deviance repetition, but not by non-identical repetitions","Rosburg T, Weigl M, Thiel R, Mager R.","Exp Brain Res. 2018 May;236(5):1519-1530. doi: 10.1007/s00221-018-5237-z. Epub 2018 Mar 22.","Rosburg T","Exp Brain Res","2018","2018/03/23","","","10.1007/s00221-018-5237-z"
"28900010","Prior expectations induce prestimulus sensory templates","Kok P, Mostert P, de Lange FP.","Proc Natl Acad Sci U S A. 2017 Sep 26;114(39):10473-10478. doi: 10.1073/pnas.1705652114. Epub 2017 Sep 12.","Kok P","Proc Natl Acad Sci U S A","2017","2017/09/14","PMC5625909","","10.1073/pnas.1705652114"
"28377099","From the body's viscera to the body's image: Is there a link between interoception and body image concerns?","Badoud D, Tsakiris M.","Neurosci Biobehav Rev. 2017 Jun;77:237-246. doi: 10.1016/j.neubiorev.2017.03.017. Epub 2017 Apr 1.","Badoud D","Neurosci Biobehav Rev","2017","2017/04/06","","","10.1016/j.neubiorev.2017.03.017"
"28216241","Temporal and identity prediction in visual-auditory events: Electrophysiological evidence from stimulus omissions","van Laarhoven T, Stekelenburg JJ, Vroomen J.","Brain Res. 2017 Apr 15;1661:79-87. doi: 10.1016/j.brainres.2017.02.014. Epub 2017 Feb 16.","van Laarhoven T","Brain Res","2017","2017/02/21","","","10.1016/j.brainres.2017.02.014"
"26581947","What Comes After /f/? Prediction in Speech Derives From Data-Explanatory Processes","McMurray B, Jongman A.","Psychol Sci. 2016 Jan;27(1):43-52. doi: 10.1177/0956797615609578. Epub 2015 Nov 18.","McMurray B","Psychol Sci","2016","2015/11/20","PMC4713269","NIHMS722775","10.1177/0956797615609578"
"25708317","Network activity underlying the illusory self-attribution of a dummy arm","Limanowski J, Blankenburg F.","Hum Brain Mapp. 2015 Jun;36(6):2284-304. doi: 10.1002/hbm.22770. Epub 2015 Feb 24.","Limanowski J","Hum Brain Mapp","2015","2015/02/25","PMC6869824","","10.1002/hbm.22770"
"25705174","Visual-induced expectations modulate auditory cortical responses","van Wassenhove V, Grzeczkowski L.","Front Neurosci. 2015 Feb 6;9:11. doi: 10.3389/fnins.2015.00011. eCollection 2015.","van Wassenhove V","Front Neurosci","2015","2015/02/24","PMC4319385","","10.3389/fnins.2015.00011"
"18262975","EdgeFlow: a technique for boundary detection and image segmentation","Ma WY, Manjunath BS.","IEEE Trans Image Process. 2000;9(8):1375-88. doi: 10.1109/83.855433.","Ma WY","IEEE Trans Image Process","2000","2008/02/12","","","10.1109/83.855433"
"22682813","Cortical oscillations and sensory predictions","Arnal LH, Giraud AL.","Trends Cogn Sci. 2012 Jul;16(7):390-8. doi: 10.1016/j.tics.2012.05.003. Epub 2012 Jun 7.","Arnal LH","Trends Cogn Sci","2012","2012/06/12","","","10.1016/j.tics.2012.05.003"
"7607821","Estimation of formant frequencies in infant cry","Robb MP, Cacace AT.","Int J Pediatr Otorhinolaryngol. 1995 Apr;32(1):57-67. doi: 10.1016/0165-5876(94)01112-b.","Robb MP","Int J Pediatr Otorhinolaryngol","1995","1995/04/01","","","10.1016/0165-5876(94)01112-b"
"36669748","Being active over one's own motion: Considering predictive mechanisms in self-motion perception","Rineau AL, Bringoux L, Sarrazin JC, Berberian B.","Neurosci Biobehav Rev. 2023 Mar;146:105051. doi: 10.1016/j.neubiorev.2023.105051. Epub 2023 Jan 18.","Rineau AL","Neurosci Biobehav Rev","2023","2023/01/20","","","10.1016/j.neubiorev.2023.105051"
"34517035","Predictive processing models and affective neuroscience","Lee KM, Ferreira-Santos F, Satpute AB.","Neurosci Biobehav Rev. 2021 Dec;131:211-228. doi: 10.1016/j.neubiorev.2021.09.009. Epub 2021 Sep 10.","Lee KM","Neurosci Biobehav Rev","2021","2021/09/13","PMC9074371","NIHMS1802218","10.1016/j.neubiorev.2021.09.009"
"32548801","Dynamic Brain Responses Modulated by Precise Timing Prediction in an Opposing Process","Xu M, Meng J, Yu H, Jung TP, Ming D.","Neurosci Bull. 2021 Jan;37(1):70-80. doi: 10.1007/s12264-020-00527-1. Epub 2020 Jun 16.","Xu M","Neurosci Bull","2021","2020/06/18","PMC7811967","","10.1007/s12264-020-00527-1"
"32008953","The sense of should: A biologically-based framework for modeling social pressure","Theriault JE, Young L, Barrett LF.","Phys Life Rev. 2021 Mar;36:100-136. doi: 10.1016/j.plrev.2020.01.004. Epub 2020 Jan 23.","Theriault JE","Phys Life Rev","2021","2020/02/04","PMC8645214","NIHMS1551627","10.1016/j.plrev.2020.01.004"
"31042557","Toward an integrative science of social vision in intergroup bias","Bagnis A, Celeghin A, Mosso CO, Tamietto M.","Neurosci Biobehav Rev. 2019 Jul;102:318-326. doi: 10.1016/j.neubiorev.2019.04.020. Epub 2019 Apr 28.","Bagnis A","Neurosci Biobehav Rev","2019","2019/05/03","","","10.1016/j.neubiorev.2019.04.020"
"30476318","Detection of arithmetic violations during sleep","Strauss M, Dehaene S.","Sleep. 2019 Mar 1;42(3):zsy232. doi: 10.1093/sleep/zsy232.","Strauss M","Sleep","2019","2018/11/27","","","10.1093/sleep/zsy232"
"30086444","Auditory N100 gating in patients with schizophrenia: A systematic meta-analysis","Rosburg T.","Clin Neurophysiol. 2018 Oct;129(10):2099-2111. doi: 10.1016/j.clinph.2018.07.012. Epub 2018 Jul 29.","Rosburg T","Clin Neurophysiol","2018","2018/08/08","","","10.1016/j.clinph.2018.07.012"
"28854000","Multistable Perception and the Role of the Frontoparietal Cortex in Perceptual Inference","Brascamp J, Sterzer P, Blake R, Knapen T.","Annu Rev Psychol. 2018 Jan 4;69:77-103. doi: 10.1146/annurev-psych-010417-085944. Epub 2017 Sep 11.","Brascamp J","Annu Rev Psychol","2018","2017/08/31","","","10.1146/annurev-psych-010417-085944"
"26026815","Predictions to motion stimuli in human early visual cortex: Effects of motion displacement on motion predictability","Schellekens W, Ramsey NF, Raemaekers M.","Neuroimage. 2015 Sep;118:118-25. doi: 10.1016/j.neuroimage.2015.05.053. Epub 2015 May 27.","Schellekens W","Neuroimage","2015","2015/06/01","","","10.1016/j.neuroimage.2015.05.053"
"25972169","Predictions of Visual Content across Eye Movements and Their Modulation by Inferred Information","Ehinger BV, König P, Ossandón JP.","J Neurosci. 2015 May 13;35(19):7403-13. doi: 10.1523/JNEUROSCI.5114-14.2015.","Ehinger BV","J Neurosci","2015","2015/05/15","PMC6705440","","10.1523/JNEUROSCI.5114-14.2015"
"35898412","Brain Neural Underpinnings of Interoception and Decision-Making in Alzheimer's Disease: A Narrative Review","Sun W, Ueno D, Narumoto J.","Front Neurosci. 2022 Jul 11;16:946136. doi: 10.3389/fnins.2022.946136. eCollection 2022.","Sun W","Front Neurosci","2022","2022/07/28","PMC9309692","","10.3389/fnins.2022.946136"
"32739554","Hierarchical models of pain: Inference, information-seeking, and adaptive control","Seymour B, Mancini F.","Neuroimage. 2020 Nov 15;222:117212. doi: 10.1016/j.neuroimage.2020.117212. Epub 2020 Jul 30.","Seymour B","Neuroimage","2020","2020/08/03","","","10.1016/j.neuroimage.2020.117212"
"30940436","A review of visual aftereffects in schizophrenia","Thakkar KN, Silverstein SM, Brascamp JW.","Neurosci Biobehav Rev. 2019 Jun;101:68-77. doi: 10.1016/j.neubiorev.2019.03.021. Epub 2019 Mar 30.","Thakkar KN","Neurosci Biobehav Rev","2019","2019/04/04","PMC6520181","NIHMS1526793","10.1016/j.neubiorev.2019.03.021"
"29407941","Active inference and the anatomy of oculomotion","Parr T, Friston KJ.","Neuropsychologia. 2018 Mar;111:334-343. doi: 10.1016/j.neuropsychologia.2018.01.041. Epub 2018 Jan 31.","Parr T","Neuropsychologia","2018","2018/02/07","PMC5884328","","10.1016/j.neuropsychologia.2018.01.041"
"25754517","Action-Based Learning of Multistate Objects in the Medial Temporal Lobe","Hindy NC, Turk-Browne NB.","Cereb Cortex. 2016 May;26(5):1853-1865. doi: 10.1093/cercor/bhv030. Epub 2015 Mar 9.","Hindy NC","Cereb Cortex","2016","2015/03/11","PMC4830288","","10.1093/cercor/bhv030"
"37271298","Breathing in waves: Understanding respiratory-brain coupling as a gradient of predictive oscillations","Brændholt M, Kluger DS, Varga S, Heck DH, Gross J, Allen MG.","Neurosci Biobehav Rev. 2023 Sep;152:105262. doi: 10.1016/j.neubiorev.2023.105262. Epub 2023 Jun 3.","Brændholt M","Neurosci Biobehav Rev","2023","2023/06/04","","","10.1016/j.neubiorev.2023.105262"
"35679724","When seeing is not believing: A mechanistic basis for predictive divergence","Caporuscio C, Fink SB, Sterzer P, Martin JM.","Conscious Cogn. 2022 Jul;102:103334. doi: 10.1016/j.concog.2022.103334. Epub 2022 Jun 6.","Caporuscio C","Conscious Cogn","2022","2022/06/09","","","10.1016/j.concog.2022.103334"
"34632007","The habenula clock influences response to a stressor","Basnakova A, Cheng RK, Chia JSM, D'Agostino G, Suryadi, Tan GJH, Langley SR, Jesuthasan S.","Neurobiol Stress. 2021 Sep 23;15:100403. doi: 10.1016/j.ynstr.2021.100403. eCollection 2021 Nov.","Basnakova A","Neurobiol Stress","2021","2021/10/11","PMC8488752","","10.1016/j.ynstr.2021.100403"
"32615406","A neurodynamic model of the interaction between color perception and color memory","Marić M, Domijan D.","Neural Netw. 2020 Sep;129:222-248. doi: 10.1016/j.neunet.2020.06.008. Epub 2020 Jun 12.","Marić M","Neural Netw","2020","2020/07/03","","","10.1016/j.neunet.2020.06.008"
"25486340","Cross-modal prediction changes the timing of conscious access during the motion-induced blindness","Chang AY, Kanai R, Seth AK.","Conscious Cogn. 2015 Jan;31:139-47. doi: 10.1016/j.concog.2014.11.005. Epub 2014 Dec 8.","Chang AY","Conscious Cogn","2015","2014/12/09","","","10.1016/j.concog.2014.11.005"
"24744695","Predictability effects in auditory scene analysis: a review","Bendixen A.","Front Neurosci. 2014 Mar 31;8:60. doi: 10.3389/fnins.2014.00060. eCollection 2014.","Bendixen A","Front Neurosci","2014","2014/04/19","PMC3978260","","10.3389/fnins.2014.00060"
"29269195","Forecasting Faces in the Cortex: Comment on 'High-Level Prediction Signals in a Low-Level Area of the Macaque Face-Processing Hierarchy', by Schwiedrzik and Freiwald, Neuron (2017)","Petro LS, Muckli L.","Trends Cogn Sci. 2018 Feb;22(2):95-97. doi: 10.1016/j.tics.2017.12.001. Epub 2017 Dec 20.","Petro LS","Trends Cogn Sci","2018","2017/12/23","PMC5774611","","10.1016/j.tics.2017.12.001"
"23663531","Backwards is the way forward: feedback in the cortical hierarchy predicts the expected future","Muckli L, Petro LS, Smith FW.","Behav Brain Sci. 2013 Jun;36(3):221. doi: 10.1017/S0140525X12002361. Epub 2013 May 10.","Muckli L","Behav Brain Sci","2013","2013/05/14","","","10.1017/S0140525X12002361"
"34827529","fMRI Evidence for Default Mode Network Deactivation Associated with Rapid Eye Movements in Sleep","Hong CC, Fallon JH, Friston KJ.","Brain Sci. 2021 Nov 18;11(11):1528. doi: 10.3390/brainsci11111528.","Hong CC","Brain Sci","2021","2021/11/27","PMC8615877","","10.3390/brainsci11111528"
"23015425","Mapping human pitch representation in a distributed system using depth-electrode recordings and modeling","Kumar S, Schönwiesner M.","J Neurosci. 2012 Sep 26;32(39):13348-51. doi: 10.1523/JNEUROSCI.3812-12.2012.","Kumar S","J Neurosci","2012","2012/09/28","PMC6621356","","10.1523/JNEUROSCI.3812-12.2012"
"7858666","A real-time LPC-based vocal tract area display for voice development","Rossiter D, Howard DM, Downes M.","J Voice. 1994 Dec;8(4):314-9. doi: 10.1016/s0892-1997(05)80279-6.","Rossiter D","J Voice","1994","1994/12/01","","","10.1016/s0892-1997(05)80279-6"
"37333203","Differential encoding of temporal context and expectation under representational drift across hierarchically connected areas","Wyrick DG, Cain N, Larsen RS, Lecoq J, Valley M, Ahmed R, Bowlus J, Boyer G, Caldejon S, Casal L, Chvilicek M, DePartee M, Groblewski PA, Huang C, Johnson K, Kato I, Larkin J, Lee E, Liang E, Luviano J, Mace K, Nayan C, Nguyen T, Reding M, Seid S, Sevigny J, Stoecklin M, Williford A, Choi H, Garrett M, Mazzucato L.","bioRxiv. 2023 Jun 5:2023.06.02.543483. doi: 10.1101/2023.06.02.543483. Preprint.","Wyrick DG","bioRxiv","2023","2023/06/19","PMC10274646","","10.1101/2023.06.02.543483"
"32757603","Deficits in auditory predictive coding in individuals with the psychosis risk syndrome: Prediction of conversion to psychosis","Fryer SL, Roach BJ, Hamilton HK, Bachman P, Belger A, Carrión RE, Duncan E, Johannesen J, Light GA, Niznikiewicz M, Addington J, Bearden CE, Cadenhead KS, Cannon TD, Cornblatt BA, McGlashan TH, Perkins DO, Seidman L, Tsuang M, Walker EF, Woods SW, Mathalon DH.","J Abnorm Psychol. 2020 Aug;129(6):599-611. doi: 10.1037/abn0000513.","Fryer SL","J Abnorm Psychol","2020","2020/08/08","PMC7430496","NIHMS1590064","10.1037/abn0000513"
"28880191","Exploiting Spatio-Temporal Structure With Recurrent Winner-Take-All Networks","Santana E, Emigh MS, Zegers P, Principe JC.","IEEE Trans Neural Netw Learn Syst. 2018 Aug;29(8):3738-3746. doi: 10.1109/TNNLS.2017.2735903. Epub 2017 Sep 1.","Santana E","IEEE Trans Neural Netw Learn Syst","2018","2017/09/08","","","10.1109/TNNLS.2017.2735903"
"25954176","A multisensory perspective of working memory","Quak M, London RE, Talsma D.","Front Hum Neurosci. 2015 Apr 21;9:197. doi: 10.3389/fnhum.2015.00197. eCollection 2015.","Quak M","Front Hum Neurosci","2015","2015/05/09","PMC4404829","","10.3389/fnhum.2015.00197"
"33041778","The DIAMOND Model: Deep Recurrent Neural Networks for Self-Organizing Robot Control","Smith SC, Dharmadi R, Imrie C, Si B, Herrmann JM.","Front Neurorobot. 2020 Sep 15;14:62. doi: 10.3389/fnbot.2020.00062. eCollection 2020.","Smith SC","Front Neurorobot","2020","2020/10/12","PMC7523181","","10.3389/fnbot.2020.00062"
"27496590","Children on the autism spectrum update their behaviour in response to a volatile environment","Manning C, Kilner J, Neil L, Karaminis T, Pellicano E.","Dev Sci. 2017 Sep;20(5):e12435. doi: 10.1111/desc.12435. Epub 2016 Aug 6.","Manning C","Dev Sci","2017","2016/08/07","PMC5600083","","10.1111/desc.12435"
