PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34175428","Temporal uncertainty enhances suppression of neural responses to predictable visual stimuli","Nara S, Lizarazu M, Richter CG, Dima DC, Cichy RM, Bourguignon M, Molinaro N.","Neuroimage. 2021 Oct 1;239:118314. doi: 10.1016/j.neuroimage.2021.118314. Epub 2021 Jun 25.","Nara S","Neuroimage","2021","2021/06/27","PMC8363941","","10.1016/j.neuroimage.2021.118314"
"34101937","Brief mindfulness training can mitigate the influence of prior expectations on pain perception","Vencatachellum S, van der Meulen M, Van Ryckeghem DML, Van Damme S, Vögele C.","Eur J Pain. 2021 Oct;25(9):2007-2019. doi: 10.1002/ejp.1817. Epub 2021 Jun 24.","Vencatachellum S","Eur J Pain","2021","2021/06/08","","","10.1002/ejp.1817"
"34588035","Musicality as a predictive process","Kraus N, Hesselmann G.","Behav Brain Sci. 2021 Sep 30;44:e81. doi: 10.1017/S0140525X20000746.","Kraus N","Behav Brain Sci","2021","2021/09/30","","","10.1017/S0140525X20000746"
"38235221","Inattention and Uncertainty in the Predictive Brain","Kujala T, Lappi O.","Front Neuroergon. 2021 Sep 28;2:718699. doi: 10.3389/fnrgo.2021.718699. eCollection 2021.","Kujala T","Front Neuroergon","2021","2024/01/18","PMC10790892","","10.3389/fnrgo.2021.718699"
"34720654","Attention and distraction in the predictive brain","Slagter HA, van Moorselaar D.","Vis cogn. 2021 Sep 28;29(9):631-636. doi: 10.1080/13506285.2021.1936733. eCollection 2021.","Slagter HA","Vis cogn","2021","2021/11/01","PMC8547734","","10.1080/13506285.2021.1936733"
"34650490","Prediction Impairment May Explain Communication Difficulties in Autism","Scholten I, Hartman CA, Hendriks P.","Front Psychol. 2021 Sep 28;12:734024. doi: 10.3389/fpsyg.2021.734024. eCollection 2021.","Scholten I","Front Psychol","2021","2021/10/15","PMC8505734","","10.3389/fpsyg.2021.734024"
"34534456","A precise and adaptive neural mechanism for predictive temporal processing in the frontal cortex","Meirhaeghe N, Sohn H, Jazayeri M.","Neuron. 2021 Sep 15;109(18):2995-3011.e5. doi: 10.1016/j.neuron.2021.08.025.","Meirhaeghe N","Neuron","2021","2021/09/17","PMC9737059","NIHMS1853088","10.1016/j.neuron.2021.08.025"
"34526565","Gestalts at threshold could reveal Gestalts as predictions","Costa TL, Wagemans J.","Sci Rep. 2021 Sep 15;11(1):18308. doi: 10.1038/s41598-021-97878-0.","Costa TL","Sci Rep","2021","2021/09/16","PMC8443602","","10.1038/s41598-021-97878-0"
"34484808","Consciousness in active inference: Deep self-models, other minds, and the challenge of psychedelic-induced ego-dissolution","Deane G.","Neurosci Conscious. 2021 Sep 1;2021(2):niab024. doi: 10.1093/nc/niab024. eCollection 2021.","Deane G","Neurosci Conscious","2021","2021/09/06","PMC8408766","","10.1093/nc/niab024"
"34341154","The Music of Silence: Part II: Music Listening Induces Imagery Responses","Di Liberto GM, Marion G, Shamma SA.","J Neurosci. 2021 Sep 1;41(35):7449-7460. doi: 10.1523/JNEUROSCI.0184-21.2021. Epub 2021 Aug 2.","Di Liberto GM","J Neurosci","2021","2021/08/03","PMC8412992","","10.1523/JNEUROSCI.0184-21.2021"
"34333068","The influence of variability on mismatch negativity amplitude","Yeark M, Paton B, Todd J.","Biol Psychol. 2021 Sep;164:108161. doi: 10.1016/j.biopsycho.2021.108161. Epub 2021 Jul 30.","Yeark M","Biol Psychol","2021","2021/08/01","","","10.1016/j.biopsycho.2021.108161"
"34139248","From many to (n)one: Meditation and the plasticity of the predictive mind","Laukkonen RE, Slagter HA.","Neurosci Biobehav Rev. 2021 Sep;128:199-217. doi: 10.1016/j.neubiorev.2021.06.021. Epub 2021 Jun 14.","Laukkonen RE","Neurosci Biobehav Rev","2021","2021/06/17","","","10.1016/j.neubiorev.2021.06.021"
"32715872","Activation of Literal Word Meanings in Idioms: Evidence from Eye-tracking and ERP Experiments","Kessler R, Weber A, Friedrich CK.","Lang Speech. 2021 Sep;64(3):594-624. doi: 10.1177/0023830920943625. Epub 2020 Jul 27.","Kessler R","Lang Speech","2021","2020/07/28","PMC8406370","","10.1177/0023830920943625"
"32044234","An Active Inference Approach to Dissecting Reasons for Nonadherence to Antidepressants","Smith R, Khalsa SS, Paulus MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2021 Sep;6(9):919-934. doi: 10.1016/j.bpsc.2019.11.012. Epub 2019 Dec 5.","Smith R","Biol Psychiatry Cogn Neurosci Neuroimaging","2021","2020/02/12","PMC7272309","NIHMS1545952","10.1016/j.bpsc.2019.11.012"
"34531781","Pragmatic Prediction in the Processing of Referring Expressions Containing Scalar Quantifiers","Macuch Silva V, Franke M.","Front Psychol. 2021 Aug 31;12:662050. doi: 10.3389/fpsyg.2021.662050. eCollection 2021.","Macuch Silva V","Front Psychol","2021","2021/09/17","PMC8438145","","10.3389/fpsyg.2021.662050"
"34465867","Publisher Correction: Neural network modeling of altered facial expression recognition in autism spectrum disorders based on predictive processing framework","Takahashi Y, Murata S, Idei H, Tomita H, Yamashita Y.","Sci Rep. 2021 Aug 31;11(1):17708. doi: 10.1038/s41598-021-97145-2.","Takahashi Y","Sci Rep","2021","2021/09/01","PMC8408212","","10.1038/s41598-021-97145-2"
"34512236","Suppression, Maintenance, and Surprise: Neuronal Correlates of Predictive Processing Specialization for Musical Rhythm","Færøvik U, Specht K, Vikene K.","Front Neurosci. 2021 Aug 27;15:674050. doi: 10.3389/fnins.2021.674050. eCollection 2021.","Færøvik U","Front Neurosci","2021","2021/09/13","PMC8429816","","10.3389/fnins.2021.674050"
"34514398","Unilateral neglect within the predictive processing framework","Garrido MI, Deouell LY.","Brain Commun. 2021 Aug 23;3(3):fcab193. doi: 10.1093/braincomms/fcab193. eCollection 2021.","Garrido MI","Brain Commun","2021","2021/09/13","PMC8417838","","10.1093/braincomms/fcab193"
"34417496","Cross-modal auditory priors drive the perception of bistable visual stimuli with reliable differences between individuals","Pálffy Z, Farkas K, Csukly G, Kéri S, Polner B.","Sci Rep. 2021 Aug 20;11(1):16943. doi: 10.1038/s41598-021-96198-7.","Pálffy Z","Sci Rep","2021","2021/08/21","PMC8379237","","10.1038/s41598-021-96198-7"
"34489648","Corticothalamic Pathways in Auditory Processing: Recent Advances and Insights From Other Sensory Systems","Antunes FM, Malmierca MS.","Front Neural Circuits. 2021 Aug 19;15:721186. doi: 10.3389/fncir.2021.721186. eCollection 2021.","Antunes FM","Front Neural Circuits","2021","2021/09/07","PMC8418311","","10.3389/fncir.2021.721186"
"34489663","Automatic Sensory Predictions: A Review of Predictive Mechanisms in the Brain and Their Link to Conscious Processing","Tivadar RI, Knight RT, Tzovara A.","Front Hum Neurosci. 2021 Aug 18;15:702520. doi: 10.3389/fnhum.2021.702520. eCollection 2021.","Tivadar RI","Front Hum Neurosci","2021","2021/09/07","PMC8416526","","10.3389/fnhum.2021.702520"
"34439229","Does the Lightning Process Training Programme Reduce Chronic Fatigue in Adolescent and Young Adult Cancer Survivors? A Mixed-Methods Pilot Study","Fauske L, Bruland ØS, Dahl AA, Myklebostad A, Reme SE.","Cancers (Basel). 2021 Aug 13;13(16):4076. doi: 10.3390/cancers13164076.","Fauske L","Cancers (Basel)","2021","2021/08/27","PMC8394577","","10.3390/cancers13164076"
"34376727","Disentangling predictive processing in the brain: a meta-analytic study in favour of a predictive network","Ficco L, Mancuso L, Manuello J, Teneggi A, Liloia D, Duca S, Costa T, Kovacs GZ, Cauda F.","Sci Rep. 2021 Aug 10;11(1):16258. doi: 10.1038/s41598-021-95603-5.","Ficco L","Sci Rep","2021","2021/08/11","PMC8355157","","10.1038/s41598-021-95603-5"
"34375413","A Predictive Processing Account of Card Sorting: Fast Proactive and Reactive Frontoparietal Cortical Dynamics during Inference and Learning of Perceptual Categories","Barceló F.","J Cogn Neurosci. 2021 Aug 1;33(9):1636-1656. doi: 10.1162/jocn_a_01662.","Barceló F","J Cogn Neurosci","2021","2021/08/10","","","10.1162/jocn_a_01662"
"34154800","Predictive brain: Addressing the level of representation by reviewing perceptual hysteresis","Trapp S, Pascucci D, Chelazzi L.","Cortex. 2021 Aug;141:535-540. doi: 10.1016/j.cortex.2021.04.011. Epub 2021 May 8.","Trapp S","Cortex","2021","2021/06/22","","","10.1016/j.cortex.2021.04.011"
"34130210","Computational models of the ""active self"" and its disturbances in schizophrenia","Möller TJ, Georgie YK, Schillaci G, Voss M, Hafner VV, Kaltwasser L.","Conscious Cogn. 2021 Aug;93:103155. doi: 10.1016/j.concog.2021.103155. Epub 2021 Jun 12.","Möller TJ","Conscious Cogn","2021","2021/06/15","","","10.1016/j.concog.2021.103155"
"33994015","Useful misrepresentation: perception as embodied proactive inference","Martin JM, Solms M, Sterzer P.","Trends Neurosci. 2021 Aug;44(8):619-628. doi: 10.1016/j.tins.2021.04.007. Epub 2021 May 11.","Martin JM","Trends Neurosci","2021","2021/05/17","","","10.1016/j.tins.2021.04.007"
"33878378","Young infants process prediction errors at the theta rhythm","Köster M, Langeloh M, Michel C, Hoehl S.","Neuroimage. 2021 Aug 1;236:118074. doi: 10.1016/j.neuroimage.2021.118074. Epub 2021 Apr 18.","Köster M","Neuroimage","2021","2021/04/20","","","10.1016/j.neuroimage.2021.118074"
"33852158","Does signal reduction imply predictive coding in models of spoken word recognition?","Luthra S, Li MYC, You H, Brodbeck C, Magnuson JS.","Psychon Bull Rev. 2021 Aug;28(4):1381-1389. doi: 10.3758/s13423-021-01924-x. Epub 2021 Apr 14.","Luthra S","Psychon Bull Rev","2021","2021/04/14","PMC8367925","","10.3758/s13423-021-01924-x"
"33839191","Computational framework for investigating predictive processing in auditory perception","Skerritt-Davis B, Elhilali M.","J Neurosci Methods. 2021 Aug 1;360:109177. doi: 10.1016/j.jneumeth.2021.109177. Epub 2021 Apr 9.","Skerritt-Davis B","J Neurosci Methods","2021","2021/04/11","PMC9017011","NIHMS1694350","10.1016/j.jneumeth.2021.109177"
"34312400","Neural network modeling of altered facial expression recognition in autism spectrum disorders based on predictive processing framework","Takahashi Y, Murata S, Idei H, Tomita H, Yamashita Y.","Sci Rep. 2021 Jul 26;11(1):14684. doi: 10.1038/s41598-021-94067-x.","Takahashi Y","Sci Rep","2021","2021/07/27","PMC8313712","","10.1038/s41598-021-94067-x"
"37645177","Presence, flow, and narrative absorption: an interdisciplinary theoretical exploration with a new spatiotemporal integrated model based on predictive processing","Pianzola F, Riva G, Kukkonen K, Mantovani F.","Open Res Eur. 2021 Jul 23;1:28. doi: 10.12688/openreseurope.13193.2. eCollection 2021.","Pianzola F","Open Res Eur","2021","2023/08/30","PMC10446082","","10.12688/openreseurope.13193.2"
"34366974","Depression as a Failed Anxiety: The Continuum of Precision-Weighting Dysregulation in Affective Disorders","Krupnik V.","Front Psychol. 2021 Jul 22;12:657738. doi: 10.3389/fpsyg.2021.657738. eCollection 2021.","Krupnik V","Front Psychol","2021","2021/08/09","PMC8339201","","10.3389/fpsyg.2021.657738"
"34349678","Does Psychedelic Therapy Have a Transdiagnostic Action and Prophylactic Potential?","Kočárová R, Horáček J, Carhart-Harris R.","Front Psychiatry. 2021 Jul 19;12:661233. doi: 10.3389/fpsyt.2021.661233. eCollection 2021.","Kočárová R","Front Psychiatry","2021","2021/08/05","PMC8327748","","10.3389/fpsyt.2021.661233"
"34335155","Musical Interaction Reveals Music as Embodied Language","Dell'Anna A, Leman M, Berti A.","Front Neurosci. 2021 Jul 14;15:667838. doi: 10.3389/fnins.2021.667838. eCollection 2021.","Dell'Anna A","Front Neurosci","2021","2021/08/02","PMC8317642","","10.3389/fnins.2021.667838"
"34236892","Adaptive Prediction for Social Contexts: The Cerebellar Contribution to Typical and Atypical Social Behaviors","Stoodley CJ, Tsai PT.","Annu Rev Neurosci. 2021 Jul 8;44:475-493. doi: 10.1146/annurev-neuro-100120-092143.","Stoodley CJ","Annu Rev Neurosci","2021","2021/07/08","PMC9037460","NIHMS1739755","10.1146/annurev-neuro-100120-092143"
"34496370","Speech Perception under the Tent: A Domain-general Predictive Role for the Cerebellum","Skipper JI, Lametti DR.","J Cogn Neurosci. 2021 Jul 1;33(8):1517-1534. doi: 10.1162/jocn_a_01729.","Skipper JI","J Cogn Neurosci","2021","2021/09/08","","","10.1162/jocn_a_01729"
"33991840","Predictive processing, cognitive control, and tonality stability of music: An fMRI study of chromatic harmony","Li CW, Guo FY, Tsai CG.","Brain Cogn. 2021 Jul;151:105751. doi: 10.1016/j.bandc.2021.105751. Epub 2021 May 12.","Li CW","Brain Cogn","2021","2021/05/15","","","10.1016/j.bandc.2021.105751"
"33958281","Autistic Cognition: Charting Routes to Anxiety","Stark E, Stacey J, Mandy W, Kringelbach ML, Happé F.","Trends Cogn Sci. 2021 Jul;25(7):571-581. doi: 10.1016/j.tics.2021.03.014. Epub 2021 May 3.","Stark E","Trends Cogn Sci","2021","2021/05/07","","","10.1016/j.tics.2021.03.014"
"33836212","Evaluating the evidence for expectation suppression in the visual system","Feuerriegel D, Vogels R, Kovács G.","Neurosci Biobehav Rev. 2021 Jul;126:368-381. doi: 10.1016/j.neubiorev.2021.04.002. Epub 2021 Apr 6.","Feuerriegel D","Neurosci Biobehav Rev","2021","2021/04/09","","","10.1016/j.neubiorev.2021.04.002"
"34202804","Psychomotor Predictive Processing","Fox S.","Entropy (Basel). 2021 Jun 24;23(7):806. doi: 10.3390/e23070806.","Fox S","Entropy (Basel)","2021","2021/07/02","PMC8303599","","10.3390/e23070806"
"33794277","Low-level, prediction-based sensory and motor processes are unimpaired in Autism","Finnemann JJS, Plaisted-Grant K, Moore J, Teufel C, Fletcher PC.","Neuropsychologia. 2021 Jun 18;156:107835. doi: 10.1016/j.neuropsychologia.2021.107835. Epub 2021 Mar 29.","Finnemann JJS","Neuropsychologia","2021","2021/04/01","","","10.1016/j.neuropsychologia.2021.107835"
"33771540","Speech-brain phase coupling is enhanced in low contextual semantic predictability conditions","Molinaro N, Lizarazu M, Baldin V, Pérez-Navarro J, Lallier M, Ríos-López P.","Neuropsychologia. 2021 Jun 18;156:107830. doi: 10.1016/j.neuropsychologia.2021.107830. Epub 2021 Mar 24.","Molinaro N","Neuropsychologia","2021","2021/03/27","","","10.1016/j.neuropsychologia.2021.107830"
"34129623","Regularity detection under stress: Faster extraction of probability-based regularities","Tóth-Fáber E, Janacsek K, Szőllősi Á, Kéri S, Nemeth D.","PLoS One. 2021 Jun 15;16(6):e0253123. doi: 10.1371/journal.pone.0253123. eCollection 2021.","Tóth-Fáber E","PLoS One","2021","2021/06/15","PMC8205133","","10.1371/journal.pone.0253123"
"34106918","Expectancy-based rhythmic entrainment as continuous Bayesian inference","Cannon J.","PLoS Comput Biol. 2021 Jun 9;17(6):e1009025. doi: 10.1371/journal.pcbi.1009025. eCollection 2021 Jun.","Cannon J","PLoS Comput Biol","2021","2021/06/09","PMC8216548","","10.1371/journal.pcbi.1009025"
"33878688","A predictive processing framework of tool use","van Elk M.","Cortex. 2021 Jun;139:211-221. doi: 10.1016/j.cortex.2021.03.014. Epub 2021 Mar 27.","van Elk M","Cortex","2021","2021/04/20","","","10.1016/j.cortex.2021.03.014"
"33723870","Cross-modal predictive processing depends on context rather than local contingencies","Dercksen TT, Stuckenberg MV, Schröger E, Wetzel N, Widmann A.","Psychophysiology. 2021 Jun;58(6):e13811. doi: 10.1111/psyp.13811. Epub 2021 Mar 15.","Dercksen TT","Psychophysiology","2021","2021/03/16","","","10.1111/psyp.13811"
"33652371","Paradoxical sensory reactivity induced by functional disconnection in a robot model of neurodevelopmental disorder","Idei H, Murata S, Yamashita Y, Ogata T.","Neural Netw. 2021 Jun;138:150-163. doi: 10.1016/j.neunet.2021.01.033. Epub 2021 Feb 12.","Idei H","Neural Netw","2021","2021/03/02","","","10.1016/j.neunet.2021.01.033"
"33504952","Out-of-step: brain-heart desynchronization in anxiety disorders","Tumati S, Paulus MP, Northoff G.","Mol Psychiatry. 2021 Jun;26(6):1726-1737. doi: 10.1038/s41380-021-01029-w. Epub 2021 Jan 27.","Tumati S","Mol Psychiatry","2021","2021/01/28","","","10.1038/s41380-021-01029-w"
"31897919","How Pain Shapes Depression and Anxiety: A Hybrid Self-regulatory/Predictive Mind Perspective","Karoly P.","J Clin Psychol Med Settings. 2021 Jun;28(2):201-211. doi: 10.1007/s10880-019-09693-5.","Karoly P","J Clin Psychol Med Settings","2021","2020/01/04","","","10.1007/s10880-019-09693-5"
"34135800","Whatever Next and Close to My Self-The Transparent Senses and the ""Second Skin"": Implications for the Case of Depersonalization","Ciaunica A, Roepstorff A, Fotopoulou AK, Petreca B.","Front Psychol. 2021 May 31;12:613587. doi: 10.3389/fpsyg.2021.613587. eCollection 2021.","Ciaunica A","Front Psychol","2021","2021/06/17","PMC8200628","","10.3389/fpsyg.2021.613587"
"34122247","Adaptation in Predictive Prosodic Processing in Bilinguals","Foltz A.","Front Psychol. 2021 May 28;12:661236. doi: 10.3389/fpsyg.2021.661236. eCollection 2021.","Foltz A","Front Psychol","2021","2021/06/14","PMC8192833","","10.3389/fpsyg.2021.661236"
"34113285","Enacting Media. An Embodied Account of Enculturation Between Neuromediality and New Cognitive Media Theory","Fingerhut J.","Front Psychol. 2021 May 25;12:635993. doi: 10.3389/fpsyg.2021.635993. eCollection 2021.","Fingerhut J","Front Psychol","2021","2021/06/11","PMC8185019","","10.3389/fpsyg.2021.635993"
"33872985","The first prior: From co-embodiment to co-homeostasis in early life","Ciaunica A, Constant A, Preissl H, Fotopoulou K.","Conscious Cogn. 2021 May;91:103117. doi: 10.1016/j.concog.2021.103117. Epub 2021 Apr 16.","Ciaunica A","Conscious Cogn","2021","2021/04/19","PMC7612030","EMS138594","10.1016/j.concog.2021.103117"
"33757407","Tackling hyperarousal: an integrative multimodal approach","Krupnik V.","Cogn Neuropsychiatry. 2021 May;26(3):199-212. doi: 10.1080/13546805.2021.1907177. Epub 2021 Mar 24.","Krupnik V","Cogn Neuropsychiatry","2021","2021/03/24","","","10.1080/13546805.2021.1907177"
"33497918","The effect of uncertainty on prediction error in the action perception loop","Perrykkad K, Lawson RP, Jamadar S, Hohwy J.","Cognition. 2021 May;210:104598. doi: 10.1016/j.cognition.2021.104598. Epub 2021 Jan 23.","Perrykkad K","Cognition","2021","2021/01/26","PMC8085733","","10.1016/j.cognition.2021.104598"
"33995190","The Embodied-Enactive-Interactive Brain: Bridging Neuroscience and Creative Arts Therapies","Vaisvaser S.","Front Psychol. 2021 Apr 29;12:634079. doi: 10.3389/fpsyg.2021.634079. eCollection 2021.","Vaisvaser S","Front Psychol","2021","2021/05/17","PMC8121022","","10.3389/fpsyg.2021.634079"
"34496394","Predictive Processing in Cognitive Robotics: A Review","Ciria A, Schillaci G, Pezzulo G, Hafner VV, Lara B.","Neural Comput. 2021 Apr 13;33(5):1402-1432. doi: 10.1162/neco_a_01383.","Ciria A","Neural Comput","2021","2021/09/08","","","10.1162/neco_a_01383"
"33570249","Prediction in Autism Spectrum Disorder: A Systematic Review of Empirical Evidence","Cannon J, O'Brien AM, Bungert L, Sinha P.","Autism Res. 2021 Apr;14(4):604-630. doi: 10.1002/aur.2482. Epub 2021 Feb 11.","Cannon J","Autism Res","2021","2021/02/11","PMC8043993","NIHMS1673699","10.1002/aur.2482"
"33454410","Commonalities and differences in predictive neural processing of discrete vs continuous action feedback","Schmitter CV, Steinsträter O, Kircher T, van Kemenade BM, Straube B.","Neuroimage. 2021 Apr 1;229:117745. doi: 10.1016/j.neuroimage.2021.117745. Epub 2021 Jan 14.","Schmitter CV","Neuroimage","2021","2021/01/17","","","10.1016/j.neuroimage.2021.117745"
"33401151","Unmet expectations delay sensory processes","Urgen BM, Boyaci H.","Vision Res. 2021 Apr;181:1-9. doi: 10.1016/j.visres.2020.12.004. Epub 2021 Jan 2.","Urgen BM","Vision Res","2021","2021/01/05","","","10.1016/j.visres.2020.12.004"
"33322996","Re-visioning clinical reasoning, or stepping out from the skull","Bleakley A.","Med Teach. 2021 Apr;43(4):456-462. doi: 10.1080/0142159X.2020.1859098. Epub 2020 Dec 15.","Bleakley A","Med Teach","2021","2020/12/16","","","10.1080/0142159X.2020.1859098"
"33039416","The predictive global neuronal workspace: A formal active inference model of visual consciousness","Whyte CJ, Smith R.","Prog Neurobiol. 2021 Apr;199:101918. doi: 10.1016/j.pneurobio.2020.101918. Epub 2020 Oct 8.","Whyte CJ","Prog Neurobiol","2021","2020/10/11","","","10.1016/j.pneurobio.2020.101918"
"33763234","Sensorimotor predictions shape reported conscious visual experience in a breaking continuous flash suppression task","Skora LI, Seth AK, Scott RB.","Neurosci Conscious. 2021 Mar 18;2021(1):niab003. doi: 10.1093/nc/niab003. eCollection 2021.","Skora LI","Neurosci Conscious","2021","2021/03/25","PMC7970722","","10.1093/nc/niab003"
"33776657","Adjudicating Between Local and Global Architectures of Predictive Processing in the Subcortical Auditory Pathway","Tabas A, von Kriegstein K.","Front Neural Circuits. 2021 Mar 12;15:644743. doi: 10.3389/fncir.2021.644743. eCollection 2021.","Tabas A","Front Neural Circuits","2021","2021/03/29","PMC7994860","","10.3389/fncir.2021.644743"
"33959327","No exploitation of temporal sequence context during visual search","Bouwkamp FG, de Lange FP, Spaak E.","R Soc Open Sci. 2021 Mar 3;8(3):201565. doi: 10.1098/rsos.201565.","Bouwkamp FG","R Soc Open Sci","2021","2021/05/07","PMC8074974","","10.1098/rsos.201565"
"33550190","Why expectations do or do not change after expectation violation: A comparison of seven models","Pinquart M, Endres D, Teige-Mocigemba S, Panitz C, Schütz AC.","Conscious Cogn. 2021 Mar;89:103086. doi: 10.1016/j.concog.2021.103086. Epub 2021 Feb 5.","Pinquart M","Conscious Cogn","2021","2021/02/07","","","10.1016/j.concog.2021.103086"
"33394729","Inequalities in mental health: predictive processing and social life","Kelly MP, Brayne C, Kinmonth AL, Kriznik N, Ford J, Fletcher PC.","Curr Opin Psychiatry. 2021 Mar 1;34(2):171-176. doi: 10.1097/YCO.0000000000000680.","Kelly MP","Curr Opin Psychiatry","2021","2021/01/04","","","10.1097/YCO.0000000000000680"
"33385553","Cloze enough? Hemodynamic effects of predictive processing during natural reading","Schuster S, Himmelstoss NA, Hutzler F, Richlan F, Kronbichler M, Hawelka S.","Neuroimage. 2021 Mar;228:117687. doi: 10.1016/j.neuroimage.2020.117687. Epub 2020 Dec 30.","Schuster S","Neuroimage","2021","2021/01/01","","","10.1016/j.neuroimage.2020.117687"
"33006909","Better Safe Than Sorry: A Common Signature of General Vulnerability for Psychopathology","Van den Bergh O, Brosschot J, Critchley H, Thayer JF, Ottaviani C.","Perspect Psychol Sci. 2021 Mar;16(2):225-246. doi: 10.1177/1745691620950690. Epub 2020 Oct 2.","Van den Bergh O","Perspect Psychol Sci","2021","2020/10/02","","","10.1177/1745691620950690"
"32818386","When Beliefs Face Reality: An Integrative Review of Belief Updating in Mental Health and Illness","Kube T, Rozenkrantz L.","Perspect Psychol Sci. 2021 Mar;16(2):247-274. doi: 10.1177/1745691620931496. Epub 2020 Aug 20.","Kube T","Perspect Psychol Sci","2021","2020/08/21","","","10.1177/1745691620931496"
"33308075","Out of the blue: understanding abrupt and wayward transitions in thought using probability and predictive processing","Mills C, Zamani A, White R, Christoff K.","Philos Trans R Soc Lond B Biol Sci. 2021 Feb;376(1817):20190692. doi: 10.1098/rstb.2019.0692. Epub 2020 Dec 14.","Mills C","Philos Trans R Soc Lond B Biol Sci","2021","2020/12/14","PMC7741073","","10.1098/rstb.2019.0692"
"33308062","Reconciling competing mechanisms posited to underlie auditory verbal hallucinations","Thakkar KN, Mathalon DH, Ford JM.","Philos Trans R Soc Lond B Biol Sci. 2021 Feb;376(1817):20190702. doi: 10.1098/rstb.2019.0702. Epub 2020 Dec 14.","Thakkar KN","Philos Trans R Soc Lond B Biol Sci","2021","2020/12/14","PMC7741078","","10.1098/rstb.2019.0702"
"33254030","Language and action in Broca's area: Computational differentiation and cortical segregation","Zaccarella E, Papitto G, Friederici AD.","Brain Cogn. 2021 Feb;147:105651. doi: 10.1016/j.bandc.2020.105651. Epub 2020 Nov 28.","Zaccarella E","Brain Cogn","2021","2020/11/30","","","10.1016/j.bandc.2020.105651"
"33241553","The N400 indexes acquisition of novel emotion concepts via conceptual combination","Hoemann K, Hartley L, Watanabe A, Solana Leon E, Katsumi Y, Barrett LF, Quigley KS.","Psychophysiology. 2021 Feb;58(2):e13727. doi: 10.1111/psyp.13727. Epub 2020 Nov 25.","Hoemann K","Psychophysiology","2021","2020/11/26","","","10.1111/psyp.13727"
"33100508","Word predictability effects are linear, not logarithmic: Implications for probabilistic models of sentence comprehension","Brothers T, Kuperberg GR.","J Mem Lang. 2021 Feb;116:104174. doi: 10.1016/j.jml.2020.104174. Epub 2020 Sep 18.","Brothers T","J Mem Lang","2021","2020/10/26","PMC7584137","NIHMS1632727","10.1016/j.jml.2020.104174"
"32976053","Eye movement control in Turkish sentence reading","Özkan A, Beken Fikri F, Kırkıcı B, Kliegl R, Acartürk C.","Q J Exp Psychol (Hove). 2021 Feb;74(2):377-397. doi: 10.1177/1747021820963310. Epub 2020 Oct 21.","Özkan A","Q J Exp Psychol (Hove)","2021","2020/09/25","","","10.1177/1747021820963310"
"33584461","Toward an Embodied, Embedded Predictive Processing Account","Venter E.","Front Psychol. 2021 Jan 29;12:543076. doi: 10.3389/fpsyg.2021.543076. eCollection 2021.","Venter E","Front Psychol","2021","2021/02/15","PMC7879985","","10.3389/fpsyg.2021.543076"
"33375825","Predictive Processing and Developmental Language Disorder","Jones SD, Westermann G.","J Speech Lang Hear Res. 2021 Jan 14;64(1):181-185. doi: 10.1044/2020_JSLHR-20-00409. Epub 2020 Dec 29.","Jones SD","J Speech Lang Hear Res","2021","2020/12/30","","","10.1044/2020_JSLHR-20-00409"
"33441804","The behavioural preview effect with faces is susceptible to statistical regularities: Evidence for predictive processing across the saccade","Huber-Huber C, Melcher D.","Sci Rep. 2021 Jan 13;11(1):942. doi: 10.1038/s41598-020-79957-w.","Huber-Huber C","Sci Rep","2021","2021/01/14","PMC7806959","","10.1038/s41598-020-79957-w"
"33488462","Representation Wars: Enacting an Armistice Through Active Inference","Constant A, Clark A, Friston KJ.","Front Psychol. 2021 Jan 7;11:598733. doi: 10.3389/fpsyg.2020.598733. eCollection 2020.","Constant A","Front Psychol","2021","2021/01/25","PMC7817850","","10.3389/fpsyg.2020.598733"
"34762589","Low-Frequency Entrainment to Visual Motion Underlies Sign Language Comprehension","Malaia EA, Borneman SC, Krebs J, Wilbur RB.","IEEE Trans Neural Syst Rehabil Eng. 2021;29:2456-2463. doi: 10.1109/TNSRE.2021.3127724. Epub 2021 Dec 3.","Malaia EA","IEEE Trans Neural Syst Rehabil Eng","2021","2021/11/11","PMC8720261","NIHMS1761957","10.1109/TNSRE.2021.3127724"
"34695780","Cerebral and behavioral signs of impaired cognitive flexibility and stability in schizophrenia spectrum disorders","Standke I, Trempler I, Dannlowski U, Schubotz RI, Lencer R.","Neuroimage Clin. 2021;32:102855. doi: 10.1016/j.nicl.2021.102855. Epub 2021 Oct 19.","Standke I","Neuroimage Clin","2021","2021/10/25","PMC8551223","","10.1016/j.nicl.2021.102855"
"34266562","An interactionist perspective on the development of coordinated social attention","Hoehl S, Bertenthal BI.","Adv Child Dev Behav. 2021;61:1-41. doi: 10.1016/bs.acdb.2021.05.001. Epub 2021 Jun 22.","Hoehl S","Adv Child Dev Behav","2021","2021/07/16","","","10.1016/bs.acdb.2021.05.001"
"33280521","Predictive processing as an empirical theory for consciousness science","Seth AK, Hohwy J.","Cogn Neurosci. 2021 Jan-Jan;12(2):89-90. doi: 10.1080/17588928.2020.1838467. Epub 2020 Dec 6.","Seth AK","Cogn Neurosci","2021","2020/12/07","","","10.1080/17588928.2020.1838467"
