PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34457352","Towards a computational phenomenology of mental action: modelling meta-awareness and attentional control with deep parametric active inference","Sandved-Smith L, Hesp C, Mattout J, Friston K, Lutz A, Ramstead MJD.","Neurosci Conscious. 2021 Aug 27;2021(2):niab018. doi: 10.1093/nc/niab018. eCollection 2021.","Sandved-Smith L","Neurosci Conscious","2021","2021/08/30","PMC8396119","","10.1093/nc/niab018"
"34412116","Emergence of Content-Agnostic Information Processing by a Robot Using Active Inference, Visual Attention, Working Memory, and Planning","Queiẞer JF, Jung M, Matsumoto T, Tani J.","Neural Comput. 2021 Aug 19;33(9):2353-2407. doi: 10.1162/neco_a_01412.","Queiẞer JF","Neural Comput","2021","2021/08/19","","","10.1162/neco_a_01412"
"34456822","Active Inference and Cooperative Communication: An Ecological Alternative to the Alignment View","Tison R, Poirier P.","Front Psychol. 2021 Aug 12;12:708780. doi: 10.3389/fpsyg.2021.708780. eCollection 2021.","Tison R","Front Psychol","2021","2021/08/30","PMC8397515","","10.3389/fpsyg.2021.708780"
"34376705","Contextual perception under active inference","Mirza MB, Cullen M, Parr T, Shergill S, Moran RJ.","Sci Rep. 2021 Aug 10;11(1):16223. doi: 10.1038/s41598-021-95510-9.","Mirza MB","Sci Rep","2021","2021/08/11","PMC8355338","","10.1038/s41598-021-95510-9"
"33629102","Seven computations of the social brain","Molapour T, Hagan CC, Silston B, Wu H, Ramstead M, Friston K, Mobbs D.","Soc Cogn Affect Neurosci. 2021 Aug 5;16(8):745-760. doi: 10.1093/scan/nsab024.","Molapour T","Soc Cogn Affect Neurosci","2021","2021/02/25","PMC8343565","","10.1093/scan/nsab024"
"34345441","Minimal physicalism as a scale-free substrate for cognition and consciousness","Fields C, Glazebrook JF, Levin M.","Neurosci Conscious. 2021 Aug 2;2021(2):niab013. doi: 10.1093/nc/niab013. eCollection 2021.","Fields C","Neurosci Conscious","2021","2021/08/04","PMC8327199","","10.1093/nc/niab013"
"34379329","Emergent Goal-Anticipatory Gaze in Infants via Event-Predictive Learning and Inference","Gumbsch C, Adam M, Elsner B, Butz MV.","Cogn Sci. 2021 Aug;45(8):e13016. doi: 10.1111/cogs.13016.","Gumbsch C","Cogn Sci","2021","2021/08/11","","","10.1111/cogs.13016"
"34375413","A Predictive Processing Account of Card Sorting: Fast Proactive and Reactive Frontoparietal Cortical Dynamics during Inference and Learning of Perceptual Categories","Barceló F.","J Cogn Neurosci. 2021 Aug 1;33(9):1636-1656. doi: 10.1162/jocn_a_01662.","Barceló F","J Cogn Neurosci","2021","2021/08/10","","","10.1162/jocn_a_01662"
"33865502","An active inference perspective on the negative symptoms of schizophrenia","Jeganathan J, Breakspear M.","Lancet Psychiatry. 2021 Aug;8(8):732-738. doi: 10.1016/S2215-0366(20)30527-7. Epub 2021 Apr 15.","Jeganathan J","Lancet Psychiatry","2021","2021/04/18","","","10.1016/S2215-0366(20)30527-7"
"33755894","Be still my heart: Cardiac regulation as a mode of uncertainty reduction","Corcoran AW, Macefield VG, Hohwy J.","Psychon Bull Rev. 2021 Aug;28(4):1211-1223. doi: 10.3758/s13423-021-01888-y. Epub 2021 Mar 23.","Corcoran AW","Psychon Bull Rev","2021","2021/03/23","","","10.3758/s13423-021-01888-y"
"33704439","The computational neurology of movement under active inference","Parr T, Limanowski J, Rawji V, Friston K.","Brain. 2021 Jul 28;144(6):1799-1818. doi: 10.1093/brain/awab085.","Parr T","Brain","2021","2021/03/11","PMC8320263","","10.1093/brain/awab085"
"37645177","Presence, flow, and narrative absorption: an interdisciplinary theoretical exploration with a new spatiotemporal integrated model based on predictive processing","Pianzola F, Riva G, Kukkonen K, Mantovani F.","Open Res Eur. 2021 Jul 23;1:28. doi: 10.12688/openreseurope.13193.2. eCollection 2021.","Pianzola F","Open Res Eur","2021","2023/08/30","PMC10446082","","10.12688/openreseurope.13193.2"
"34354621","A Variational Approach to Scripts","Albarracin M, Constant A, Friston KJ, Ramstead MJD.","Front Psychol. 2021 Jul 20;12:585493. doi: 10.3389/fpsyg.2021.585493. eCollection 2021.","Albarracin M","Front Psychol","2021","2021/08/06","PMC8329037","","10.3389/fpsyg.2021.585493"
"34081507","Perception and misperception of bodily symptoms from an active inference perspective: Modelling the case of panic disorder","Maisto D, Barca L, Van den Bergh O, Pezzulo G.","Psychol Rev. 2021 Jul;128(4):690-710. doi: 10.1037/rev0000290. Epub 2021 Jun 3.","Maisto D","Psychol Rev","2021","2021/06/03","","","10.1037/rev0000290"
"34267621","Keeping the Breath in Mind: Respiration, Neural Oscillations, and the Free Energy Principle","Boyadzhieva A, Kayhan E.","Front Neurosci. 2021 Jun 29;15:647579. doi: 10.3389/fnins.2021.647579. eCollection 2021.","Boyadzhieva A","Front Neurosci","2021","2021/07/16","PMC8275985","","10.3389/fnins.2021.647579"
"34210008","An Active Inference Model of Collective Intelligence","Kaufmann R, Gupta P, Taylor J.","Entropy (Basel). 2021 Jun 29;23(7):830. doi: 10.3390/e23070830.","Kaufmann R","Entropy (Basel)","2021","2021/07/02","PMC8306784","","10.3390/e23070830"
"34248515","Active Inferants: An Active Inference Framework for Ant Colony Behavior","Friedman DA, Tschantz A, Ramstead MJD, Friston K, Constant A.","Front Behav Neurosci. 2021 Jun 24;15:647732. doi: 10.3389/fnbeh.2021.647732. eCollection 2021.","Friedman DA","Front Behav Neurosci","2021","2021/07/12","PMC8264549","","10.3389/fnbeh.2021.647732"
"34202804","Psychomotor Predictive Processing","Fox S.","Entropy (Basel). 2021 Jun 24;23(7):806. doi: 10.3390/e23070806.","Fox S","Entropy (Basel)","2021","2021/07/02","PMC8303599","","10.3390/e23070806"
"34202965","The Radically Embodied Conscious Cybernetic Bayesian Brain: From Free Energy to Free Will and Back Again","Safron A.","Entropy (Basel). 2021 Jun 20;23(6):783. doi: 10.3390/e23060783.","Safron A","Entropy (Basel)","2021","2021/07/02","PMC8234656","","10.3390/e23060783"
"34106918","Expectancy-based rhythmic entrainment as continuous Bayesian inference","Cannon J.","PLoS Comput Biol. 2021 Jun 9;17(6):e1009025. doi: 10.1371/journal.pcbi.1009025. eCollection 2021 Jun.","Cannon J","PLoS Comput Biol","2021","2021/06/09","PMC8216548","","10.1371/journal.pcbi.1009025"
"33372237","Meta-control of the exploration-exploitation dilemma emerges from probabilistic inference over a hierarchy of time scales","Marković D, Goschke T, Kiebel SJ.","Cogn Affect Behav Neurosci. 2021 Jun;21(3):509-533. doi: 10.3758/s13415-020-00837-x. Epub 2020 Dec 28.","Marković D","Cogn Affect Behav Neurosci","2021","2020/12/29","PMC8208938","","10.3758/s13415-020-00837-x"
"31897919","How Pain Shapes Depression and Anxiety: A Hybrid Self-regulatory/Predictive Mind Perspective","Karoly P.","J Clin Psychol Med Settings. 2021 Jun;28(2):201-211. doi: 10.1007/s10880-019-09693-5.","Karoly P","J Clin Psychol Med Settings","2021","2020/01/04","","","10.1007/s10880-019-09693-5"
"34068913","Message Passing and Metabolism","Parr T.","Entropy (Basel). 2021 May 14;23(5):606. doi: 10.3390/e23050606.","Parr T","Entropy (Basel)","2021","2021/06/02","PMC8156486","","10.3390/e23050606"
"33980896","Individual differences in sensory and expectation driven interoceptive processes: a novel paradigm with implications for alexithymia, disordered eating and obesity","Young HA, Gaylor CM, de-Kerckhove D, Benton D.","Sci Rep. 2021 May 12;11(1):10065. doi: 10.1038/s41598-021-89417-8.","Young HA","Sci Rep","2021","2021/05/13","PMC8115295","","10.1038/s41598-021-89417-8"
"33980875","Simulating the computational mechanisms of cognitive and behavioral psychotherapeutic interventions: insights from active inference","Smith R, Moutoussis M, Bilek E.","Sci Rep. 2021 May 12;11(1):10128. doi: 10.1038/s41598-021-89047-0.","Smith R","Sci Rep","2021","2021/05/13","PMC8115057","","10.1038/s41598-021-89047-0"
"33872985","The first prior: From co-embodiment to co-homeostasis in early life","Ciaunica A, Constant A, Preissl H, Fotopoulou K.","Conscious Cogn. 2021 May;91:103117. doi: 10.1016/j.concog.2021.103117. Epub 2021 Apr 16.","Ciaunica A","Conscious Cogn","2021","2021/04/19","PMC7612030","EMS138594","10.1016/j.concog.2021.103117"
"33404900","Nonhuman rationality: a predictive coding perspective","Hung TW.","Cogn Process. 2021 May;22(2):353-362. doi: 10.1007/s10339-020-01009-y. Epub 2021 Jan 6.","Hung TW","Cogn Process","2021","2021/01/06","","","10.1007/s10339-020-01009-y"
"34496394","Predictive Processing in Cognitive Robotics: A Review","Ciria A, Schillaci G, Pezzulo G, Hafner VV, Lara B.","Neural Comput. 2021 Apr 13;33(5):1402-1432. doi: 10.1162/neco_a_01383.","Ciria A","Neural Comput","2021","2021/09/08","","","10.1162/neco_a_01383"
"33927605","Generative Models for Active Vision","Parr T, Sajid N, Da Costa L, Mirza MB, Friston KJ.","Front Neurorobot. 2021 Apr 13;15:651432. doi: 10.3389/fnbot.2021.651432. eCollection 2021.","Parr T","Front Neurorobot","2021","2021/04/30","PMC8076554","","10.3389/fnbot.2021.651432"
"33921298","Neural Dynamics under Active Inference: Plausibility and Efficiency of Information Processing","Da Costa L, Parr T, Sengupta B, Friston K.","Entropy (Basel). 2021 Apr 12;23(4):454. doi: 10.3390/e23040454.","Da Costa L","Entropy (Basel)","2021","2021/04/30","PMC8069154","","10.3390/e23040454"
"33497783","How higher goals are constructed and collapse under stress: A hierarchical Bayesian control systems perspective","Goekoop R, de Kleijn R.","Neurosci Biobehav Rev. 2021 Apr;123:257-285. doi: 10.1016/j.neubiorev.2020.12.021. Epub 2021 Jan 23.","Goekoop R","Neurosci Biobehav Rev","2021","2021/01/26","","","10.1016/j.neubiorev.2020.12.021"
"33039416","The predictive global neuronal workspace: A formal active inference model of visual consciousness","Whyte CJ, Smith R.","Prog Neurobiol. 2021 Apr;199:101918. doi: 10.1016/j.pneurobio.2020.101918. Epub 2020 Oct 8.","Whyte CJ","Prog Neurobiol","2021","2020/10/11","","","10.1016/j.pneurobio.2020.101918"
"33810573","Multiscale Free Energy Analysis of Human Ecosystem Engineering","Fox S.","Entropy (Basel). 2021 Mar 26;23(4):396. doi: 10.3390/e23040396.","Fox S","Entropy (Basel)","2021","2021/04/03","PMC8066531","","10.3390/e23040396"
"33807679","Brain Plasticity Mechanisms Underlying Motor Control Reorganization: Pilot Longitudinal Study on Post-Stroke Subjects","Gandolla M, Niero L, Molteni F, Guanziroli E, Ward NS, Pedrocchi A.","Brain Sci. 2021 Mar 5;11(3):329. doi: 10.3390/brainsci11030329.","Gandolla M","Brain Sci","2021","2021/04/03","PMC8002039","","10.3390/brainsci11030329"
"33746730","Active Vision for Robot Manipulators Using the Free Energy Principle","Van de Maele T, Verbelen T, Çatal O, De Boom C, Dhoedt B.","Front Neurorobot. 2021 Mar 5;15:642780. doi: 10.3389/fnbot.2021.642780. eCollection 2021.","Van de Maele T","Front Neurorobot","2021","2021/03/22","PMC7973267","","10.3389/fnbot.2021.642780"
"33626312","Sophisticated Inference","Friston K, Da Costa L, Hafner D, Hesp C, Parr T.","Neural Comput. 2021 Mar;33(3):713-763. doi: 10.1162/neco_a_01351.","Friston K","Neural Comput","2021","2021/02/24","","","10.1162/neco_a_01351"
"33400903","Active Inference: Demystified and Compared","Sajid N, Ball PJ, Parr T, Friston KJ.","Neural Comput. 2021 Mar;33(3):674-712. doi: 10.1162/neco_a_01357. Epub 2021 Jan 5.","Sajid N","Neural Comput","2021","2021/01/05","","","10.1162/neco_a_01357"
"33708164","Social Support and Cognition: A Systematic Review","Costa-Cordella S, Arevalo-Romero C, Parada FJ, Rossi A.","Front Psychol. 2021 Feb 23;12:637060. doi: 10.3389/fpsyg.2021.637060. eCollection 2021.","Costa-Cordella S","Front Psychol","2021","2021/03/12","PMC7941073","","10.3389/fpsyg.2021.637060"
"33562847","Active Inference: Applicability to Different Types of Social Organization Explained through Reference to Industrial Engineering and Quality Management","Fox S.","Entropy (Basel). 2021 Feb 5;23(2):198. doi: 10.3390/e23020198.","Fox S","Entropy (Basel)","2021","2021/02/10","PMC7916013","","10.3390/e23020198"
"33603685","Commentary: A Computational Theory of Mindfulness Based Cognitive Therapy from the ""Bayesian Brain"" Perspective","Verdonk C, Trousselard M.","Front Psychiatry. 2021 Feb 2;12:575150. doi: 10.3389/fpsyt.2021.575150. eCollection 2021.","Verdonk C","Front Psychiatry","2021","2021/02/19","PMC7884459","","10.3389/fpsyt.2021.575150"
"33471182","Bayesian mechanics of perceptual inference and motor control in the brain","Kim CS.","Biol Cybern. 2021 Feb;115(1):87-102. doi: 10.1007/s00422-021-00859-9. Epub 2021 Jan 20.","Kim CS","Biol Cybern","2021","2021/01/20","PMC7925488","","10.1007/s00422-021-00859-9"
"33400900","Whence the Expected Free Energy?","Millidge B, Tschantz A, Buckley CL.","Neural Comput. 2021 Feb;33(2):447-482. doi: 10.1162/neco_a_01354. Epub 2021 Jan 5.","Millidge B","Neural Comput","2021","2021/01/05","","","10.1162/neco_a_01354"
"33253028","Deeply Felt Affect: The Emergence of Valence in Deep Active Inference","Hesp C, Smith R, Parr T, Allen M, Friston KJ, Ramstead MJD.","Neural Comput. 2021 Feb;33(2):398-446. doi: 10.1162/neco_a_01341. Epub 2020 Nov 30.","Hesp C","Neural Comput","2021","2020/11/30","PMC8594962","","10.1162/neco_a_01341"
"33025465","The misrepresentation of spatial uncertainty in visual search: Single- versus joint-distribution probability cues","Gibson BS, Pauszek JR, Trost JM, Wenger MJ.","Atten Percept Psychophys. 2021 Feb;83(2):603-623. doi: 10.3758/s13414-020-02145-5. Epub 2020 Oct 6.","Gibson BS","Atten Percept Psychophys","2021","2020/10/07","","","10.3758/s13414-020-02145-5"
"32928524","[Bayesian brain: Can we model emotion?]","Bottemanne H.","Encephale. 2021 Feb;47(1):58-63. doi: 10.1016/j.encep.2020.04.022. Epub 2020 Sep 11.","Bottemanne H","Encephale","2021","2020/09/15","","","10.1016/j.encep.2020.04.022"
"33551917","Cooperation and Social Rules Emerging From the Principle of Surprise Minimization","Hartwig M, Peters A.","Front Psychol. 2021 Jan 21;11:606174. doi: 10.3389/fpsyg.2020.606174. eCollection 2020.","Hartwig M","Front Psychol","2021","2021/02/08","PMC7858259","","10.3389/fpsyg.2020.606174"
"33505336","Compassion As an Intervention to Attune to Universal Suffering of Self and Others in Conflicts: A Translational Framework","Ho SS, Nakamura Y, Swain JE.","Front Psychol. 2021 Jan 11;11:603385. doi: 10.3389/fpsyg.2020.603385. eCollection 2020.","Ho SS","Front Psychol","2021","2021/01/28","PMC7829669","","10.3389/fpsyg.2020.603385"
"33488462","Representation Wars: Enacting an Armistice Through Active Inference","Constant A, Clark A, Friston KJ.","Front Psychol. 2021 Jan 7;11:598733. doi: 10.3389/fpsyg.2020.598733. eCollection 2020.","Constant A","Front Psychol","2021","2021/01/25","PMC7817850","","10.3389/fpsyg.2020.598733"
"33119490","Greater decision uncertainty characterizes a transdiagnostic patient sample during approach-avoidance conflict: a computational modelling approach","Smith R, Kirlic N, Stewart JL, Touthang J, Kuplicki R, Khalsa SS, Feinstein J, Paulus MP, Aupperle RL.","J Psychiatry Neurosci. 2021 Jan 4;46(1):E74-E87. doi: 10.1503/jpn.200032.","Smith R","J Psychiatry Neurosci","2021","2020/10/29","PMC7955838","","10.1503/jpn.200032"
"34866668","Embodied skillful performance: where the action is","Hipólito I, Baltieri M, Friston K, Ramstead MJD.","Synthese. 2021;199(1-2):4457-4481. doi: 10.1007/s11229-020-02986-5. Epub 2021 Jan 28.","Hipólito I","Synthese","2021","2021/12/06","PMC8602225","","10.1007/s11229-020-02986-5"
"34113717","Why Depressed Mood is Adaptive: A Numerical Proof of Principle for an Evolutionary Systems Theory of Depression","Constant A, Hesp C, Davey CG, Friston KJ, Badcock PB.","Comput Psychiatr. 2021;5(1):60-80. doi: 10.5334/cpsy.70. Epub 2021 Jun 2.","Constant A","Comput Psychiatr","2021","2021/06/11","PMC7610949","EMS126881","10.5334/cpsy.70"
"33948044","Immunoceptive inference: why are psychiatric disorders and immune responses intertwined?","Bhat A, Parr T, Ramstead M, Friston K.","Biol Philos. 2021;36(3):27. doi: 10.1007/s10539-021-09801-6. Epub 2021 Apr 30.","Bhat A","Biol Philos","2021","2021/05/05","PMC8085803","","10.1007/s10539-021-09801-6"
"33705313","Blind Image Quality Assessment With Active Inference","Ma J, Wu J, Li L, Dong W, Xie X, Shi G, Lin W.","IEEE Trans Image Process. 2021;30:3650-3663. doi: 10.1109/TIP.2021.3064195. Epub 2021 Mar 17.","Ma J","IEEE Trans Image Process","2021","2021/03/11","","","10.1109/TIP.2021.3064195"
"33378658","Computational Models of Interoception and Body Regulation","Petzschner FH, Garfinkel SN, Paulus MP, Koch C, Khalsa SS.","Trends Neurosci. 2021 Jan;44(1):63-76. doi: 10.1016/j.tins.2020.09.012.","Petzschner FH","Trends Neurosci","2021","2020/12/30","PMC8109616","NIHMS1643854","10.1016/j.tins.2020.09.012"
"33271162","Neural and phenotypic representation under the free-energy principle","Ramstead MJD, Hesp C, Tschantz A, Smith R, Constant A, Friston K.","Neurosci Biobehav Rev. 2021 Jan;120:109-122. doi: 10.1016/j.neubiorev.2020.11.024. Epub 2020 Nov 30.","Ramstead MJD","Neurosci Biobehav Rev","2021","2020/12/03","PMC7955287","","10.1016/j.neubiorev.2020.11.024"
"32860285","Recent advances in the application of predictive coding and active inference models within clinical neuroscience","Smith R, Badcock P, Friston KJ.","Psychiatry Clin Neurosci. 2021 Jan;75(1):3-13. doi: 10.1111/pcn.13138. Epub 2020 Sep 25.","Smith R","Psychiatry Clin Neurosci","2021","2020/08/30","","","10.1111/pcn.13138"
"32732017","Active listening","Friston KJ, Sajid N, Quiroga-Martinez DR, Parr T, Price CJ, Holmes E.","Hear Res. 2021 Jan;399:107998. doi: 10.1016/j.heares.2020.107998. Epub 2020 May 20.","Friston KJ","Hear Res","2021","2020/08/01","PMC7812378","","10.1016/j.heares.2020.107998"
"39015778","Interoceptive active inference and self-representation in social anxiety disorder (SAD): exploring the neurocognitive traits of the SAD self","Gerrans P, Murray RJ.","Neurosci Conscious. 2020 Dec 30;2020(1):niaa026. doi: 10.1093/nc/niaa026. eCollection 2020.","Gerrans P","Neurosci Conscious","2020","2024/07/17","PMC11249956","","10.1093/nc/niaa026"
"33363481","Potential Neural Mediators of Mom Power Parenting Intervention Effects on Maternal Intersubjectivity and Stress Resilience","Ho SS, Muzik M, Rosenblum KL, Morelen D, Nakamura Y, Swain JE.","Front Psychiatry. 2020 Dec 8;11:568824. doi: 10.3389/fpsyt.2020.568824. eCollection 2020.","Ho SS","Front Psychiatry","2020","2020/12/28","PMC7752922","","10.3389/fpsyt.2020.568824"
"33270644","The two kinds of free energy and the Bayesian revolution","Gottwald S, Braun DA.","PLoS Comput Biol. 2020 Dec 3;16(12):e1008420. doi: 10.1371/journal.pcbi.1008420. eCollection 2020 Dec.","Gottwald S","PLoS Comput Biol","2020","2020/12/03","PMC7714236","","10.1371/journal.pcbi.1008420"
"33343039","Active inference on discrete state-spaces: A synthesis","Da Costa L, Parr T, Sajid N, Veselic S, Neacsu V, Friston K.","J Math Psychol. 2020 Dec;99:102447. doi: 10.1016/j.jmp.2020.102447.","Da Costa L","J Math Psychol","2020","2020/12/21","PMC7732703","","10.1016/j.jmp.2020.102447"
"33335499","A Hybrid Human-Neurorobotics Approach to Primary Intersubjectivity via Active Inference","Chame HF, Ahmadi A, Tani J.","Front Psychol. 2020 Dec 1;11:584869. doi: 10.3389/fpsyg.2020.584869. eCollection 2020.","Chame HF","Front Psychol","2020","2020/12/18","PMC7736637","","10.3389/fpsyg.2020.584869"
"33304260","Learning Generative State Space Models for Active Inference","Çatal O, Wauthier S, De Boom C, Verbelen T, Dhoedt B.","Front Comput Neurosci. 2020 Nov 16;14:574372. doi: 10.3389/fncom.2020.574372. eCollection 2020.","Çatal O","Front Comput Neurosci","2020","2020/12/11","PMC7701292","","10.3389/fncom.2020.574372"
"33234063","Future climates: Markov blankets and active inference in the biosphere","Rubin S, Parr T, Da Costa L, Friston K.","J R Soc Interface. 2020 Nov;17(172):20200503. doi: 10.1098/rsif.2020.0503. Epub 2020 Nov 25.","Rubin S","J R Soc Interface","2020","2020/11/25","PMC7729048","","10.1098/rsif.2020.0503"
"32687883","Generative models, linguistic communication and active inference","Friston KJ, Parr T, Yufik Y, Sajid N, Price CJ, Holmes E.","Neurosci Biobehav Rev. 2020 Nov;118:42-64. doi: 10.1016/j.neubiorev.2020.07.005. Epub 2020 Jul 17.","Friston KJ","Neurosci Biobehav Rev","2020","2020/07/21","PMC7758713","","10.1016/j.neubiorev.2020.07.005"
"32573849","Predictive processing: Is the future just a memory?","F A França T.","Eur J Neurosci. 2020 Nov;52(10):4230-4232. doi: 10.1111/ejn.14874. Epub 2020 Jul 16.","F A França T","Eur J Neurosci","2020","2020/06/24","","","10.1111/ejn.14874"
"33250804","Losing Ourselves: Active Inference, Depersonalization, and Meditation","Deane G, Miller M, Wilkinson S.","Front Psychol. 2020 Oct 29;11:539726. doi: 10.3389/fpsyg.2020.539726. eCollection 2020.","Deane G","Front Psychol","2020","2020/11/30","PMC7673417","","10.3389/fpsyg.2020.539726"
"33192765","Pain Asymbolia as Depersonalization for Pain Experience. An Interoceptive Active Inference Account","Gerrans P.","Front Psychol. 2020 Oct 29;11:523710. doi: 10.3389/fpsyg.2020.523710. eCollection 2020.","Gerrans P","Front Psychol","2020","2020/11/16","PMC7658103","","10.3389/fpsyg.2020.523710"
"33733195","Deep Active Inference and Scene Construction","Heins RC, Mirza MB, Parr T, Friston K, Kagan I, Pooresmaeili A.","Front Artif Intell. 2020 Oct 28;3:509354. doi: 10.3389/frai.2020.509354. eCollection 2020.","Heins RC","Front Artif Intell","2020","2021/03/18","PMC7861336","","10.3389/frai.2020.509354"
"33096824","Neuromodulatory Control and Language Recovery in Bilingual Aphasia: An Active Inference Approach","Sajid N, Friston KJ, Ekert JO, Price CJ, W Green D.","Behav Sci (Basel). 2020 Oct 21;10(10):161. doi: 10.3390/bs10100161.","Sajid N","Behav Sci (Basel)","2020","2020/10/24","PMC7588909","","10.3390/bs10100161"
"33376985","Paradoxical lesions, plasticity and active inference","Sajid N, Parr T, Gajardo-Vidal A, Price CJ, Friston KJ.","Brain Commun. 2020 Oct 1;2(2):fcaa164. doi: 10.1093/braincomms/fcaa164. eCollection 2020.","Sajid N","Brain Commun","2020","2020/12/30","PMC7750943","","10.1093/braincomms/fcaa164"
"32801113","Imprecise action selection in substance use disorder: Evidence for active learning impairments when solving the explore-exploit dilemma","Smith R, Schwartenbeck P, Stewart JL, Kuplicki R, Ekhtiari H, Paulus MP; Tulsa 1000 Investigators.","Drug Alcohol Depend. 2020 Oct 1;215:108208. doi: 10.1016/j.drugalcdep.2020.108208. Epub 2020 Aug 6.","Smith R","Drug Alcohol Depend","2020","2020/08/18","PMC7502502","NIHMS1619437","10.1016/j.drugalcdep.2020.108208"
"32488244","Degeneracy and Redundancy in Active Inference","Sajid N, Parr T, Hope TM, Price CJ, Friston KJ.","Cereb Cortex. 2020 Oct 1;30(11):5750-5766. doi: 10.1093/cercor/bhaa148.","Sajid N","Cereb Cortex","2020","2020/06/04","PMC7899066","","10.1093/cercor/bhaa148"
"33101153","Editorial: Explicit and Implicit Emotion Processing: Neural Basis, Perceptual and Cognitive Mechanisms","Celeghin A, Mazzoni N, Mattavelli G.","Front Psychol. 2020 Sep 30;11:584469. doi: 10.3389/fpsyg.2020.584469. eCollection 2020.","Celeghin A","Front Psychol","2020","2020/10/26","PMC7554233","","10.3389/fpsyg.2020.584469"
"33041935","Tracking the Influence of Predictive Cues on the Evaluation of Food Images: Volatility Enables Nudging","Ounjai K, Suppaso L, Hohwy J, Lauwereyns J.","Front Psychol. 2020 Sep 15;11:569078. doi: 10.3389/fpsyg.2020.569078. eCollection 2020.","Ounjai K","Front Psychol","2020","2020/10/12","PMC7522349","","10.3389/fpsyg.2020.569078"
"33061902","Motor and Predictive Processes in Auditory Beat and Rhythm Perception","Proksch S, Comstock DC, Médé B, Pabst A, Balasubramaniam R.","Front Hum Neurosci. 2020 Sep 11;14:578546. doi: 10.3389/fnhum.2020.578546. eCollection 2020.","Proksch S","Front Hum Neurosci","2020","2020/10/16","PMC7518112","","10.3389/fnhum.2020.578546"
"33013346","Investigation of the Sense of Agency in Social Cognition, Based on Frameworks of Predictive Coding and Active Inference: A Simulation Study on Multimodal Imitative Interaction","Ohata W, Tani J.","Front Neurorobot. 2020 Sep 7;14:61. doi: 10.3389/fnbot.2020.00061. eCollection 2020.","Ohata W","Front Neurorobot","2020","2020/10/05","PMC7509423","","10.3389/fnbot.2020.00061"
"33733186","A Bayesian Account of Generalist and Specialist Formation Under the Active Inference Framework","Chen AG, Benrimoh D, Parr T, Friston KJ.","Front Artif Intell. 2020 Sep 3;3:69. doi: 10.3389/frai.2020.00069. eCollection 2020.","Chen AG","Front Artif Intell","2020","2021/03/18","PMC7861269","","10.3389/frai.2020.00069"
"32712058","Curious Inferences: Reply to Sun and Firestone on the Dark Room Problem","Seth AK, Millidge B, Buckley CL, Tschantz A.","Trends Cogn Sci. 2020 Sep;24(9):681-683. doi: 10.1016/j.tics.2020.05.011. Epub 2020 Jul 22.","Seth AK","Trends Cogn Sci","2020","2020/07/27","","","10.1016/j.tics.2020.05.011"
"32039624","Apathy is associated with reduced precision of prior beliefs about action outcomes","Hezemans FH, Wolpe N, Rowe JB.","J Exp Psychol Gen. 2020 Sep;149(9):1767-1777. doi: 10.1037/xge0000739. Epub 2020 Feb 10.","Hezemans FH","J Exp Psychol Gen","2020","2020/02/11","PMC7397861","EMS86301","10.1037/xge0000739"
"33286659","Is the Free-Energy Principle a Formal Theory of Semantics? From Variational Density Dynamics to Neural and Phenotypic Representations","Ramstead MJD, Friston KJ, Hipólito I.","Entropy (Basel). 2020 Aug 13;22(8):889. doi: 10.3390/e22080889.","Ramstead MJD","Entropy (Basel)","2020","2020/12/08","PMC7517505","","10.3390/e22080889"
"32831534","A tale of two densities: active inference is enactive inference","Ramstead MJ, Kirchhoff MD, Friston KJ.","Adapt Behav. 2020 Aug;28(4):225-239. Epub 2019 Jul 21.","Ramstead MJ","Adapt Behav","2020","2020/08/25","PMC7418871","",""
"32537770","Scale-Free Biology: Integrating Evolutionary and Developmental Thinking","Fields C, Levin M.","Bioessays. 2020 Aug;42(8):e1900228. doi: 10.1002/bies.201900228. Epub 2020 Jun 14.","Fields C","Bioessays","2020","2020/06/16","","","10.1002/bies.201900228"
"32633715","Dopamine role in learning and action inference","Bogacz R.","Elife. 2020 Jul 7;9:e53262. doi: 10.7554/eLife.53262.","Bogacz R","Elife","2020","2020/07/08","PMC7392608","","10.7554/eLife.53262"
"32610156","The evolution and development of the uniquely human capacity for emotional awareness: A synthesis of comparative anatomical, cognitive, neurocomputational, and evolutionary psychological perspectives","Smith R, Steklis HD, Steklis NG, Weihs KL, Lane RD.","Biol Psychol. 2020 Jul;154:107925. doi: 10.1016/j.biopsycho.2020.107925. Epub 2020 Jun 28.","Smith R","Biol Psychol","2020","2020/07/02","","","10.1016/j.biopsycho.2020.107925"
"33733149","An Integrated World Modeling Theory (IWMT) of Consciousness: Combining Integrated Information and Global Neuronal Workspace Theories With the Free Energy Principle and Active Inference Framework; Toward Solving the Hard Problem and Characterizing Agentic Causation","Safron A.","Front Artif Intell. 2020 Jun 9;3:30. doi: 10.3389/frai.2020.00030. eCollection 2020.","Safron A","Front Artif Intell","2020","2021/03/18","PMC7861340","","10.3389/frai.2020.00030"
