,title,authors,where_published,year,doi
596,Surprise beyond prediction error,"Chumbley JR, Burke CJ, Stephan KE, Friston KJ, Tobler PN, Fehr E.",Hum Brain Mapp,2014,10.1002/hbm.22513
597,"Self-organization, free energy minimization, and optimal grip on a field of affordances","Bruineberg J, Rietveld E.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00599
598,On the modelling of seizure dynamics,Friston KJ.,Brain,2014,10.1093/brain/awu147
599,"Attention, predictions and expectations, and their violation: attentional control in the human brain","Vossel S, Geng JJ, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00490
600,Computational psychiatry: the brain as a phantastic organ,"Friston KJ, Stephan KE, Montague R, Dolan RJ.",Lancet Psychiatry,2014,10.1016/S2215-0366(14)70275-5
601,Karl Friston: resisting the philosopause,Holmes D.,Lancet Psychiatry,2014,10.1016/S2215-0366(14)70292-5
602,A DCM for resting state fMRI,"Friston KJ, Kahan J, Biswal B, Razi A.",Neuroimage,2014,10.1016/j.neuroimage.2013.12.009
603,"Model averaging, optimal inference, and habit formation","FitzGerald TH, Dolan RJ, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00457
604,Methylphenidate and brain activity in a reward/conflict paradigm: role of the insula in task performance,"Ivanov I, Liu X, Clerkin S, Schulz K, Fan J, Friston K, London ED, Schwartz J, Newcorn JH.",Eur Neuropsychopharmacol,2014,10.1016/j.euroneuro.2014.01.017
605,"Spatial attention, precision, and Bayesian inference: a study of saccadic response speed","Vossel S, Mathys C, Daunizeau J, Bauer M, Driver J, Friston KJ, Stephan KE.",Cereb Cortex,2014,10.1093/cercor/bhs418
606,Impaired frontal-basal ganglia connectivity in adolescents with internet addiction,"Li B, Friston KJ, Liu J, Liu Y, Zhang G, Cao F, Su L, Yao S, Lu H, Hu D.",Sci Rep,2014,10.1038/srep05027
607,Contrast gain control and horizontal interactions in V1: a DCM study,"Pinotsis DA, Brunet N, Bastos A, Bosman CA, Litvak V, Fries P, Friston KJ.",Neuroimage,2014,10.1016/j.neuroimage.2014.01.047
608,An aberrant precision account of autism,"Lawson RP, Rees G, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00302
609,Re-thinking the role of motor cortex: context-sensitive motor outputs?,"Gandolla M, Ferrante S, Molteni F, Guanziroli E, Frattini T, Martegani A, Ferrigno G, Friston K, Pedrocchi A, Ward NS.",Neuroimage,2014,10.1016/j.neuroimage.2014.01.011
610,Local activity determines functional connectivity in the resting human brain: a simultaneous FDG-PET/fMRI study,"Riedl V, Bienkowska K, Strobel C, Tahmasian M, Grimmer T, Förster S, Friston KJ, Sorg C, Drzezga A.",J Neurosci,2014,10.1523/JNEUROSCI.0492-14.2014
611,Effective connectivity reveals right-hemisphere dominance in audiospatial perception: implications for models of spatial neglect,"Dietz MJ, Friston KJ, Mattingley JB, Roepstorff A, Garrido MI.",J Neurosci,2014,10.1523/JNEUROSCI.3765-13.2014
612,"Relating the ""mirrorness"" of mirror neurons to their origins","Kilner JM, Friston KJ.",Behav Brain Sci,2014,10.1017/S0140525X13002367
613,Measuring latency in virtual environments,"Friston S, Steed A.",IEEE Trans Vis Comput Graph,2014,10.1109/TVCG.2014.30
614,Bayesian inferences about the self (and others): a review,"Moutoussis M, Fearon P, El-Deredy W, Dolan RJ, Friston KJ.",Conscious Cogn,2014,10.1016/j.concog.2014.01.009
615,Resting state functional MRI in Parkinson's disease: the impact of deep brain stimulation on 'effective' connectivity,"Kahan J, Urner M, Moran R, Flandin G, Marreiros A, Mancini L, White M, Thornton J, Yousry T, Zrinzo L, Hariz M, Limousin P, Friston K, Foltynie T.",Brain,2014,10.1093/brain/awu027
616,Spontaneous neuronal activity predicts intersubject variations in executive control of attention,"Xu J, Rees G, Yin X, Song C, Han Y, Ge H, Pang Z, Xu W, Tang Y, Friston K, Liu S.",Neuroscience,2014,10.1016/j.neuroscience.2014.01.020
617,A formal model of interpersonal inference,"Moutoussis M, Trujillo-Barreto NJ, El-Deredy W, Dolan RJ, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00160
618,Resting EEG in psychosis and at-risk populations--a possible endophenotype?,"Ranlund S, Nottage J, Shaikh M, Dutt A, Constante M, Walshe M, Hall MH, Friston K, Murray R, Bramon E.",Schizophr Res,2014,10.1016/j.schres.2013.12.017
619,A brain basis for musical hallucinations,"Kumar S, Sedley W, Barnes GR, Teki S, Friston KJ, Griffiths TD.",Cortex,2014,10.1016/j.cortex.2013.12.002
620,Keep focussing: striatal dopamine multiple functions resolved in a single mechanism tested in a simulated humanoid robot,"Fiore VG, Sperati V, Mannella F, Mirolli M, Gurney K, Friston K, Dolan RJ, Baldassarre G.",Front Psychol,2014,10.3389/fpsyg.2014.00124
621,"Pharmacology of the capsaicin receptor, transient receptor potential vanilloid type-1 ion channel","Nagy I, Friston D, Valente JS, Torres Perez JV, Andreou AP.",Prog Drug Res,2014,10.1007/978-3-0348-0828-6_2
622,Active inference and agency,Friston K.,Cogn Neurosci,2014,10.1080/17588928.2014.905517
623,The brain ages optimally to model its environment: evidence from sensory learning over the adult lifespan,"Moran RJ, Symmonds M, Dolan RJ, Friston KJ.",PLoS Comput Biol,2014,10.1371/journal.pcbi.1003422
624,Algorithmic procedures for Bayesian MEG/EEG source reconstruction in SPM,"López JD, Litvak V, Espinosa JJ, Friston K, Barnes GR.",Neuroimage,2014,10.1016/j.neuroimage.2013.09.002
625,Bayesian model selection for group studies - revisited,"Rigoux L, Stephan KE, Friston KJ, Daunizeau J.",Neuroimage,2014,10.1016/j.neuroimage.2013.08.065
626,Abnormalities in white matter microstructure associated with chronic ketamine use,"Edward Roberts R, Curran HV, Friston KJ, Morgan CJ.",Neuropsychopharmacology,2014,10.1038/npp.2013.195
627,Dysconnectivity in the frontoparietal attention network in schizophrenia,"Roiser JP, Wigton R, Kilner JM, Mendez MA, Hon N, Friston KJ, Joyce EM.",Front Psychiatry,2013,10.3389/fpsyt.2013.00176
628,"Abstracts of Presentations at the International Conference on Basic and Clinical Multimodal Imaging (BaCI), a Joint Conference of the International Society for Neuroimaging in Psychiatry (ISNIP), the International Society for Functional Source Imaging (ISFSI), the International Society for Bioelectromagnetism (ISBEM), the International Society for Brain Electromagnetic Topography (ISBET), and the EEG and Clinical Neuroscience Society (ECNS), in Geneva, Switzerland, September 5-8, 2013","He BJ, Nolte G, Nagata K, Takano D, Yamazaki T, Fujimaki Y, Maeda T, Satoh Y, Heckers S, George MS, Lopes da Silva F, de Munck JC, Van Houdt PJ, Verdaasdonk RM, Ossenblok P, Mullinger K, Bowtell R, Bagshaw AP, Keeser D, Karch S, Segmiller F, Hantschk I, Berman A, Padberg F, Pogarell O, Scharnowski F, Karch S, Hümmer S, Keeser D, Paolini M, Kirsch V, Koller G, Rauchmann B, Kupka M, Blautzik J, Pogarell O, Razavi N, Jann K, Koenig T, Kottlow M, Hauf M, Strik W, Dierks T, Gotman J, Vulliemoz S, Lu Y, Zhang H, Yang L, Worrell G, He B, Gruber O, Piguet C, Hubl D, Homan P, Kindler J, Dierks T, Kim K, Steinhoff U, Wakai R, Koenig T, Kottlow M, Melie-García L, Mucci A, Volpe U, Prinster A, Salvatore M, Galderisi S, Linden DE, Brandeis D, Schroeder CE, Kayser C, Panzeri S, Kleinschmidt A, Ritter P, Walther S, Haueisen J, Lau S, Flemming L, Sonntag H, Maess B, Knösche TR, Lanfer B, Dannhauer M, Wolters CH, Stenroos M, Haueisen J, Wolters C, Aydin U, Lanfer B, Lew S, Lucka F, Ruthotto L, Vorwerk J, Wagner S, Ramon C, Guan C, Ang KK, Chua SG, Kuah WK, Phua KS, et al.",Clin EEG Neurosci,2013,10.1177/1550059413507209
629,The functional anatomy of attention: a DCM study,"Brown HR, Friston KJ.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00784
630,Reflections on agranular architecture: predictive coding in the motor cortex,"Shipp S, Adams RA, Friston KJ.",Trends Neurosci,2013,10.1016/j.tins.2013.09.004
631,An improved algorithm for model-based analysis of evoked skin conductance responses,"Bach DR, Friston KJ, Dolan RJ.",Biol Psychol,2013,10.1016/j.biopsycho.2013.09.010
632,Characterising reward outcome signals in sensory cortex,"FitzGerald TH, Friston KJ, Dolan RJ.",Neuroimage,2013,10.1016/j.neuroimage.2013.06.061
633,A switching multi-scale dynamical network model of EEG/MEG,"Olier I, Trujillo-Barreto NJ, El-Deredy W.",Neuroimage,2013,10.1016/j.neuroimage.2013.04.046
634,On conductance-based neural field models,"Pinotsis DA, Leite M, Friston KJ.",Front Comput Neurosci,2013,10.3389/fncom.2013.00158
635,Structural and functional brain networks: from connections to cognition,"Park HJ, Friston K.",Science,2013,10.1126/science.1238411
636,"Active inference, sensory attenuation and illusions","Brown H, Adams RA, Parees I, Edwards M, Friston K.",Cogn Process,2013,10.1007/s10339-013-0571-3
637,"Ironing out the statistical wrinkles in ""ten ironic rules""","Lindquist MA, Caffo B, Crainiceanu C.",Neuroimage,2013,10.1016/j.neuroimage.2013.02.056
638,"Why small low-powered studies are worse than large high-powered studies and how to protect against ""trivial"" findings in research: comment on Friston (2012)",Ingre M.,Neuroimage,2013,10.1016/j.neuroimage.2013.03.030
639,Sample size and the fallacies of classical inference,Friston K.,Neuroimage,2013,10.1016/j.neuroimage.2013.02.057
640,"Imaging the interaction: epileptic discharges, working memory, and behavior","Chaudhary UJ, Centeno M, Carmichael DW, Vollmar C, Rodionov R, Bonelli S, Stretton J, Pressler R, Eriksson SH, Sisodiya S, Friston K, Duncan JS, Lemieux L, Koepp M.",Hum Brain Mapp,2013,10.1002/hbm.22115
641,Top-down control of visual responses to fear by the amygdala,"Furl N, Henson RN, Friston KJ, Calder AJ.",J Neurosci,2013,10.1523/JNEUROSCI.2992-13.2013
642,The challenge of connecting the dots in the B.R.A.I.N,"Devor A, Bandettini PA, Boas DA, Bower JM, Buxton RB, Cohen LB, Dale AM, Einevoll GT, Fox PT, Franceschini MA, Friston KJ, Fujimoto JG, Geyer MA, Greenberg JH, Halgren E, Hämäläinen MS, Helmchen F, Hyman BT, Jasanoff A, Jernigan TL, Judd LL, Kim SG, Kleinfeld D, Kopell NJ, Kutas M, Kwong KK, Larkum ME, Lo EH, Magistretti PJ, Mandeville JB, Masliah E, Mitra PP, Mobley WC, Moskowitz MA, Nimmerjahn A, Reynolds JH, Rosen BR, Salzberg BM, Schaffer CB, Silva GA, So PT, Spitzer NC, Tootell RB, Van Essen DC, Vanduffel W, Vinogradov SA, Wald LL, Wang LV, Weber B, Yodh AG.",Neuron,2013,10.1016/j.neuron.2013.09.008
643,Anterior insular cortex and emotional awareness,"Gu X, Hof PR, Friston KJ, Fan J.",J Comp Neurol,2013,10.1002/cne.23368
644,"Exploration, novelty, surprise, and free energy minimization","Schwartenbeck P, Fitzgerald T, Dolan RJ, Friston K.",Front Psychol,2013,10.3389/fpsyg.2013.00710
645,Modeling ketamine effects on synaptic plasticity during the mismatch negativity,"Schmidt A, Diaconescu AO, Kometer M, Friston KJ, Stephan KE, Vollenweider FX.",Cereb Cortex,2013,10.1093/cercor/bhs238
646,The embodied transcendental: a Kantian perspective on neurophenomenology,"Khachouf OT, Poletti S, Pagnoni G.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00611
647,The anatomy of choice: active inference and agency,"Friston K, Schwartenbeck P, Fitzgerald T, Moutoussis M, Behrens T, Dolan RJ.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00598
648,Broadband cortical desynchronization underlies the human psychedelic state,"Muthukumaraswamy SD, Carhart-Harris RL, Moran RJ, Brookes MJ, Williams TM, Errtizoe D, Sessa B, Papadopoulos A, Bolstridge M, Singh KD, Feilding A, Friston KJ, Nutt DJ.",J Neurosci,2013,10.1523/JNEUROSCI.2063-13.2013
649,Minimal self-models and the free energy principle,"Limanowski J, Blankenburg F.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00547
650,Life as we know it,Friston K.,J R Soc Interface,2013,10.1098/rsif.2013.0475
651,MRI investigation of the sensorimotor cortex and the corticospinal tract after acute spinal cord injury: a prospective longitudinal study,"Freund P, Weiskopf N, Ashburner J, Wolf K, Sutter R, Altmann DR, Friston K, Thompson A, Curt A.",Lancet Neurol,2013,10.1016/S1474-4422(13)70146-7
652,Working memory and anticipatory set modulate midbrain and putamen activity,"Yu Y, FitzGerald TH, Friston KJ.",J Neurosci,2013,10.1523/JNEUROSCI.1176-13.2013
653,Early visual learning induces long-lasting connectivity changes during rest in the human brain,"Urner M, Schwarzkopf DS, Friston K, Rees G.",Neuroimage,2013,10.1016/j.neuroimage.2013.03.050
654,Response to commentaries on our paper: Critical comments on dynamic causal modelling,"Lohmann G, Müller K, Turner R.",Neuroimage,2013,10.1016/j.neuroimage.2012.07.041
655,Model selection and gobbledygook: response to Lohmann et al,"Friston K, Daunizeau J, Stephan KE.",Neuroimage,2013,10.1016/j.neuroimage.2011.11.064
656,The role of prestimulus activity in visual extinction,"Urner M, Sarri M, Grahn J, Manly T, Rees G, Friston K.",Neuropsychologia,2013,10.1016/j.neuropsychologia.2013.05.005
657,Predicting IQ change from brain structure: a cross-validation study,"Price CJ, Ramsden S, Hope TM, Friston KJ, Seghier ML.",Dev Cogn Neurosci,2013,10.1016/j.dcn.2013.03.001
658,A treatment-resistant default mode subnetwork in major depression,"Li B, Liu L, Friston KJ, Shen H, Wang L, Zeng LL, Hu D.",Biol Psychiatry,2013,10.1016/j.biopsych.2012.11.007
659,Action-oriented predictive processing and the neuroeconomics of sub-cognitive reward,Ross D.,Behav Brain Sci,2013,10.1017/S0140525X12002166
660,Active inference and free energy,Friston K.,Behav Brain Sci,2013,10.1017/S0140525X12002142
661,The computational anatomy of psychosis,"Adams RA, Stephan KE, Brown HR, Frith CD, Friston KJ.",Front Psychiatry,2013,10.3389/fpsyt.2013.00047
662,Neural masses and fields in dynamic causal modeling,"Moran R, Pinotsis DA, Friston K.",Front Comput Neurosci,2013,10.3389/fncom.2013.00057
663,Network reconfiguration and working memory impairment in mesial temporal lobe epilepsy,"Campo P, Garrido MI, Moran RJ, García-Morales I, Poch C, Toledano R, Gil-Nagel A, Dolan RJ, Friston KJ.",Neuroimage,2013,10.1016/j.neuroimage.2013.01.036
664,"Free energy, precision and learning: the role of cholinergic neuromodulation","Moran RJ, Campo P, Symmonds M, Stephan KE, Dolan RJ, Friston KJ.",J Neurosci,2013,10.1523/JNEUROSCI.4255-12.2013
665,Nonlinear coupling between occipital and motor cortex during motor imagery: a dynamic causal modeling study,"van Wijk BC, Litvak V, Friston KJ, Daffertshofer A.",Neuroimage,2013,10.1016/j.neuroimage.2012.12.076
666,Predictions not commands: active inference in the motor system,"Adams RA, Shipp S, Friston KJ.",Brain Struct Funct,2013,10.1007/s00429-012-0475-5
667,Analysing connectivity with Granger causality and dynamic causal modelling,"Friston K, Moran R, Seth AK.",Curr Opin Neurobiol,2013,10.1016/j.conb.2012.11.010
668,Tracking changes following spinal cord injury: insights from neuroimaging,"Freund P, Curt A, Friston K, Thompson A.",Neuroscientist,2013,10.1177/1073858412449192
669,Network discovery with large DCMs,"Seghier ML, Friston KJ.",Neuroimage,2013,10.1016/j.neuroimage.2012.12.005
670,Set-level threshold-free tests on the intrinsic volumes of SPMs,"Barnes GR, Ridgway GR, Flandin G, Woolrich M, Friston K.",Neuroimage,2013,10.1016/j.neuroimage.2012.11.046
671,Basal ganglia-cortical interactions in Parkinsonian patients,"Marreiros AC, Cagnan H, Moran RJ, Friston KJ, Brown P.",Neuroimage,2013,10.1016/j.neuroimage.2012.10.088
672,Dynamic causal modelling of lateral interactions in the visual cortex,"Pinotsis DA, Schwarzkopf DS, Litvak V, Rees G, Barnes G, Friston KJ.",Neuroimage,2013,10.1016/j.neuroimage.2012.10.078
673,An electrophysiological validation of stochastic DCM for fMRI,"Daunizeau J, Lemieux L, Vaudano AE, Friston KJ, Stephan KE.",Front Comput Neurosci,2013,10.3389/fncom.2012.00103
674,Anatomical connectivity and the resting state activity of large cortical networks,"Pinotsis DA, Hansen E, Friston KJ, Jirsa VK.",Neuroimage,2013,10.1016/j.neuroimage.2012.10.016
675,[Principles of voxel-based morphometry and availability of integrated software BAAD],Shiino A.,Rinsho Shinkeigaku,2013,10.5692/clinicalneurol.53.1091
676,A neurocomputational model of the mismatch negativity,"Lieder F, Stephan KE, Daunizeau J, Garrido MI, Friston KJ.",PLoS Comput Biol,2013,10.1371/journal.pcbi.1003288
677,Information and efficiency in the nervous system--a synthesis,"Sengupta B, Stemmler MB, Friston KJ.",PLoS Comput Biol,2013,10.1371/journal.pcbi.1003157
678,A dynamic system for the analysis of acoustic features and valence of aversive sounds in the human brain,"Kumar S, von Kriegstein K, Friston KJ, Griffiths TD.",Adv Exp Med Biol,2013,10.1007/978-1-4614-1590-9_51
679,Modelling trial-by-trial changes in the mismatch negativity,"Lieder F, Daunizeau J, Garrido MI, Friston KJ, Stephan KE.",PLoS Comput Biol,2013,10.1371/journal.pcbi.1002911
680,On hyperpriors and hypopriors: comment on Pellicano and Burr,"Friston KJ, Lawson R, Frith CD.",Trends Cogn Sci,2013,10.1016/j.tics.2012.11.003
681,Model-based analysis of skin conductance responses: Towards causal models in psychophysiology,"Bach DR, Friston KJ.",Psychophysiology,2013,10.1111/j.1469-8986.2012.01483.x
682,Convolution models for induced electromagnetic responses,"Litvak V, Jha A, Flandin G, Friston K.",Neuroimage,2013,10.1016/j.neuroimage.2012.09.014
683,"Self-organisation, inference and cognition: comment on ""Consciousness, crosstalk, and the mereological fallacy: an evolutionary perspective"" by Rodrick Wallace",Friston K.,Phys Life Rev,2012,10.1016/j.plrev.2012.09.005
684,Canonical microcircuits for predictive coding,"Bastos AM, Usrey WM, Adams RA, Mangun GR, Fries P, Friston KJ.",Neuron,2012,10.1016/j.neuron.2012.10.038
685,Action-specific value signals in reward-related regions of the human brain,"FitzGerald TH, Friston KJ, Dolan RJ.",J Neurosci,2012,10.1523/JNEUROSCI.3254-12.2012
686,What is value-accumulated reward or evidence?,"Friston K, Adams R, Montague R.",Front Neurorobot,2012,10.3389/fnbot.2012.00011
687,A Free Energy Principle for Biological Systems,Karl F.,Entropy (Basel),2012,10.3390/e14112100
688,Effects of motivation on reward and attentional networks: an fMRI study,"Ivanov I, Liu X, Clerkin S, Schulz K, Friston K, Newcorn JH, Fan J.",Brain Behav,2012,10.1002/brb3.80
689,A Bayesian account of 'hysteria',"Edwards MJ, Adams RA, Brown H, Pareés I, Friston KJ.",Brain,2012,10.1093/brain/aws129
690,Dynamic causal modelling of precision and synaptic gain in visual perception - an EEG study,"Brown HR, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2012.06.044
691,Features versus feelings: dissociable representations of the acoustic features and valence of aversive sounds,"Kumar S, von Kriegstein K, Friston K, Griffiths TD.",J Neurosci,2012,10.1523/JNEUROSCI.1759-12.2012
692,Active inference and agency: optimal control without cost functions,"Friston K, Samothrakis S, Montague R.",Biol Cybern,2012,10.1007/s00422-012-0512-8
693,Neurovascular deconvolution of optical signals as a proxy for the true neuronal inputs,"Dubeau S, Havlicek M, Beaumont E, Ferland G, Lesage F, Pouliot P.",J Neurosci Methods,2012,10.1016/j.jneumeth.2012.07.008
694,The history of the future of the Bayesian brain,Friston K.,Neuroimage,2012,10.1016/j.neuroimage.2011.10.004
695,SPM: a history,Ashburner J.,Neuroimage,2012,10.1016/j.neuroimage.2011.10.025
696,Deconstructing the architecture of dorsal and ventral attention systems with dynamic causal modeling,"Vossel S, Weidner R, Driver J, Friston KJ, Fink GR.",J Neurosci,2012,10.1523/JNEUROSCI.0414-12.2012
697,Movement-related changes in local and long-range synchronization in Parkinson's disease revealed by simultaneous magnetoencephalography and intracranial recordings,"Litvak V, Eusebio A, Jha A, Oostenveld R, Barnes G, Foltynie T, Limousin P, Zrinzo L, Hariz MI, Friston K, Brown P.",J Neurosci,2012,10.1523/JNEUROSCI.0767-12.2012
698,Embodied inference and spatial cognition,Friston K.,Cogn Process,2012,10.1007/s10339-012-0519-z
699,Stochastic dynamic causal modelling of fMRI data: should we care about neural noise?,"Daunizeau J, Stephan KE, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2012.04.061
700,Ten ironic rules for non-statistical reviewers,Friston K.,Neuroimage,2012,10.1016/j.neuroimage.2012.04.018
701,Perception and self-organized instability,"Friston K, Breakspear M, Deco G.",Front Comput Neurosci,2012,10.3389/fncom.2012.00044
702,Waking and dreaming consciousness: neurobiological and functional considerations,"Hobson JA, Friston KJ.",Prog Neurobiol,2012,10.1016/j.pneurobio.2012.05.003
703,Post-hoc selection of dynamic causal models,"Rosa MJ, Friston K, Penny W.",J Neurosci Methods,2012,10.1016/j.jneumeth.2012.04.013
704,Task-Dependent Modulation of Effective Connectivity within the Default Mode Network,"Li B, Wang X, Yao S, Hu D, Friston K.",Front Psychol,2012,10.3389/fpsyg.2012.00206
705,Axonal integrity predicts cortical reorganisation following cervical injury,"Freund P, Wheeler-Kingshott CA, Nagy Z, Gorgoraptis N, Weiskopf N, Friston K, Thompson AJ, Hutton C.",J Neurol Neurosurg Psychiatry,2012,10.1136/jnnp-2011-301875
706,Distributed processing; distributed functions?,"Fox PT, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.12.051
707,Remote effects of hippocampal sclerosis on effective connectivity during working memory encoding: a case of connectional diaschisis?,"Campo P, Garrido MI, Moran RJ, Maestú F, García-Morales I, Gil-Nagel A, del Pozo F, Dolan RJ, Friston KJ.",Cereb Cortex,2012,10.1093/cercor/bhr201
708,Perceptions as hypotheses: saccades as experiments,"Friston K, Adams RA, Perrinet L, Breakspear M.",Front Psychol,2012,10.3389/fpsyg.2012.00151
709,Connectivity changes underlying spectral EEG changes during propofol-induced loss of consciousness,"Boly M, Moran R, Murphy M, Boveroux P, Bruno MA, Noirhomme Q, Ledoux D, Bonhomme V, Brichant JF, Tononi G, Laureys S, Friston K.",J Neurosci,2012,10.1523/JNEUROSCI.3769-11.2012
710,Free-energy minimization and the dark-room problem,"Friston K, Thornton C, Clark A.",Front Psychol,2012,10.3389/fpsyg.2012.00130
711,"Competitive dynamics in the brain: Comment on ""Information flow dynamics in the brain"" by M.I. Rabinovich et al",Friston K.,Phys Life Rev,2012,10.1016/j.plrev.2011.12.006
712,Free-energy and illusions: the cornsweet effect,"Brown H, Friston KJ.",Front Psychol,2012,10.3389/fpsyg.2012.00043
713,Parental substance abuse and function of the motivation and behavioral inhibition systems in drug-naïve youth,"Ivanov I, Liu X, Shulz K, Fan J, London E, Friston K, Halperin JM, Newcorn JH.",Psychiatry Res,2012,10.1016/j.pscychresns.2011.08.004
714,"Prediction, perception and agency",Friston K.,Int J Psychophysiol,2012,10.1016/j.ijpsycho.2011.11.014
715,The influence of spontaneous activity on stimulus processing in primary visual cortex,"Schölvinck ML, Friston KJ, Rees G.",Neuroimage,2012,10.1016/j.neuroimage.2011.10.066
716,The problem of low variance voxels in statistical parametric mapping; a new hat avoids a 'haircut',"Ridgway GR, Litvak V, Flandin G, Friston KJ, Penny WD.",Neuroimage,2012,10.1016/j.neuroimage.2011.10.027
717,Critical comments on dynamic causal modelling,"Lohmann G, Erfurth K, Müller K, Turner R.",Neuroimage,2012,10.1016/j.neuroimage.2011.09.025
718,Interhemispheric hypoconnectivity in schizophrenia: fiber integrity and volume differences of the corpus callosum in patients and unaffected relatives,"Knöchel C, Oertel-Knöchel V, Schönmeyer R, Rotarska-Jagiela A, van de Ven V, Prvulovic D, Haenschel C, Uhlhaas P, Pantel J, Hampel H, Linden DE.",Neuroimage,2012,10.1016/j.neuroimage.2011.07.088
719,Dynamic causal modeling with neural fields,"Pinotsis DA, Moran RJ, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.08.020
720,No evidence for a negative prediction error signal in peripheral indicators of sympathetic arousal,"Bach DR, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.08.091
721,Decoding episodic memory in ageing: a Bayesian analysis of activity patterns predicting memory,"Morcom AM, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.08.071
722,The danger of systematic bias in group-level FMRI-lag-based causality estimation,"Smith SM, Bandettini PA, Miller KL, Behrens TE, Friston KJ, David O, Liu T, Woolrich MW, Nichols TE.",Neuroimage,2012,10.1016/j.neuroimage.2011.08.015
723,A dynamic causal model for evoked and induced responses,"Chen CC, Kiebel SJ, Kilner JM, Ward NS, Stephan KE, Wang WJ, Friston KJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.07.066
724,"DCM for complex-valued data: cross-spectra, coherence and phase-delays","Friston KJ, Bastos A, Litvak V, Stephan KE, Fries P, Moran RJ.",Neuroimage,2012,10.1016/j.neuroimage.2011.07.048
725,"Predictive coding, precision and synchrony",Friston K.,Cogn Neurosci,2012,10.1080/17588928.2012.691277
726,Therapeutic subthalamic nucleus deep brain stimulation reverses cortico-thalamic coupling during voluntary movements in Parkinson's disease,"Kahan J, Mancini L, Urner M, Friston K, Hariz M, Holl E, White M, Ruge D, Jahanshahi M, Boertien T, Yousry T, Thornton JS, Limousin P, Zrinzo L, Foltynie T.",PLoS One,2012,10.1371/journal.pone.0050270
727,Degeneration of the injured cervical cord is associated with remote changes in corticospinal tract integrity and upper limb impairment,"Freund P, Schneider T, Nagy Z, Hutton C, Weiskopf N, Friston K, Wheeler-Kingshott CA, Thompson AJ.",PLoS One,2012,10.1371/journal.pone.0051729
728,Smooth pursuit and visual occlusion: active inference and oculomotor control in schizophrenia,"Adams RA, Perrinet LU, Friston K.",PLoS One,2012,10.1371/journal.pone.0047502
729,Learning and generalization under ambiguity: an fMRI study,"Chumbley JR, Flandin G, Bach DR, Daunizeau J, Fehr E, Dolan RJ, Friston KJ.",PLoS Comput Biol,2012,10.1371/journal.pcbi.1002346
730,"Dopamine, affordance and active inference","Friston KJ, Shiner T, FitzGerald T, Galea JM, Adams R, Brown H, Dolan RJ, Moran R, Stephan KE, Bestmann S.",PLoS Comput Biol,2012,10.1371/journal.pcbi.1002327
731,"Free energy, value, and attractors","Friston K, Ao P.",Comput Math Methods Med,2012,10.1155/2012/937860
732,Computational psychiatry,"Montague PR, Dolan RJ, Friston KJ, Dayan P.",Trends Cogn Sci,2012,10.1016/j.tics.2011.11.018
733,What is optimal about motor control?,Friston K.,Neuron,2011,10.1016/j.neuron.2011.10.018
734,Optimizing experimental design for comparing models of brain function,"Daunizeau J, Preuschoff K, Friston K, Stephan K.",PLoS Comput Biol,2011,10.1371/journal.pcbi.1002280
735,Ongoing brain activity fluctuations directly account for intertrial and indirectly for intersubject variability in Stroop task performance,"Coste CP, Sadaghiani S, Friston KJ, Kleinschmidt A.",Cereb Cortex,2011,10.1093/cercor/bhr050
736,Free energy and dendritic self-organization,"Kiebel SJ, Friston KJ.",Front Syst Neurosci,2011,10.3389/fnsys.2011.00080
737,Effective connectivity during processing of facial affect: evidence for multiple parallel pathways,"Dima D, Stephan KE, Roiser JP, Friston KJ, Frangou S.",J Neurosci,2011,10.1523/JNEUROSCI.2400-11.2011
738,Predictive coding and pitch processing in the auditory cortex,"Kumar S, Sedley W, Nourski KV, Kawasaki H, Oya H, Patterson RD, Howard MA 3rd, Friston KJ, Griffiths TD.",J Cogn Neurosci,2011,10.1162/jocn_a_00021
739,"Active inference, attention, and motor preparation","Brown H, Friston K, Bestmann S.",Front Psychol,2011,10.3389/fpsyg.2011.00218
740,Slice-timing effects and their correction in functional MRI,"Sladky R, Friston KJ, Tröstl J, Cunnington R, Moser E, Windischberger C.",Neuroimage,2011,10.1016/j.neuroimage.2011.06.078
741,"Effective connectivity: influence, causality and biophysical modeling","Valdes-Sosa PA, Roebroeck A, Daunizeau J, Friston K.",Neuroimage,2011,10.1016/j.neuroimage.2011.03.058
