,title,authors,where_published,year,doi
312,Active Inference: Demystified and Compared,"Sajid N, Ball PJ, Parr T, Friston KJ.",Neural Comput,2021,10.1162/neco_a_01357
313,Social Support and Cognition: A Systematic Review,"Costa-Cordella S, Arevalo-Romero C, Parada FJ, Rossi A.",Front Psychol,2021,10.3389/fpsyg.2021.637060
314,Active Inference: Applicability to Different Types of Social Organization Explained through Reference to Industrial Engineering and Quality Management,Fox S.,Entropy (Basel),2021,10.3390/e23020198
315,"Commentary: A Computational Theory of Mindfulness Based Cognitive Therapy from the ""Bayesian Brain"" Perspective","Verdonk C, Trousselard M.",Front Psychiatry,2021,10.3389/fpsyt.2021.575150
316,Bayesian mechanics of perceptual inference and motor control in the brain,Kim CS.,Biol Cybern,2021,10.1007/s00422-021-00859-9
317,Whence the Expected Free Energy?,"Millidge B, Tschantz A, Buckley CL.",Neural Comput,2021,10.1162/neco_a_01354
318,Deeply Felt Affect: The Emergence of Valence in Deep Active Inference,"Hesp C, Smith R, Parr T, Allen M, Friston KJ, Ramstead MJD.",Neural Comput,2021,10.1162/neco_a_01341
319,The misrepresentation of spatial uncertainty in visual search: Single- versus joint-distribution probability cues,"Gibson BS, Pauszek JR, Trost JM, Wenger MJ.",Atten Percept Psychophys,2021,10.3758/s13414-020-02145-5
320,[Bayesian brain: Can we model emotion?],Bottemanne H.,Encephale,2021,10.1016/j.encep.2020.04.022
321,Cooperation and Social Rules Emerging From the Principle of Surprise Minimization,"Hartwig M, Peters A.",Front Psychol,2021,10.3389/fpsyg.2020.606174
322,Compassion As an Intervention to Attune to Universal Suffering of Self and Others in Conflicts: A Translational Framework,"Ho SS, Nakamura Y, Swain JE.",Front Psychol,2021,10.3389/fpsyg.2020.603385
323,Representation Wars: Enacting an Armistice Through Active Inference,"Constant A, Clark A, Friston KJ.",Front Psychol,2021,10.3389/fpsyg.2020.598733
324,Greater decision uncertainty characterizes a transdiagnostic patient sample during approach-avoidance conflict: a computational modelling approach,"Smith R, Kirlic N, Stewart JL, Touthang J, Kuplicki R, Khalsa SS, Feinstein J, Paulus MP, Aupperle RL.",J Psychiatry Neurosci,2021,10.1503/jpn.200032
325,Embodied skillful performance: where the action is,"Hipólito I, Baltieri M, Friston K, Ramstead MJD.",Synthese,2021,10.1007/s11229-020-02986-5
326,Why Depressed Mood is Adaptive: A Numerical Proof of Principle for an Evolutionary Systems Theory of Depression,"Constant A, Hesp C, Davey CG, Friston KJ, Badcock PB.",Comput Psychiatr,2021,10.5334/cpsy.70
327,Immunoceptive inference: why are psychiatric disorders and immune responses intertwined?,"Bhat A, Parr T, Ramstead M, Friston K.",Biol Philos,2021,10.1007/s10539-021-09801-6
328,Blind Image Quality Assessment With Active Inference,"Ma J, Wu J, Li L, Dong W, Xie X, Shi G, Lin W.",IEEE Trans Image Process,2021,10.1109/TIP.2021.3064195
329,Computational Models of Interoception and Body Regulation,"Petzschner FH, Garfinkel SN, Paulus MP, Koch C, Khalsa SS.",Trends Neurosci,2021,10.1016/j.tins.2020.09.012
330,Neural and phenotypic representation under the free-energy principle,"Ramstead MJD, Hesp C, Tschantz A, Smith R, Constant A, Friston K.",Neurosci Biobehav Rev,2021,10.1016/j.neubiorev.2020.11.024
331,Recent advances in the application of predictive coding and active inference models within clinical neuroscience,"Smith R, Badcock P, Friston KJ.",Psychiatry Clin Neurosci,2021,10.1111/pcn.13138
332,Active listening,"Friston KJ, Sajid N, Quiroga-Martinez DR, Parr T, Price CJ, Holmes E.",Hear Res,2021,10.1016/j.heares.2020.107998
333,Interoceptive active inference and self-representation in social anxiety disorder (SAD): exploring the neurocognitive traits of the SAD self,"Gerrans P, Murray RJ.",Neurosci Conscious,2020,10.1093/nc/niaa026
334,Potential Neural Mediators of Mom Power Parenting Intervention Effects on Maternal Intersubjectivity and Stress Resilience,"Ho SS, Muzik M, Rosenblum KL, Morelen D, Nakamura Y, Swain JE.",Front Psychiatry,2020,10.3389/fpsyt.2020.568824
335,The two kinds of free energy and the Bayesian revolution,"Gottwald S, Braun DA.",PLoS Comput Biol,2020,10.1371/journal.pcbi.1008420
336,Active inference on discrete state-spaces: A synthesis,"Da Costa L, Parr T, Sajid N, Veselic S, Neacsu V, Friston K.",J Math Psychol,2020,10.1016/j.jmp.2020.102447
337,A Hybrid Human-Neurorobotics Approach to Primary Intersubjectivity via Active Inference,"Chame HF, Ahmadi A, Tani J.",Front Psychol,2020,10.3389/fpsyg.2020.584869
338,Learning Generative State Space Models for Active Inference,"Çatal O, Wauthier S, De Boom C, Verbelen T, Dhoedt B.",Front Comput Neurosci,2020,10.3389/fncom.2020.574372
339,Future climates: Markov blankets and active inference in the biosphere,"Rubin S, Parr T, Da Costa L, Friston K.",J R Soc Interface,2020,10.1098/rsif.2020.0503
340,"Generative models, linguistic communication and active inference","Friston KJ, Parr T, Yufik Y, Sajid N, Price CJ, Holmes E.",Neurosci Biobehav Rev,2020,10.1016/j.neubiorev.2020.07.005
341,Predictive processing: Is the future just a memory?,F A França T.,Eur J Neurosci,2020,10.1111/ejn.14874
342,"Losing Ourselves: Active Inference, Depersonalization, and Meditation","Deane G, Miller M, Wilkinson S.",Front Psychol,2020,10.3389/fpsyg.2020.539726
343,Pain Asymbolia as Depersonalization for Pain Experience. An Interoceptive Active Inference Account,Gerrans P.,Front Psychol,2020,10.3389/fpsyg.2020.523710
344,Deep Active Inference and Scene Construction,"Heins RC, Mirza MB, Parr T, Friston K, Kagan I, Pooresmaeili A.",Front Artif Intell,2020,10.3389/frai.2020.509354
345,Neuromodulatory Control and Language Recovery in Bilingual Aphasia: An Active Inference Approach,"Sajid N, Friston KJ, Ekert JO, Price CJ, W Green D.",Behav Sci (Basel),2020,10.3390/bs10100161
346,"Paradoxical lesions, plasticity and active inference","Sajid N, Parr T, Gajardo-Vidal A, Price CJ, Friston KJ.",Brain Commun,2020,10.1093/braincomms/fcaa164
347,Imprecise action selection in substance use disorder: Evidence for active learning impairments when solving the explore-exploit dilemma,"Smith R, Schwartenbeck P, Stewart JL, Kuplicki R, Ekhtiari H, Paulus MP; Tulsa 1000 Investigators.",Drug Alcohol Depend,2020,10.1016/j.drugalcdep.2020.108208
348,Degeneracy and Redundancy in Active Inference,"Sajid N, Parr T, Hope TM, Price CJ, Friston KJ.",Cereb Cortex,2020,10.1093/cercor/bhaa148
349,"Editorial: Explicit and Implicit Emotion Processing: Neural Basis, Perceptual and Cognitive Mechanisms","Celeghin A, Mazzoni N, Mattavelli G.",Front Psychol,2020,10.3389/fpsyg.2020.584469
350,Tracking the Influence of Predictive Cues on the Evaluation of Food Images: Volatility Enables Nudging,"Ounjai K, Suppaso L, Hohwy J, Lauwereyns J.",Front Psychol,2020,10.3389/fpsyg.2020.569078
351,Motor and Predictive Processes in Auditory Beat and Rhythm Perception,"Proksch S, Comstock DC, Médé B, Pabst A, Balasubramaniam R.",Front Hum Neurosci,2020,10.3389/fnhum.2020.578546
352,"Investigation of the Sense of Agency in Social Cognition, Based on Frameworks of Predictive Coding and Active Inference: A Simulation Study on Multimodal Imitative Interaction","Ohata W, Tani J.",Front Neurorobot,2020,10.3389/fnbot.2020.00061
353,A Bayesian Account of Generalist and Specialist Formation Under the Active Inference Framework,"Chen AG, Benrimoh D, Parr T, Friston KJ.",Front Artif Intell,2020,10.3389/frai.2020.00069
354,Curious Inferences: Reply to Sun and Firestone on the Dark Room Problem,"Seth AK, Millidge B, Buckley CL, Tschantz A.",Trends Cogn Sci,2020,10.1016/j.tics.2020.05.011
355,Apathy is associated with reduced precision of prior beliefs about action outcomes,"Hezemans FH, Wolpe N, Rowe JB.",J Exp Psychol Gen,2020,10.1037/xge0000739
356,Is the Free-Energy Principle a Formal Theory of Semantics? From Variational Density Dynamics to Neural and Phenotypic Representations,"Ramstead MJD, Friston KJ, Hipólito I.",Entropy (Basel),2020,10.3390/e22080889
357,A tale of two densities: active inference is enactive inference,"Ramstead MJ, Kirchhoff MD, Friston KJ.",Adapt Behav,2020,
358,Scale-Free Biology: Integrating Evolutionary and Developmental Thinking,"Fields C, Levin M.",Bioessays,2020,10.1002/bies.201900228
359,Dopamine role in learning and action inference,Bogacz R.,Elife,2020,10.7554/eLife.53262
360,"The evolution and development of the uniquely human capacity for emotional awareness: A synthesis of comparative anatomical, cognitive, neurocomputational, and evolutionary psychological perspectives","Smith R, Steklis HD, Steklis NG, Weihs KL, Lane RD.",Biol Psychol,2020,10.1016/j.biopsycho.2020.107925
361,An Integrated World Modeling Theory (IWMT) of Consciousness: Combining Integrated Information and Global Neuronal Workspace Theories With the Free Energy Principle and Active Inference Framework; Toward Solving the Hard Problem and Characterizing Agentic Causation,Safron A.,Front Artif Intell,2020,10.3389/frai.2020.00030
362,Rethinking post-traumatic stress disorder - A predictive processing perspective,"Kube T, Berg M, Kleim B, Herzog P.",Neurosci Biobehav Rev,2020,10.1016/j.neubiorev.2020.04.014
363,All Thinking is 'Wishful' Thinking,"Kruglanski AW, Jasko K, Friston K.",Trends Cogn Sci,2020,10.1016/j.tics.2020.03.004
364,"""Through others we become ourselves"": The dialectics of predictive coding and active inference","Bolis D, Schilbach L.",Behav Brain Sci,2020,10.1017/S0140525X19002917
365,Thinking through others' emotions: Incorporating the role of emotional state inference in thinking through other minds,"Smith R, Lane RD.",Behav Brain Sci,2020,10.1017/S0140525X19002644
366,Exploring disturbance as a force for good in motor learning,"Brookes J, Mushtaq F, Jamieson E, Fath AJ, Bingham G, Culmer P, Wilkie RM, Mon-Williams M.",PLoS One,2020,10.1371/journal.pone.0224055
367,An Active Inference Approach to Modeling Structure Learning: Concept Learning as an Example Case,"Smith R, Schwartenbeck P, Parr T, Friston KJ.",Front Comput Neurosci,2020,10.3389/fncom.2020.00041
368,Goal-Directed Planning for Habituated Agents by Active Inference Using a Variational Recurrent Neural Network,"Matsumoto T, Tani J.",Entropy (Basel),2020,10.3390/e22050564
369,Variability in Action Selection Relates to Striatal Dopamine 2/3 Receptor Availability in Humans: A PET Neuroimaging Study Using Reinforcement Learning and Active Inference Models,"Adams RA, Moutoussis M, Nour MM, Dahoun T, Lewis D, Illingworth B, Veronese M, Mathys C, de Boer L, Guitart-Masip M, Friston KJ, Howes OD, Roiser JP.",Cereb Cortex,2020,10.1093/cercor/bhz327
370,"A Computational Theory of Mindfulness Based Cognitive Therapy from the ""Bayesian Brain"" Perspective","Manjaly ZM, Iglesias S.",Front Psychiatry,2020,10.3389/fpsyt.2020.00404
371,Inferring What to Do (And What Not to),Parr T.,Entropy (Basel),2020,10.3390/e22050536
372,Learning action-oriented models through active inference,"Tschantz A, Seth AK, Buckley CL.",PLoS Comput Biol,2020,10.1371/journal.pcbi.1007805
373,An Investigation of the Free Energy Principle for Emotion Recognition,"Demekas D, Parr T, Friston KJ.",Front Comput Neurosci,2020,10.3389/fncom.2020.00030
374,Keep your interoceptive streams under control: An active inference perspective on anorexia nervosa,"Barca L, Pezzulo G.",Cogn Affect Behav Neurosci,2020,10.3758/s13415-020-00777-6
375,A World Unto Itself: Human Communication as Active Inference,"Vasil J, Badcock PB, Constant A, Friston K, Ramstead MJD.",Front Psychol,2020,10.3389/fpsyg.2020.00417
376,Prefrontal Computation as Active Inference,"Parr T, Rikhye RV, Halassa MM, Friston KJ.",Cereb Cortex,2020,10.1093/cercor/bhz118
377,Active inference under visuo-proprioceptive conflict: Simulation and empirical results,"Limanowski J, Friston K.",Sci Rep,2020,10.1038/s41598-020-61097-w
378,"Active inference, stressors, and psychological trauma: A neuroethological model of (mal)adaptive explore-exploit dynamics in ecological context","Linson A, Parr T, Friston KJ.",Behav Brain Res,2020,10.1016/j.bbr.2019.112421
379,"Driven by Pain, Not Gain: Computational Approaches to Aversion-Related Decision Making in Psychiatry",Paulus MP.,Biol Psychiatry,2020,10.1016/j.biopsych.2019.08.025
380,"Active inference as a unifying, generic and adaptive framework for a P300-based BCI","Mladenovic J, Frey J, Joffily M, Maby E, Lotte F, Mattout J.",J Neural Eng,2020,10.1088/1741-2552/ab5d5c
381,On Markov blankets and hierarchical self-organisation,"Palacios ER, Razi A, Parr T, Kirchhoff M, Friston K.",J Theor Biol,2020,10.1016/j.jtbi.2019.110089
382,Aberrant effective connectivity is associated with positive symptoms in first-episode schizophrenia,"Dietz MJ, Zhou Y, Veddum L, Frith CD, Bliksted VF.",Neuroimage Clin,2020,10.1016/j.nicl.2020.102444
383,Simulating Emotions: An Active Inference Model of Emotional State Inference and Emotion Concept Learning,"Smith R, Parr T, Friston KJ.",Front Psychol,2019,10.3389/fpsyg.2019.02844
384,"The Computational Boundary of a ""Self"": Developmental Bioelectricity Drives Multicellularity and Scale-Free Cognition",Levin M.,Front Psychol,2019,10.3389/fpsyg.2019.02688
385,Enhancing human emotions with interoceptive technologies,"Schoeller F, Haar AJH, Jain A, Maes P.",Phys Life Rev,2019,10.1016/j.plrev.2019.10.008
386,Bayesian Filtering with Multiple Internal Models: Toward a Theory of Social Intelligence,"Isomura T, Parr T, Friston K.",Neural Comput,2019,10.1162/neco_a_01239
387,Generalised free energy and active inference,"Parr T, Friston KJ.",Biol Cybern,2019,10.1007/s00422-019-00805-w
388,Prominence of delta oscillatory rhythms in the motor cortex and their relevance for auditory and speech perception,"Morillon B, Arnal LH, Schroeder CE, Keitel A.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.09.012
389,Neurocomputational mechanisms underlying emotional awareness: Insights afforded by deep active inference and their potential clinical relevance,"Smith R, Lane RD, Parr T, Friston KJ.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.09.002
390,Neurocomputational theories of homeostatic control,"Hulme OJ, Morville T, Gutkin B.",Phys Life Rev,2019,10.1016/j.plrev.2019.07.005
391,Self-control is linked to interoceptive inference: Craving regulation and the prediction of aversive interoceptive states induced with inspiratory breathing load,"Kruschwitz JD, Kausch A, Brovkin A, Keshmirian A, Paulus MP, Goschke T, Walter H.",Cognition,2019,10.1016/j.cognition.2019.104028
392,"The hierarchically mechanistic mind: an evolutionary systems theory of the human brain, cognition, and behavior","Badcock PB, Friston KJ, Ramstead MJD, Ploeger A, Hohwy J.",Cogn Affect Behav Neurosci,2019,10.3758/s13415-019-00721-3
393,The hierarchically mechanistic mind: A free-energy formulation of the human psyche,"Badcock PB, Friston KJ, Ramstead MJD.",Phys Life Rev,2019,10.1016/j.plrev.2018.10.002
394,Prediction-based neural mechanisms for shielding the self from existential threat,"Dor-Ziderman Y, Lutz A, Goldstein A.",Neuroimage,2019,10.1016/j.neuroimage.2019.116080
395,"Passive motion and active inference: Commentary on ""Muscleless motor synergies and actions without movements: From motor neuroscience to cognitive robotics"" by Vishwanathan Mohan, Ajaz Bhat and Pietro Morasso","Friston KJ, Parr T.",Phys Life Rev,2019,10.1016/j.plrev.2019.01.004
396,Muscleless motor synergies and actions without movements: From motor neuroscience to cognitive robotics,"Mohan V, Bhat A, Morasso P.",Phys Life Rev,2019,10.1016/j.plrev.2018.04.005
397,Introducing a Bayesian model of selective attention based on active inference,"Mirza MB, Adams RA, Friston K, Parr T.",Sci Rep,2019,10.1038/s41598-019-50138-8
398,Caching mechanisms for habit formation in Active Inference,"Maisto D, Friston K, Pezzulo G.",Neurocomputing (Amst),2019,10.1016/j.neucom.2019.05.083
399,Tinkering with cognitive gadgets: Cultural evolutionary psychology meets active inference,"Badcock PB, Constant A, Ramstead MJD.",Behav Brain Sci,2019,10.1017/S0140525X19001018
400,Perceptual awareness and active inference,"Parr T, Corcoran AW, Friston KJ, Hohwy J.",Neurosci Conscious,2019,10.1093/nc/niz012
401,Reframing PTSD for computational psychiatry with the active inference framework,"Linson A, Friston K.",Cogn Neuropsychiatry,2019,10.1080/13546805.2019.1665994
402,"Learning, planning, and control in a monolithic neural event inference architecture","Butz MV, Bilkey D, Humaidan D, Knott A, Otte S.",Neural Netw,2019,10.1016/j.neunet.2019.05.001
403,Hallucinations both in and out of context: An active inference account,"Benrimoh D, Parr T, Adams RA, Friston K.",PLoS One,2019,10.1371/journal.pone.0212379
404,The computational pharmacology of oculomotion,"Parr T, Friston KJ.",Psychopharmacology (Berl),2019,10.1007/s00213-019-05240-0
405,The epistemic and pragmatic value of non-action: a predictive coding perspective on meditation,"Lutz A, Mattout J, Pagnoni G.",Curr Opin Psychol,2019,10.1016/j.copsyc.2018.12.019
406,Normativity of Predictions: A New Research Perspective,Piekarski M.,Front Psychol,2019,10.3389/fpsyg.2019.01710
407,Prediction and perception: Insights for (and from) tinnitus,"Hullfish J, Sedley W, Vanneste S.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.04.008
408,The Human Default Consciousness and Its Disruption: Insights From an EEG Study of Buddhist Jhāna Meditation,Dennison P.,Front Hum Neurosci,2019,10.3389/fnhum.2019.00178
409,The power of predictions: An emerging paradigm for psychological research,"Hutchinson JB, Barrett LF.",Curr Dir Psychol Sci,2019,10.1177/0963721419831992
410,Excitatory versus inhibitory feedback in Bayesian formulations of scene construction,"Abadi AK, Yahya K, Amini M, Friston K, Heinke D.",J R Soc Interface,2019,10.1098/rsif.2018.0344
411,Computational mechanisms of curiosity and goal-directed exploration,"Schwartenbeck P, Passecker J, Hauser TU, FitzGerald TH, Kronbichler M, Friston KJ.",Elife,2019,10.7554/eLife.41703
412,An Active Inference Approach to Interoceptive Psychopathology,"Paulus MP, Feinstein JS, Khalsa SS.",Annu Rev Clin Psychol,2019,10.1146/annurev-clinpsy-050718-095617
413,Obsessive Compulsive Disorder: A Pathology of Self-Confidence?,"Kiverstein J, Rietveld E, Slagter HA, Denys D.",Trends Cogn Sci,2019,10.1016/j.tics.2019.02.005
414,Hands Ahead in Mind and Motion: Active Inference in Peripersonal Hand Space,"Lohmann J, Belardinelli A, Butz MV.",Vision (Basel),2019,10.3390/vision3020015
415,Regimes of Expectations: An Active Inference Model of Social Conformity and Human Decision Making,"Constant A, Ramstead MJD, Veissière SPL, Friston K.",Front Psychol,2019,10.3389/fpsyg.2019.00679
416,Simulating Active Inference Processes by Message Passing,"van de Laar TW, de Vries B.",Front Robot AI,2019,10.3389/frobt.2019.00020
417,"""Surprise"" and the Bayesian Brain: Implications for Psychotherapy Theory and Practice","Holmes J, Nolte T.",Front Psychol,2019,10.3389/fpsyg.2019.00592
418,Pain: A Precision Signal for Reinforcement Learning and Control,Seymour B.,Neuron,2019,10.1016/j.neuron.2019.01.055
419,Interoceptive accuracy moderates the response to a glucose load: a test of the predictive coding framework,"Young HA, Gaylor CM, de Kerckhove D, Watkins H, Benton D.",Proc Biol Sci,2019,10.1098/rspb.2019.0244
420,PID Control as a Process of Active Inference with Linear Generative Models,"Baltieri M, Buckley CL.",Entropy (Basel),2019,10.3390/e21030257
421,A Bayesian Account of the Sensory-Motor Interactions Underlying Symptoms of Tourette Syndrome,"Rae CL, Critchley HD, Seth AK.",Front Psychiatry,2019,10.3389/fpsyt.2019.00029
422,Belief of agency changes dynamics in sensorimotor networks,"Buchholz VN, David N, Sengelmann M, Engel AK.",Sci Rep,2019,10.1038/s41598-018-37912-w
423,Historical pitfalls and new directions in the neuroscience of emotion,"Barrett LF, Satpute AB.",Neurosci Lett,2019,10.1016/j.neulet.2017.07.045
424,An information-theoretic perspective on the costs of cognition,"Zénon A, Solopchuk O, Pezzulo G.",Neuropsychologia,2019,10.1016/j.neuropsychologia.2018.09.013
425,Focus of attention modulates the heartbeat evoked potential,"Petzschner FH, Weber LA, Wellstein KV, Paolini G, Do CT, Stephan KE.",Neuroimage,2019,10.1016/j.neuroimage.2018.11.037
426,Impulsivity and Active Inference,"Mirza MB, Adams RA, Parr T, Friston K.",J Cogn Neurosci,2019,10.1162/jocn_a_01352
427,Waving goodbye to contrast: self-generated hand movements attenuate visual sensitivity,"Vasser M, Vuillaume L, Cleeremans A, Aru J.",Neurosci Conscious,2019,10.1093/nc/niy013
428,Locus Coeruleus tracking of prediction errors optimises cognitive flexibility: An Active Inference model,"Sales AC, Friston KJ, Jones MW, Pickering AE, Moran RJ.",PLoS Comput Biol,2019,10.1371/journal.pcbi.1006267
429,The value of uncertainty: An active inference perspective,"Pezzulo G, Friston KJ.",Behav Brain Sci,2019,10.1017/S0140525X18002066
430,Alterations of agency in hypnosis: A new predictive coding model,"Martin JR, Pacherie E.",Psychol Rev,2019,10.1037/rev0000134
431,Predictive Processes and the Peculiar Case of Music,"Koelsch S, Vuust P, Friston K.",Trends Cogn Sci,2019,10.1016/j.tics.2018.10.006
432,"Active Inference, Novelty and Neglect","Parr T, Friston KJ.",Curr Top Behav Neurosci,2019,10.1007/7854_2018_61
433,The Projective Consciousness Model and Phenomenal Selfhood,"Williford K, Bennequin D, Friston K, Rudrauf D.",Front Psychol,2018,10.3389/fpsyg.2018.02571
434,Active Fovea-Based Vision Through Computationally-Effective Model-Based Prediction,Daucé E.,Front Neurorobot,2018,10.3389/fnbot.2018.00076
435,Formalizing the Function of Anterior Insula in Rapid Adaptation,Bossaerts P.,Front Integr Neurosci,2018,10.3389/fnint.2018.00061
436,A Predictive Processing Model of Perception and Action for Self-Other Distinction,"Kahl S, Kopp S.",Front Psychol,2018,10.3389/fpsyg.2018.02421
437,Active Inference and Auditory Hallucinations,"Benrimoh D, Parr T, Vincent P, Adams RA, Friston K.",Comput Psychiatr,2018,10.1162/cpsy_a_00022
438,Deep active inference,Ueltzhöffer K.,Biol Cybern,2018,10.1007/s00422-018-0785-7
439,The Anatomy of Inference: Generative Models and Brain Structure,"Parr T, Friston KJ.",Front Comput Neurosci,2018,10.3389/fncom.2018.00090
440,A neuro-cognitive process model of emotional intelligence,"Smith R, Killgore WDS, Alkozei A, Lane RD.",Biol Psychol,2018,10.1016/j.biopsycho.2018.10.012
441,Intelligence and uncertainty: Implications of hierarchical predictive processing for the neuroscience of cognitive ability,Euler MJ.,Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.08.013
442,The Predictive Coding Account of Psychosis,"Sterzer P, Adams RA, Fletcher P, Frith C, Lawrie SM, Muckli L, Petrovic P, Uhlhaas P, Voss M, Corlett PR.",Biol Psychiatry,2018,10.1016/j.biopsych.2018.05.015
443,Rapid Eye Movements in Sleep Furnish a Unique Probe Into Consciousness,"Hong CC, Fallon JH, Friston KJ, Harris JC.",Front Psychol,2018,10.3389/fpsyg.2018.02087
444,Context-Dependent Risk Aversion: A Model-Based Approach,"Cuevas Rivera D, Ott F, Markovic D, Strobel A, Kiebel SJ.",Front Psychol,2018,10.3389/fpsyg.2018.02053
445,Free-energy minimization in joint agent-environment systems: A niche construction perspective,"Bruineberg J, Rietveld E, Parr T, van Maanen L, Friston KJ.",J Theor Biol,2018,10.1016/j.jtbi.2018.07.002
446,Active Inference and Cognitive Consistency,Friston KJ.,Psychol Inq,2018,10.1080/1047840X.2018.1480693
447,A Bayesian Account of Psychopathy: A Model of Lacks Remorse and Self-Aggrandizing,"Prosser A, Friston KJ, Bakker N, Parr T.",Comput Psychiatr,2018,10.1162/cpsy_a_00016
448,What is mood? A computational perspective,"Clark JE, Watson S, Friston KJ.",Psychol Med,2018,10.1017/S0033291718000430
449,Precision and False Perceptual Inference,"Parr T, Benrimoh DA, Vincent P, Friston KJ.",Front Integr Neurosci,2018,10.3389/fnint.2018.00039
450,Functional brain changes in auditory phantom perception evoked by different stimulus frequencies,"Hullfish J, Abenes I, Kovacs S, Sunaert S, De Ridder D, Vanneste S.",Neurosci Lett,2018,10.1016/j.neulet.2018.07.043
451,Active Inference in OpenAI Gym: A Paradigm for Computational Investigations Into Psychiatric Illness,"Cullen M, Davey B, Friston KJ, Moran RJ.",Biol Psychiatry Cogn Neurosci Neuroimaging,2018,10.1016/j.bpsc.2018.06.010
452,"Active Inference, Belief Propagation, and the Bethe Approximation","Schwöbel S, Kiebel S, Marković D.",Neural Comput,2018,10.1162/neco_a_01108
453,The Discrete and Continuous Brain: From Decisions to Movement-And Back Again,"Parr T, Friston KJ.",Neural Comput,2018,10.1162/neco_a_01102
454,Expanding the Active Inference Landscape: More Intrinsic Motivations in the Perception-Action Loop,"Biehl M, Guckelsberger C, Salge C, Smith SC, Polani D.",Front Neurorobot,2018,10.3389/fnbot.2018.00045
455,Suppressed Sensory Response to Predictable Object Stimuli throughout the Ventral Visual Stream,"Richter D, Ekman M, de Lange FP.",J Neurosci,2018,10.1523/JNEUROSCI.3421-17.2018
456,Planning and navigation as active inference,"Kaplan R, Friston KJ.",Biol Cybern,2018,10.1007/s00422-018-0753-2
457,Commentary: The Problem of Mental Action: Predictive Control Without Sensory Sheets,Pezzulo G.,Front Psychol,2018,10.3389/fpsyg.2018.01291
458,Deep temporal models and active inference,"Friston KJ, Rosch R, Parr T, Price C, Bowman H.",Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.04.004
459,Interoceptive inference: From computational neuroscience to clinic,"Owens AP, Allen M, Ondobaka S, Friston KJ.",Neurosci Biobehav Rev,2018,10.1016/j.neubiorev.2018.04.017
460,Knowing when to stop: Aberrant precision and evidence accumulation in schizophrenia,"Limongi R, Bohaterewicz B, Nowicka M, Plewka A, Friston KJ.",Schizophr Res,2018,10.1016/j.schres.2017.12.018
461,Commentary: Respiration-Entrained Brain Rhythms Are Global but Often Overlooked,"Corcoran AW, Pezzulo G, Hohwy J.",Front Syst Neurosci,2018,10.3389/fnsys.2018.00025
462,'Seeing the Dark': Grounding Phenomenal Transparency and Opacity in Precision Estimation for Active Inference,"Limanowski J, Friston K.",Front Psychol,2018,10.3389/fpsyg.2018.00643
463,Am I Self-Conscious? (Or Does Self-Organization Entail Self-Consciousness?),Friston K.,Front Psychol,2018,10.3389/fpsyg.2018.00579
464,Intrinsic and extrinsic motivators of attachment under active inference,"Cittern D, Nolte T, Friston K, Edalat A.",PLoS One,2018,10.1371/journal.pone.0193955
465,A variational approach to niche construction,"Constant A, Ramstead MJD, Veissière SPL, Campbell JO, Friston KJ.",J R Soc Interface,2018,10.1098/rsif.2017.0685
466,Seeing What You Feel: Affect Drives Visual Perception of Structurally Neutral Faces,"Siegel EH, Wormwood JB, Quigley KS, Barrett LF.",Psychol Sci,2018,10.1177/0956797617741718
467,Hierarchical Active Inference: A Theory of Motivated Control,"Pezzulo G, Rigoli F, Friston KJ.",Trends Cogn Sci,2018,10.1016/j.tics.2018.01.009
468,The Active Inference Approach to Ecological Perception: General Information Dynamics for Natural and Artificial Embodied Cognition,"Linson A, Clark A, Ramamoorthy S, Friston K.",Front Robot AI,2018,10.3389/frobt.2018.00021
469,Active inference and the anatomy of oculomotion,"Parr T, Friston KJ.",Neuropsychologia,2018,10.1016/j.neuropsychologia.2018.01.041
470,Investigating the relationship between cardiac interoception and autonomic cardiac control using a predictive coding framework,"Owens AP, Friston KJ, Low DA, Mathias CJ, Critchley HD.",Auton Neurosci,2018,10.1016/j.autneu.2018.01.001
471,"Hierarchical Markov blankets and adaptive active inference: Comment on ""Answering Schrödinger's question: A free-energy formulation"" by Maxwell James Désormeau Ramstead et al",Kirchhoff M.,Phys Life Rev,2018,10.1016/j.plrev.2017.12.009
472,Computational Neuropsychology and Bayesian Inference,"Parr T, Rees G, Friston KJ.",Front Hum Neurosci,2018,10.3389/fnhum.2018.00061
473,The Computational Anatomy of Visual Neglect,"Parr T, Friston KJ.",Cereb Cortex,2018,10.1093/cercor/bhx316
474,Human visual exploration reduces uncertainty about the sensed world,"Mirza MB, Adams RA, Mathys C, Friston KJ.",PLoS One,2018,10.1371/journal.pone.0190429
475,The anticipating brain is not a scientist: the free-energy principle from an ecological-enactive perspective,"Bruineberg J, Kiverstein J, Rietveld E.",Synthese,2018,10.1007/s11229-016-1239-1
476,"Active inference, enactivism and the hermeneutics of social cognition","Gallagher S, Allen M.",Synthese,2018,10.1007/s11229-016-1269-8
