,title,authors,where_published,year,doi
900,Context Dependent Encoding Using Convolutional Dynamic Networks,"Chalasani R, Principe JC.",IEEE Trans Neural Netw Learn Syst,2015,10.1109/TNNLS.2014.2360060
901,Heart detection and diagnosis based on ECG and EPCG relationships,"Phanphaisarn W, Roeksabutr A, Wardkein P, Koseeyaporn J, Yupapin P.",Med Devices (Auckl),2011,10.2147/MDER.S23324
902,[Speaker identification based on Mel frequency cepstrum coefficient and complexity measure],"Mao D, Cao H, Murat H, Tong Q.",Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,2006,
903,"Algorithms, hardware, and software for a digital signal processor microcomputer-based speech processor in a multielectrode cochlear implant system","Morris LR, Barszczewski P.",IEEE Trans Biomed Eng,1989,10.1109/10.29451
904,Motor learning without movement,"Kim OA, Forrence AD, McDougle SD.",Proc Natl Acad Sci U S A,2022,10.1073/pnas.2204379119
905,Perceptual history propagates down to early levels of sensory analysis,"Cicchini GM, Benedetto A, Burr DC.",Curr Biol,2021,10.1016/j.cub.2020.12.004
906,Dynamic EEG analysis during language comprehension reveals interactive cascades between perceptual processing and sentential expectations,"Sarrett ME, McMurray B, Kapnoula EC.",Brain Lang,2020,10.1016/j.bandl.2020.104875
907,Hallucinations and Strong Priors,"Corlett PR, Horga G, Fletcher PC, Alderson-Day B, Schmack K, Powers AR 3rd.",Trends Cogn Sci,2019,10.1016/j.tics.2018.12.001
908,Neural Correlate of Transition Violation and Deviance Detection in the Songbird Auditory Forebrain,"Dong M, Vicario DS.",Front Syst Neurosci,2018,10.3389/fnsys.2018.00046
909,Predictive visual search: Role of environmental regularities in the learning of context cues,"Zinchenko A, Conci M, Müller HJ, Geyer T.",Atten Percept Psychophys,2018,10.3758/s13414-018-1500-4
910,Heartfelt Self: Cardio-Visual Integration Affects Self-Face Recognition and Interoceptive Cortical Processing,"Sel A, Azevedo RT, Tsakiris M.",Cereb Cortex,2017,10.1093/cercor/bhw296
911,"Active inference, communication and hermeneutics","Friston KJ, Frith CD.",Cortex,2015,10.1016/j.cortex.2015.03.025
912,"The felt presence of other minds: Predictive processing, counterfactual predictions, and mentalising in autism","Palmer CJ, Seth AK, Hohwy J.",Conscious Cogn,2015,10.1016/j.concog.2015.04.007
913,Sensory Target Detection at Local and Global Timescales Reveals a Hierarchy of Supramodal Dynamics in the Human Cortex,"Niedernhuber M, Raimondo F, Sitt JD, Bekinschtein TA.",J Neurosci,2022,10.1523/JNEUROSCI.0658-22.2022
914,Active self-motion control and the role of agency under ambiguity,"Rineau AL, Berberian B, Sarrazin JC, Bringoux L.",Front Psychol,2023,10.3389/fpsyg.2023.1148793
915,Intrinsic neural timescales: temporal integration and segregation,"Wolff A, Berberian N, Golesorkhi M, Gomez-Pilar J, Zilio F, Northoff G.",Trends Cogn Sci,2022,10.1016/j.tics.2021.11.007
916,Sound omission related brain responses in children,"Dercksen TT, Widmann A, Scharf F, Wetzel N.",Dev Cogn Neurosci,2022,10.1016/j.dcn.2021.101045
917,Individual differences in the effects of priors on perception: A multi-paradigm approach,"Tulver K, Aru J, Rutiku R, Bachmann T.",Cognition,2019,10.1016/j.cognition.2019.03.008
918,Observing and participating in social interactions: Action perception and action control across the autistic spectrum,"Bolis D, Schilbach L.",Dev Cogn Neurosci,2018,10.1016/j.dcn.2017.01.009
919,Challenges in Developing a Real-Time Bee-Counting Radar,"Williams SM, Aldabashi N, Cross P, Palego C.",Sensors (Basel),2023,10.3390/s23115250
920,"Simulating homeostatic, allostatic and goal-directed forms of interoceptive control using active inference","Tschantz A, Barca L, Maisto D, Buckley CL, Seth AK, Pezzulo G.",Biol Psychol,2022,10.1016/j.biopsycho.2022.108266
921,Sensitivity to temporal structure facilitates perceptual analysis of complex auditory scenes,"Aman L, Picken S, Andreou LV, Chait M.",Hear Res,2021,10.1016/j.heares.2020.108111
922,Brain activity predicts future learning success in intensive second language listening training,"Kajiura M, Jeong H, Kawata NYS, Yu S, Kinoshita T, Kawashima R, Sugiura M.",Brain Lang,2021,10.1016/j.bandl.2020.104839
923,Statistical prediction of the future impairs episodic encoding of the present,"Sherman BE, Turk-Browne NB.",Proc Natl Acad Sci U S A,2020,10.1073/pnas.2013291117
924,"The Role of Glutamate Neurotransmission in Mismatch Negativity (MMN), A Measure of Auditory Synaptic Plasticity and Change-detection","Harms L, Parras GG, Michie PT, Malmierca MS.",Neuroscience,2021,10.1016/j.neuroscience.2020.01.046
925,Enhanced processing of facial emotion for target stimuli,"Rosburg T, Weigl M, Deuring G.",Int J Psychophysiol,2019,10.1016/j.ijpsycho.2019.08.010
926,"The impact of when, what and how predictions on auditory speech perception","Pinto S, Tremblay P, Basirat A, Sato M.",Exp Brain Res,2019,10.1007/s00221-019-05661-5
927,What multiplexing means for the interpretation of functional MRI data,Olman CA.,Front Hum Neurosci,2023,10.3389/fnhum.2023.1134811
928,Impact of glaucoma on the spatial frequency processing of scenes in central vision,"Trouilloud A, Ferry E, Boucart M, Kauffmann L, Warniez A, Rouland JF, Peyrin C.",Vis Neurosci,2023,10.1017/S0952523822000086
929,Interindividual differences in interoception modulate behavior and brain responses in emotional inference,"Hübner AM, Trempler I, Schubotz RI.",Neuroimage,2022,10.1016/j.neuroimage.2022.119524
930,A precise and adaptive neural mechanism for predictive temporal processing in the frontal cortex,"Meirhaeghe N, Sohn H, Jazayeri M.",Neuron,2021,10.1016/j.neuron.2021.08.025
931,Can intensity modulation of the auditory response explain intensity-decrement mismatch negativity?,O'Reilly JA.,Neurosci Lett,2021,10.1016/j.neulet.2021.136199
932,Do Auditory Mismatch Responses Differ Between Acoustic Features?,"An H, Ho Kei S, Auksztulewicz R, Schnupp JWH.",Front Hum Neurosci,2021,10.3389/fnhum.2021.613903
933,Psychotic Experiences in Schizophrenia and Sensitivity to Sensory Evidence,"Weilnhammer V, Röd L, Eckert AL, Stuke H, Heinz A, Sterzer P.",Schizophr Bull,2020,10.1093/schbul/sbaa003
934,Hierarchical modulation of auditory prediction error signaling is independent of attention,"Kompus K, Volehaugen V, Todd J, Westerhausen R.",Cogn Neurosci,2020,10.1080/17588928.2019.1648404
935,Atypical perception in autism: A failure of perceptual specialization?,"Hadad BS, Goldstein EK, Russo NN.",Autism Res,2017,10.1002/aur.1800
936,Interrelation of attention and prediction in visual processing: Effects of task-relevance and stimulus probability,"Marzecová A, Widmann A, SanMiguel I, Kotz SA, Schröger E.",Biol Psychol,2017,10.1016/j.biopsycho.2017.02.009
937,Active interoceptive inference and the emotional brain,"Seth AK, Friston KJ.",Philos Trans R Soc Lond B Biol Sci,2016,10.1098/rstb.2016.0007
938,"Visual motion modulates pattern sensitivity ahead, behind, and beside motion","Arnold DH, Marinovic W, Whitney D.",Vision Res,2014,10.1016/j.visres.2014.03.003
939,Anterior insular cortex and emotional awareness,"Gu X, Hof PR, Friston KJ, Fan J.",J Comp Neurol,2013,10.1002/cne.23368
940,"Towards a Unifying Cognitive, Neurophysiological, and Computational Neuroscience Account of Schizophrenia","Heinz A, Murray GK, Schlagenhauf F, Sterzer P, Grace AA, Waltz JA.",Schizophr Bull,2019,10.1093/schbul/sby154
941,Neural adaptation,Benda J.,Curr Biol,2021,10.1016/j.cub.2020.11.054
942,"Of Kith and Kin: Perceptual Enrichment, Expectancy, and Reciprocity in Face Perception","Correll J, Hudson SM, Guillermo S, Earls HA.",Pers Soc Psychol Rev,2017,10.1177/1088868316657250
943,Network plasticity in adaptive filtering and behavioral habituation,Ramaswami M.,Neuron,2014,10.1016/j.neuron.2014.04.035
944,Explaining autism spectrum disorders: central coherence vs. predictive coding theories,"Chan JS, Naumer MJ.",J Neurophysiol,2014,10.1152/jn.00242.2014
945,Ictal alterations of consciousness during ecstatic seizures,"Picard F, Kurth F.",Epilepsy Behav,2014,10.1016/j.yebeh.2013.09.036
946,Multiple Description Coding With Randomly and Uniformly Offset Quantizers,"Meng L, Liang J, Samarawickrama U, Zhao Y, Bai H, Kaup A.",IEEE Trans Image Process,2014,10.1109/TIP.2013.2288928
947,Estimation of depth fields suitable for video compression based on 3-D structure and motion of objects,"Alatan AA, Onural L.",IEEE Trans Image Process,1998,10.1109/83.679440
948,Comparison of vocal tract formants in singing and nonperiodic phonation,"Miller DG, Sulter AM, Schutte HK, Wolf RF.",J Voice,1997,10.1016/s0892-1997(97)80018-5
949,Digital transmission of 12-lead electrocardiograms and duplex speech in the telephone bandwidth,"McKee JJ, Evans NE, Owens FJ.",J Telemed Telecare,1996,10.1258/1357633961929150
950,Using expectation violation models to improve the outcome of psychological treatments,"Rief W, Sperl MFJ, Braun-Koch K, Khosrowtaj Z, Kirchner L, Schäfer L, Schwarting RKW, Teige-Mocigemba S, Panitz C.",Clin Psychol Rev,2022,10.1016/j.cpr.2022.102212
951,Consider the pons: bridging the gap on sensory prediction abnormalities in schizophrenia,"Abram SV, Hua JPY, Ford JM.",Trends Neurosci,2022,10.1016/j.tins.2022.08.008
952,More efficient formation of longer-term representations for word forms at birth can be linked to better language skills at 2 years,"Suppanen E, Winkler I, Kujala T, Ylinen S.",Dev Cogn Neurosci,2022,10.1016/j.dcn.2022.101113
953,From the inside out: Interoceptive feedback facilitates the integration of visceral signals for efficient sensory processing,"Marshall AC, Gentsch-Ebrahimzadeh A, Schütz-Bosbach S.",Neuroimage,2022,10.1016/j.neuroimage.2022.119011
954,Neuronal Sequence Models for Bayesian Online Inference,"Frölich S, Marković D, Kiebel SJ.",Front Artif Intell,2021,10.3389/frai.2021.530937
955,An active role of inferior frontal cortex in conscious experience,"Weilnhammer V, Fritsch M, Chikermane M, Eckert AL, Kanthak K, Stuke H, Kaminski J, Sterzer P.",Curr Biol,2021,10.1016/j.cub.2021.04.043
956,Neocortical Layer 1: An Elegant Solution to Top-Down and Bottom-Up Integration,"Schuman B, Dellal S, Prönneke A, Machold R, Rudy B.",Annu Rev Neurosci,2021,10.1146/annurev-neuro-100520-012117
957,Event-Predictive Cognition: A Root for Conceptual Human Thought,"Butz MV, Achimova A, Bilkey D, Knott A.",Top Cogn Sci,2021,10.1111/tops.12522
958,A review on neural network models of schizophrenia and autism spectrum disorder,"Lanillos P, Oliva D, Philippsen A, Yamashita Y, Nagai Y, Cheng G.",Neural Netw,2020,10.1016/j.neunet.2019.10.014
959,Neural Signal to Violations of Abstract Rules Using Speech-Like Stimuli,"Vidal Y, Brusini P, Bonfieni M, Mehler J, Bekinschtein TA.",eNeuro,2019,10.1523/ENEURO.0128-19.2019
960,Disrupted Corollary Discharge in Schizophrenia: Evidence From the Oculomotor System,"Thakkar KN, Rolfs M.",Biol Psychiatry Cogn Neurosci Neuroimaging,2019,10.1016/j.bpsc.2019.03.009
961,Atonal Music: Can Uncertainty Lead to Pleasure?,"Mencke I, Omigie D, Wald-Fuhrmann M, Brattico E.",Front Neurosci,2019,10.3389/fnins.2018.00979
962,Reduced frontal theta oscillations indicate altered crossmodal prediction error processing in schizophrenia,"Roa Romero Y, Keil J, Balz J, Gallinat J, Senkowski D.",J Neurophysiol,2016,10.1152/jn.00096.2016
963,Temporal dynamics of contingency extraction from tonal and verbal auditory sequences,"Bendixen A, Schwartze M, Kotz SA.",Brain Lang,2015,10.1016/j.bandl.2014.11.009
964,Unfamiliar Walking Movements Are Detected Early in the Visual Stream: An fMRI Study,"Maffei V, Giusti MA, Macaluso E, Lacquaniti F, Viviani P.",Cereb Cortex,2015,10.1093/cercor/bhu008
965,Reply to 'Towards a cross-cultural framework for predictive coding of music',"Vuust P, Heggli OA, Friston KJ, Kringelbach ML.",Nat Rev Neurosci,2022,10.1038/s41583-022-00621-5
966,Sensory Attenuation in the Auditory Modality as a Window Into Predictive Processing,"Kiepe F, Kraus N, Hesselmann G.",Front Hum Neurosci,2021,10.3389/fnhum.2021.704668
967,EEG Complexity and Functional Connectivity During Precise Timing Prediction(),"Meng J, Xu M, Zhou P, He F, Ming D.",Annu Int Conf IEEE Eng Med Biol Soc,2019,10.1109/EMBC.2019.8856764
968,Why do we fall into sync with others? Interpersonal synchronization and the brain's optimization principle,"Koban L, Ramamoorthy A, Konvalinka I.",Soc Neurosci,2019,10.1080/17470919.2017.1400463
969,A bio-inspired feature extraction for robust speech recognition,"Zouhir Y, Ouni K.",Springerplus,2014,10.1186/2193-1801-3-651
970,Trait anxiety reduces implicit expectancy during target spatial probability cueing,"Berggren N, Derakshan N.",Emotion,2013,10.1037/a0029981
971,Creating Realistic Virtual Textures from Contact Acceleration Data,"Romano JM, Kuchenbecker KJ.",IEEE Trans Haptics,2012,10.1109/TOH.2011.38
972,Adaptive prediction trees for image compression,Robinson JA.,IEEE Trans Image Process,2006,10.1109/tip.2006.875196
973,Subband image coding using watershed and watercourse lines of the wavelet transform,"Croft LH, Robinson JA.",IEEE Trans Image Process,1994,10.1109/83.336246
974,Replacing tracheoesophageal voicing sources using LPC synthesis,Qi YY.,J Acoust Soc Am,1990,10.1121/1.399700
975,"""Through others we become ourselves"": The dialectics of predictive coding and active inference","Bolis D, Schilbach L.",Behav Brain Sci,2020,10.1017/S0140525X19002917
976,Underwater target classification using wavelet packets and neural networks,"Azimi-Sadjadi MR, Yao D, Huang Q, Dobeck GJ.",IEEE Trans Neural Netw,2000,10.1109/72.846748
977,Predictive codes for forthcoming perception in the frontal cortex,"Summerfield C, Egner T, Greene M, Koechlin E, Mangels J, Hirsch J.",Science,2006,10.1126/science.1132028
978,Acoustic determinants of phrase boundary perception,Streeter LA.,J Acoust Soc Am,1978,10.1121/1.382142
979,'Tasting Imagination': What Role Chemosensory Mental Imagery in Multisensory Flavour Perception?,Spence C.,Multisens Res,2022,10.1163/22134808-bja10091
980,Predictive brain: Addressing the level of representation by reviewing perceptual hysteresis,"Trapp S, Pascucci D, Chelazzi L.",Cortex,2021,10.1016/j.cortex.2021.04.011
981,Herding Brains: A Core Neural Mechanism for Social Alignment,"Shamay-Tsoory SG, Saporta N, Marton-Alper IZ, Gvirts HZ.",Trends Cogn Sci,2019,10.1016/j.tics.2019.01.002
982,The Semi-Variogram and Spectral Distortion Measures for Image Texture Retrieval,Pham TD.,IEEE Trans Image Process,2016,10.1109/TIP.2016.2526902
983,The suppression of repetition enhancement: a review of fMRI studies,"Segaert K, Weber K, de Lange FP, Petersson KM, Hagoort P.",Neuropsychologia,2013,10.1016/j.neuropsychologia.2012.11.006
984,Electrophysiological correlates of predictive coding of auditory location in the perception of natural audiovisual events,"Stekelenburg JJ, Vroomen J.",Front Integr Neurosci,2012,10.3389/fnint.2012.00026
985,A new criterion using information gain for action selection strategy in reinforcement learning,"Iwata K, Ikeda K, Sakai H.",IEEE Trans Neural Netw,2004,10.1109/TNN.2004.828760
986,Recognition of individual heart rate patterns with cepstral vectors,"Curcie DJ, Craelius W.",Biol Cybern,1997,10.1007/s004220050371
987,Repetition priming effects for famous faces through dynamic causal modelling of latency-corrected event-related brain potentials,"Kashyap R, Bhattacharjee S, Sommer W, Zhou C.",Eur J Neurosci,2019,10.1111/ejn.14303
988,"Functional contextual implementation of an evolutionary, entropy-based, and embodied free energy framework: Utilizing Lagrangian mechanics and evolutionary game theory's truth vs. fitness test of the veridicality of phenomenological experience",Edwards DJ.,Front Psychol,2023,10.3389/fpsyg.2023.1150743
989,Interoception Dysfunction Contributes to the Negative Emotional Bias in Major Depressive Disorder,"Zhou H, Zou H, Dai Z, Zhao S, Hua L, Xia Y, Han Y, Yan R, Tang H, Huang Y, Du Y, Wang X, Yao Z, Lu Q.",Front Psychiatry,2022,10.3389/fpsyt.2022.874859
990,Syllable Inference as a Mechanism for Spoken Language Understanding,"Brown M, Tanenhaus MK, Dilley L.",Top Cogn Sci,2021,10.1111/tops.12529
991,Strategic and Non-Strategic Semantic Expectations Hierarchically Modulate Neural Processing,"Vidal-Gran C, Sokoliuk R, Bowman H, Cruse D.",eNeuro,2020,10.1523/ENEURO.0229-20.2020
992,An integrated approach for identification of exon locations using recursive Gauss Newton tuned adaptive Kaiser window,"Das L, Nanda S, Das JK.",Genomics,2019,10.1016/j.ygeno.2018.10.008
993,Beta oscillatory power modulation reflects the predictability of pitch change,"Chang A, Bosnyak DJ, Trainor LJ.",Cortex,2018,10.1016/j.cortex.2018.06.008
994,Multilevel Cortical Processing of Somatosensory Novelty: A Magnetoencephalography Study,"Naeije G, Vaulet T, Wens V, Marty B, Goldman S, De Tiège X.",Front Hum Neurosci,2016,10.3389/fnhum.2016.00259
995,Vascular Dynamics Aid a Coupled Neurovascular Network Learn Sparse Independent Features: A Computational Model,"Philips RT, Chhabria K, Chakravarthy VS.",Front Neural Circuits,2016,10.3389/fncir.2016.00007
996,Give spontaneity and self-discovery a chance in ASD: spontaneous peripheral limb variability as a proxy to evoke centrally driven intentional acts,"Torres EB, Yanovich P, Metaxas DN.",Front Integr Neurosci,2013,10.3389/fnint.2013.00046
997,Robust multisensory deviance detection in the mouse parietal associative area,"Van Derveer AB, Ross JM, Hamm JP.",Curr Biol,2023,10.1016/j.cub.2023.08.002
998,Learning accurate path integration in ring attractor models of the head direction system,"Vafidis P, Owald D, D'Albis T, Kempter R.",Elife,2022,10.7554/eLife.69841
999,Learning Higher-Order Transitional Probabilities in Nonhuman Primates,"Rey A, Fagot J, Mathy F, Lazartigues L, Tosatto L, Bonafos G, Freyermuth JM, Lavigne F.",Cogn Sci,2022,10.1111/cogs.13121
1000,World model learning and inference,"Friston K, Moran RJ, Nagai Y, Taniguchi T, Gomi H, Tenenbaum J.",Neural Netw,2021,10.1016/j.neunet.2021.09.011
1001,Predictive action perception from explicit intention information in autism,"Hudson M, Nicholson T, Kharko A, McKenzie R, Bach P.",Psychon Bull Rev,2021,10.3758/s13423-021-01941-w
1002,Theory of mind network activity is associated with metaethical judgment: An item analysis,"Theriault J, Waytz A, Heiphetz L, Young L.",Neuropsychologia,2020,10.1016/j.neuropsychologia.2020.107475
1003,Dissociable neural effects of temporal expectations due to passage of time and contextual probability,"Todorovic A, Auksztulewicz R.",Hear Res,2021,10.1016/j.heares.2019.107871
1004,Modality-specific sensory readiness for upcoming events revealed by slow cortical potentials,"Bianco V, Perri RL, Berchicci M, Quinzi F, Spinelli D, Di Russo F.",Brain Struct Funct,2020,10.1007/s00429-019-01993-8
1005,Applying the Theory of Constructed Emotion to Police Decision Making,"Fridman J, Barrett LF, Wormwood JB, Quigley KS.",Front Psychol,2019,10.3389/fpsyg.2019.01946
1006,Tracking the Time Course of Bayesian Inference With Event-Related Potentials:A Study Using the Central Cue Posner Paradigm,"Gómez CM, Arjona A, Donnarumma F, Maisto D, Rodríguez-Martínez EI, Pezzulo G.",Front Psychol,2019,10.3389/fpsyg.2019.01424
1007,I feel what I do: Relating interoceptive processes and reward-related behavior,"Marshall AC, Gentsch A, Blum AL, Broering C, Schütz-Bosbach S.",Neuroimage,2019,10.1016/j.neuroimage.2019.02.032
1008,Hierarchical disruption in the Bayesian brain: Focal epilepsy and brain networks,"Omidvarnia A, Pedersen M, Rosch RE, Friston KJ, Jackson GD.",Neuroimage Clin,2017,10.1016/j.nicl.2017.05.019
1009,Temporal and spatial localization of prediction-error signals in the visual brain,"Johnston P, Robinson J, Kokkinakis A, Ridgeway S, Simpson M, Johnson S, Kaufman J, Young AW.",Biol Psychol,2017,10.1016/j.biopsycho.2017.02.004
1010,"Predictability of what or where reduces brain activity, but a bottleneck occurs when both are predictable","Davis B, Hasson U.",Neuroimage,2018,10.1016/j.neuroimage.2016.06.001
1011,More Gamma More Predictions: Gamma-Synchronization as a Key Mechanism for Efficient Integration of Classical Receptive Field Inputs with Surround Predictions,"Vinck M, Bosman CA.",Front Syst Neurosci,2016,10.3389/fnsys.2016.00035
1012,T-type calcium channels promote predictive homeostasis of input-output relations in thalamocortical neurons of lateral geniculate nucleus,"Hong SZ, Kim HR, Fiorillo CD.",Front Comput Neurosci,2014,10.3389/fncom.2014.00098
1013,Reduced predictable information in brain signals in autism spectrum disorder,"Gómez C, Lizier JT, Schaum M, Wollstadt P, Grützner C, Uhlhaas P, Freitag CM, Schlitt S, Bölte S, Hornero R, Wibral M.",Front Neuroinform,2014,10.3389/fninf.2014.00009
1014,The role of prediction in social neuroscience,"Brown EC, Brüne M.",Front Hum Neurosci,2012,10.3389/fnhum.2012.00147
1015,Delirium is associated with loss of feedback cortical connectivity,"Gjini K, Casey C, Kunkel D, Her M, Banks MI, Pearce RA, Lennertz R, Sanders RD.",Alzheimers Dement,2023,10.1002/alz.13471
1016,Rethinking retrosplenial cortex: Perspectives and predictions,"Alexander AS, Place R, Starrett MJ, Chrastil ER, Nitz DA.",Neuron,2023,10.1016/j.neuron.2022.11.006
1017,Neural sources of prediction errors detect unrealistic VR interactions,"Gehrke L, Lopes P, Klug M, Akman S, Gramann K.",J Neural Eng,2022,10.1088/1741-2552/ac69bc
1018,Symptoms of Idiopathic Environmental Intolerance associated with chemicals (IEI-C) are positively associated with perceptual anomalies,"Speck MJ, Witthöft M.",J Psychosom Res,2022,10.1016/j.jpsychores.2022.110808
1019,Susceptibility to auditory hallucinations is associated with spontaneous but not directed modulation of top-down expectations for speech,"Alderson-Day B, Moffatt J, Lima CF, Krishnan S, Fernyhough C, Scott SK, Denton S, Leong IYT, Oncel AD, Wu YL, Gurbuz Z, Evans S.",Neurosci Conscious,2022,10.1093/nc/niac002
1020,Flexibility in autism during unpredictable shifts of socio-emotional stimuli: Investigation of group and sex differences,"Lacroix A, Dutheil F, Logemann A, Cserjesi R, Peyrin C, Biro B, Gomot M, Mermillod M.",Autism,2022,10.1177/13623613211062776
1021,Enhanced Expectation of External Sensations of the Chest Regulates the Emotional Perception of Fearful Faces,"Jung WM, Lee IS, Lee YS, Ryu Y, Park HJ, Chae Y.",Brain Sci,2021,10.3390/brainsci11070946
1022,Attentional modulation of neural dynamics in tactile perception of complex regional pain syndrome patients,"Defina S, Niedernhuber M, Shenker N, Brown CA, Bekinschtein TA.",Eur J Neurosci,2021,10.1111/ejn.15387
1023,Paradoxical sensory reactivity induced by functional disconnection in a robot model of neurodevelopmental disorder,"Idei H, Murata S, Yamashita Y, Ogata T.",Neural Netw,2021,10.1016/j.neunet.2021.01.033
1024,Deafness Weakens Interareal Couplings in the Auditory Cortex,"Yusuf PA, Hubka P, Tillein J, Vinck M, Kral A.",Front Neurosci,2021,10.3389/fnins.2020.625721
1025,Hybrid Adaptive Lossless Image Compression Based on Discrete Wavelet Transform,Starosolski R.,Entropy (Basel),2020,10.3390/e22070751
1026,An orthographic prediction error as the basis for efficient visual word recognition,"Gagl B, Sassenhagen J, Haan S, Gregorova K, Richlan F, Fiebach CJ.",Neuroimage,2020,10.1016/j.neuroimage.2020.116727
1027,Impact prediction by looming visual stimuli enhances tactile detection,"Cléry J, Guipponi O, Odouard S, Wardak C, Ben Hamed S.",J Neurosci,2015,10.1523/JNEUROSCI.3031-14.2015
1028,Temporo-frontal phase synchronization supports hierarchical network for mismatch negativity,"MacLean SE, Ward LM.",Clin Neurophysiol,2014,10.1016/j.clinph.2013.12.109
1029,Primary visual cortex represents the difference between past and present,"Nortmann N, Rekauzke S, Onat S, König P, Jancke D.",Cereb Cortex,2015,10.1093/cercor/bht318
1030,Kinesthesis can make an invisible hand visible,"Dieter KC, Hu B, Knill DC, Blake R, Tadin D.",Psychol Sci,2014,10.1177/0956797613497968
1031,Linear predictive coding distinguishes spectral EEG features of Parkinson's disease,"Anjum MF, Dasgupta S, Mudumbai R, Singh A, Cavanagh JF, Narayanan NS.",Parkinsonism Relat Disord,2020,10.1016/j.parkreldis.2020.08.001
1032,Individuals With Autism Have No Detectable Deficit in Neural Markers of Prediction Error When Presented With Auditory Rhythms of Varied Temporal Complexity,"Knight EJ, Oakes L, Hyman SL, Freedman EG, Foxe JJ.",Autism Res,2020,10.1002/aur.2362
1033,Distinct Mechanisms for Distractor Suppression and Target Facilitation,"Noonan MP, Adamian N, Pike A, Printzlau F, Crittenden BM, Stokes MG.",J Neurosci,2016,10.1523/JNEUROSCI.2133-15.2016
1034,Orbitofrontal Cortex Signals Expected Outcomes with Predictive Codes When Stable Contingencies Promote the Integration of Reward History,"Riceberg JS, Shapiro ML.",J Neurosci,2017,10.1523/JNEUROSCI.2951-16.2016
1035,What came before: Assimilation effects in the categorization of time intervals,"Wehrman J, Sanders R, Wearden J.",Cognition,2023,10.1016/j.cognition.2023.105378
1036,Optimal Adaptive Quantization Based on Temporal Distortion Propagation Model for HEVC,"Bichon M, Le Tanou J, Ropert M, Hamidouche W, Morin L.",IEEE Trans Image Process,2019,10.1109/TIP.2019.2919180
1037,[The functional role of temporal structure in human perception: behavioral evidence and neural correlates],"Hu RC, Yuan PJ, Jiang Y, Wang Y.",Sheng Li Xue Bao,2019,
1038,Bruit-enhancing phonoangiogram filter using sub-band autoregressive linear predictive coding,"Majerus SJA, Knauss T, Mandal S, Vince G, Damaser MS.",Annu Int Conf IEEE Eng Med Biol Soc,2018,10.1109/EMBC.2018.8512588
1039,Neural dynamics of prediction and surprise in infants,"Kouider S, Long B, Le Stanc L, Charron S, Fievet AC, Barbosa LS, Gelskov SV.",Nat Commun,2015,10.1038/ncomms9537
1040,A method for measurement of the vocal tract impedance at the mouth,"Kob M, Neuschaefer-Rube C.",Med Eng Phys,2002,10.1016/s1350-4533(02)00062-0
1041,"An addendum to ""Effects of Noise on Speech Production: Acoustic and Perceptual Analyses"" [J. Acoust. Soc. Am. 84, 917-928 (1988)]","Summers WV, Johnson K, Pisoni DB, Bernacki RH.",J Acoust Soc Am,1989,10.1121/1.398602
1042,Allostatic-Interoceptive Overload in Frontotemporal Dementia,"Birba A, Santamaría-García H, Prado P, Cruzat J, Ballesteros AS, Legaz A, Fittipaldi S, Duran-Aniotz C, Slachevsky A, Santibañez R, Sigman M, García AM, Whelan R, Moguilner S, Ibáñez A.",Biol Psychiatry,2022,10.1016/j.biopsych.2022.02.955
1043,A theory of autism bridging across levels of description,"Noel JP, Angelaki DE.",Trends Cogn Sci,2023,10.1016/j.tics.2023.04.010
1044,Prediction Error and Memory Reactivation: How Incomplete Reminders Drive Reconsolidation,"Sinclair AH, Barense MD.",Trends Neurosci,2019,10.1016/j.tins.2019.08.007
1045,The hippocampus as a predictive map,"Stachenfeld KL, Botvinick MM, Gershman SJ.",Nat Neurosci,2017,10.1038/nn.4650
1046,A neural model of predictive recognition in form pathway of visual cortex,"Suzuki N, Hashimoto N, Kashimori Y, Zheng M, Kambara T.",Biosystems,2004,10.1016/j.biosystems.2004.05.004
1047,The application of a new predictive technique for lossless compression of medical images,"Koshino K, Suzuki S, Sotoda M.",Igaku Butsuri,2002,
1048,Vocal tract length and formant frequency dispersion correlate with body size in rhesus macaques,Fitch WT.,J Acoust Soc Am,1997,10.1121/1.421048
1049,Ecstatic or Mystical Experience through Epilepsy,Picard F.,J Cogn Neurosci,2023,10.1162/jocn_a_02031
1050,An extended challenge-based framework for practice design in sports coaching,"Hodges NJ, Lohse KR.",J Sports Sci,2022,10.1080/02640414.2021.2015917
1051,Precision control for a flexible body representation,Limanowski J.,Neurosci Biobehav Rev,2022,10.1016/j.neubiorev.2021.10.023
1052,Interpersonal Motor Interactions Shape Multisensory Representations of the Peripersonal Space,"Fanghella M, Era V, Candidi M.",Brain Sci,2021,10.3390/brainsci11020255
1053,Spatial navigation signals in rodent visual cortex,"Flossmann T, Rochefort NL.",Curr Opin Neurobiol,2021,10.1016/j.conb.2020.11.004
1054,Expecting the unexpected: Temporal expectation increases the flash-grab effect,"Coffey KM, Adamian N, Blom T, van Heusden E, Cavanagh P, Hogendoorn H.",J Vis,2019,10.1167/19.13.9
1055,Formant estimation and tracking: A deep learning approach,"Dissen Y, Goldberger J, Keshet J.",J Acoust Soc Am,2019,10.1121/1.5088048
1056,Dissociation of prediction from conscious perception,"Vetter P, Sanders LL, Muckli L.",Perception,2014,10.1068/p7766
